"Ajar_GrosCalin.1974" "Gary_Au-DelàDeCetteLimite.1975" "Gary_LaPromesseDlAube.1960" "Gary_LesClownsLyriques.1979" "Gary_LesEnchanteurs.1973" "Gary_LesRacinesDuCiel.1956" "SchwarzBart_LaMulatresse-Solitude.1972" "SchwarzBart_LeDernierDesJustes.1959" "Vailland_LaLoi.1957" "Vailland_LesMauvaisCoups.1948"
"écoutait" 0 0.00846080953025585 0.00790146001422263 0.00883938831432865 0.000829352441613588 0.0196824932657755 0.00252359561903801 0.00456603629998859 0.00799515721905589 0
"écrire" 0.00454029511918275 0.00676864762420468 0.0193146800347664 0.00147323138572144 0.00912287685774947 0.00281178475225365 0 0.00380503024999049 0.0171324797551198 0.010472300764478
"fête" 0.006053726825577 0.00338432381210234 0.000877940001580292 0.00441969415716432 0.0373208598726115 0 0.010094382476152 0.00304402419999239 0.00571082658503992 0.00523615038223898
"fil" 0.00756715853197124 0.00169216190605117 0.00175588000316058 0.00589292554288577 0.00580546709129512 0.00112471390090146 0.010094382476152 0.0251131996499372 0.00913732253606387 0.010472300764478
"intention" 0.006053726825577 0.00338432381210234 0.0114132200205438 0.0103126197000501 0.00497611464968153 0.012371852909916 0.010094382476152 0.00761006049998098 0.00228433063401597 0
"maîtresse" 0 0 0.00175588000316058 0.00147323138572144 0.00995222929936306 0.00224942780180292 0.0353303386665321 0.00380503024999049 0.0354071248272475 0.00261807519111949
"marais" 0 0 0 0 0 0 0.00252359561903801 0.00456603629998859 0.071956414971503 0
"posé" 0.00454029511918275 0.00338432381210234 0.00702352001264234 0 0.00165870488322718 0.00562356950450729 0.00252359561903801 0.00913207259997717 0.0239854716571677 0.0287988271023144
"réponse" 0.018161180476731 0.00846080953025585 0.00702352001264234 0.00736615692860721 0.00414676220806794 0.00956006815766239 0 0.00608804839998478 0.0102794878530719 0.00261807519111949
"talent" 0 0.00169216190605117 0.0272161400489891 0.0117858510857715 0.0182457537154989 0.00168707085135219 0.00504719123807601 0.0015220120999962 0 0.00261807519111949
"voit" 0.0105940219447597 0.00846080953025585 0.00526764000948175 0.00883938831432865 0.00331740976645435 0.00618592645495802 0.00252359561903801 0.00837106654997907 0.0148481491211038 0.0157084511467169
"anna" 0 0 0.00351176000632117 0 0.000829352441613588 0 0 0 0.073098580288511 0
"cacher" 0.0136208853575482 0.00338432381210234 0.00614558001106204 0.0117858510857715 0.00746417197452229 0.0129342098603668 0 0.00228301814999429 0.00799515721905589 0.00261807519111949
"crâne" 0.0030268634127885 0 0.00175588000316058 0.00441969415716432 0.00248805732484076 0.00562356950450729 0.0302831474284561 0.0258742056999353 0.00114216531700798 0.00523615038223898
"dedans" 0.0227014755959137 0.00676864762420468 0.00263382000474088 0.0265181649429859 0.00165870488322718 0.00956006815766239 0 0.00532704234998668 0.00342649595102395 0
"désespoir" 0.0105940219447597 0.0135372952484094 0.00526764000948175 0.0103126197000501 0.0107815817409766 0.00224942780180292 0.00757078685711402 0.0136981088999658 0.00228433063401597 0.00261807519111949
"deuxième" 0.006053726825577 0.0118451333423582 0.00790146001422263 0.00147323138572144 0.00829352441613588 0.00843535425676094 0.00757078685711402 0.00837106654997907 0.00913732253606387 0.00261807519111949
"devenait" 0.006053726825577 0.00676864762420468 0.0114132200205438 0.0162055452429359 0.00912287685774947 0.00337414170270437 0.01261797809519 0.00913207259997717 0.00114216531700798 0.00523615038223898
"firent" 0.00151343170639425 0.00169216190605117 0.00790146001422263 0.00736615692860721 0.00995222929936306 0.00506121255405656 0.00504719123807601 0.00989307864997527 0.0114216531700798 0.0183265263378364
"imaginer" 0.00908059023836549 0.00338432381210234 0.00790146001422263 0.00883938831432865 0.014098991507431 0.0101224251081131 0 0.00456603629998859 0.00456866126803194 0.00261807519111949
"laissait" 0.0030268634127885 0.00676864762420468 0.00614558001106204 0.00883938831432865 0.0132696390658174 0.00787299730631021 0.010094382476152 0.00608804839998478 0.00342649595102395 0.0130903759555974
"probablement" 0 0.010152971436307 0.00614558001106204 0.00589292554288577 0.00165870488322718 0.0196824932657755 0.00757078685711402 0.000761006049998098 0.00913732253606387 0.00785422557335847
"veille" 0 0.00676864762420468 0.00877940001580292 0.00883938831432865 0.00414676220806794 0.00337414170270437 0.017665169333266 0.00684905444998288 0.0182746450721277 0.0157084511467169
"ait" 0.00756715853197124 0.00507648571815351 0.00526764000948175 0.013259082471493 0.00829352441613588 0.0101224251081131 0 0.00380503024999049 0.0102794878530719 0.00785422557335847
"beaux" 0.00151343170639425 0.00507648571815351 0.0140470400252847 0.00736615692860721 0.0132696390658174 0.00731064035585948 0.01261797809519 0.00380503024999049 0.00228433063401597 0.00523615038223898
"chaleur" 0.006053726825577 0.00169216190605117 0.00526764000948175 0.00147323138572144 0.0124402866242038 0.0134965668108175 0 0.00456603629998859 0.0125638184870878 0
"colonel" 0 0.0135372952484094 0.00351176000632117 0 0.00663481953290871 0.0264307766711843 0 0 0 0.00261807519111949
"écrit" 0.0105940219447597 0.0135372952484094 0.00790146001422263 0.00883938831432865 0.00912287685774947 0.0039364986531551 0 0.00989307864997527 0.0068529919020479 0.00261807519111949
"facile" 0.00756715853197124 0.0219981047786652 0.00351176000632117 0.00441969415716432 0.00414676220806794 0.0140589237612682 0 0.0015220120999962 0.00456866126803194 0.0183265263378364
"gaieté" 0 0.0169216190605117 0.00614558001106204 0.00294646277144288 0.0215631634819533 0.0101224251081131 0 0.00380503024999049 0 0
"no" 0 0.0575335048057398 0.000877940001580292 0 0.0207338110403397 0.000562356950450729 0.010094382476152 0.0015220120999962 0.00114216531700798 0
"noires" 0.00756715853197124 0 0.00263382000474088 0.00294646277144288 0.00746417197452229 0.00787299730631021 0.0277595518094181 0.0136981088999658 0.00456866126803194 0.00523615038223898
"nu" 0.00908059023836549 0.00507648571815351 0.00175588000316058 0.00589292554288577 0.00248805732484076 0.0101224251081131 0.020188764952304 0.0121760967999696 0.00571082658503992 0.00785422557335847
"offrir" 0.00756715853197124 0.00338432381210234 0.0201926200363467 0.00441969415716432 0.0132696390658174 0.00731064035585948 0 0.00228301814999429 0.00342649595102395 0
"pensée" 0.00151343170639425 0.0118451333423582 0.00351176000632117 0.00147323138572144 0.00414676220806794 0.00731064035585948 0.017665169333266 0.0167421330999581 0.0068529919020479 0.00523615038223898
"peuvent" 0.00756715853197124 0.0135372952484094 0.00877940001580292 0.00441969415716432 0.00829352441613588 0.00843535425676094 0 0.00456603629998859 0.0102794878530719 0.00523615038223898
"portefeuille" 0.00756715853197124 0.00676864762420468 0.00438970000790146 0.00147323138572144 0 0.000562356950450729 0 0 0.0593925964844152 0
"poser" 0.006053726825577 0.00676864762420468 0.00965734001738321 0.00147323138572144 0.00663481953290871 0.0101224251081131 0.00757078685711402 0.00456603629998859 0.0102794878530719 0.010472300764478
"souvenirs" 0.00151343170639425 0.0169216190605117 0.00263382000474088 0.00147323138572144 0.0124402866242038 0.0140589237612682 0 0.00608804839998478 0.00342649595102395 0.00523615038223898
"tchad" 0 0 0.000877940001580292 0 0 0.0376779156801988 0 0 0 0
"terrible" 0.0227014755959137 0.00338432381210234 0.00702352001264234 0.00589292554288577 0.00829352441613588 0.00562356950450729 0.00252359561903801 0.00989307864997527 0.00456866126803194 0.00261807519111949
"tranquille" 0.006053726825577 0.0118451333423582 0.00702352001264234 0.0162055452429359 0.00165870488322718 0.0129342098603668 0.010094382476152 0.000761006049998098 0.00913732253606387 0
"cercle" 0.0030268634127885 0.00169216190605117 0.00526764000948175 0.00147323138572144 0.00746417197452229 0.00337414170270437 0.017665169333266 0.00989307864997527 0.0217011410231517 0.00785422557335847
"clairement" 0.00454029511918275 0.00507648571815351 0.0105352800189635 0.00883938831432865 0.00829352441613588 0.012371852909916 0 0.00456603629998859 0.00456866126803194 0.00261807519111949
"devint" 0.006053726825577 0.00338432381210234 0.0131691000237044 0.00736615692860721 0.0107815817409766 0.00112471390090146 0.022712360571342 0.00761006049998098 0.00342649595102395 0.010472300764478
"gueule" 0.0136208853575482 0.00507648571815351 0.00877940001580292 0.013259082471493 0.00331740976645435 0.00899771120721166 0.00504719123807601 0.00608804839998478 0.00456866126803194 0.00523615038223898
"pencha" 0.00151343170639425 0.0118451333423582 0.00351176000632117 0.0147323138572144 0.00248805732484076 0.00506121255405656 0.00757078685711402 0.0182641451999543 0.0068529919020479 0
"savent" 0.0151343170639425 0.0118451333423582 0.00438970000790146 0.00294646277144288 0.00995222929936306 0.00618592645495802 0.00757078685711402 0.00380503024999049 0.00913732253606387 0.010472300764478
"sort" 0.00151343170639425 0.00338432381210234 0.00526764000948175 0.00736615692860721 0.00995222929936306 0.00674828340540875 0.00757078685711402 0.00532704234998668 0.0148481491211038 0.0157084511467169
"sortes" 0.012107453651154 0.00507648571815351 0.00263382000474088 0.00147323138572144 0.00995222929936306 0.00337414170270437 0.0302831474284561 0.0015220120999962 0.0148481491211038 0.0183265263378364
"uniforme" 0.00756715853197124 0.00676864762420468 0.0272161400489891 0.00147323138572144 0.00248805732484076 0.00618592645495802 0.010094382476152 0.00608804839998478 0 0
"vieil" 0.00151343170639425 0.010152971436307 0.00351176000632117 0.00147323138572144 0.0124402866242038 0.0118094959594653 0.00252359561903801 0.0129371028499677 0.00114216531700798 0
"allemand" 0 0.00507648571815351 0.00438970000790146 0.00147323138572144 0.0116109341825902 0.00674828340540875 0 0.0228301814999429 0.00114216531700798 0
"autorités" 0.0030268634127885 0.00338432381210234 0.00526764000948175 0 0.00414676220806794 0.0275554905720857 0.00252359561903801 0 0.00114216531700798 0
"autrement" 0.0030268634127885 0.010152971436307 0.00790146001422263 0.00294646277144288 0.00414676220806794 0.0151836376621697 0.00504719123807601 0.00456603629998859 0.00571082658503992 0.00523615038223898
"blumenthal" 0 0 0 0 0 0 0 0.0502263992998744 0 0
"bonnes" 0.0166477487703367 0.0135372952484094 0.00702352001264234 0.00147323138572144 0.0182457537154989 0.0039364986531551 0.00757078685711402 0.00228301814999429 0.00228433063401597 0.00261807519111949
"café" 0.0227014755959137 0.0118451333423582 0.00790146001422263 0.0147323138572144 0.000829352441613588 0.00449885560360583 0.00504719123807601 0.000761006049998098 0.00114216531700798 0.0314169022934339
"couple" 0.006053726825577 0.010152971436307 0.00175588000316058 0.0427237101859218 0.00580546709129512 0.000562356950450729 0 0.00761006049998098 0.00342649595102395 0.010472300764478
"croit" 0.0151343170639425 0.010152971436307 0.00351176000632117 0.00147323138572144 0.00414676220806794 0.0129342098603668 0 0.00456603629998859 0.00913732253606387 0.00785422557335847
"éléphant" 0.00151343170639425 0 0.00263382000474088 0 0 0.0326167031261423 0 0.00304402419999239 0 0
"énorme" 0.006053726825577 0.00169216190605117 0.00702352001264234 0.00883938831432865 0.00746417197452229 0.00562356950450729 0.010094382476152 0.01598112704996 0.00342649595102395 0
"étranger" 0.0030268634127885 0.010152971436307 0.00614558001106204 0.0103126197000501 0.00331740976645435 0.00562356950450729 0.00504719123807601 0.00989307864997527 0.0171324797551198 0
"eus" 0.0030268634127885 0.00676864762420468 0.0289720200521496 0 0.0124402866242038 0.00506121255405656 0 0 0 0.00785422557335847
"foi" 0 0 0.00702352001264234 0.0117858510857715 0.0157576963906582 0.012371852909916 0.00252359561903801 0.00532704234998668 0.00114216531700798 0
"génie" 0 0.0118451333423582 0.0114132200205438 0.0250449335572645 0.0149283439490446 0.00449885560360583 0.00252359561903801 0.000761006049998098 0 0.00261807519111949
"lueur" 0.00151343170639425 0.00846080953025585 0.00438970000790146 0 0.00912287685774947 0.00843535425676094 0.01261797809519 0.00532704234998668 0.00913732253606387 0.0235626767200754
"mi" 0.00454029511918275 0 0.00175588000316058 0.00147323138572144 0.00497611464968153 0.00562356950450729 0.0277595518094181 0.0175031391499562 0.0102794878530719 0.00261807519111949
"montre" 0.0378357926598562 0.0186137809665629 0.00790146001422263 0 0.00912287685774947 0.00281178475225365 0.00252359561903801 0 0.00456866126803194 0
"nouveaux" 0 0.00169216190605117 0.00263382000474088 0.00441969415716432 0.0174164012738853 0.00731064035585948 0.0277595518094181 0.00761006049998098 0.00114216531700798 0.00785422557335847
"professeur" 0.0438895194854332 0.00169216190605117 0.0114132200205438 0.00441969415716432 0.00165870488322718 0.00281178475225365 0 0.00761006049998098 0.00114216531700798 0.00523615038223898
"profond" 0.00151343170639425 0.00338432381210234 0.00438970000790146 0.00736615692860721 0.00912287685774947 0.0106847820585639 0.015141573714228 0.00989307864997527 0.00456866126803194 0
"reprises" 0.0030268634127885 0.00507648571815351 0.0114132200205438 0.00147323138572144 0.00746417197452229 0.0118094959594653 0.00504719123807601 0.00532704234998668 0.00799515721905589 0.00261807519111949
"revenir" 0.006053726825577 0.00338432381210234 0.0131691000237044 0.00441969415716432 0.00497611464968153 0.00731064035585948 0.010094382476152 0.00913207259997717 0.00342649595102395 0.010472300764478
"saisir" 0.00454029511918275 0.00676864762420468 0.0114132200205438 0.00441969415716432 0.0174164012738853 0.00506121255405656 0.00252359561903801 0.00456603629998859 0.0068529919020479 0
"soigneusement" 0.00151343170639425 0.00846080953025585 0.00877940001580292 0.0162055452429359 0.0116109341825902 0.00506121255405656 0.00504719123807601 0.00532704234998668 0.00456866126803194 0.00785422557335847
"adresse" 0.0136208853575482 0.00846080953025585 0.00263382000474088 0.00441969415716432 0.0149283439490446 0.00449885560360583 0 0.0106540846999734 0.00228433063401597 0.00785422557335847
"berlin" 0 0 0.00702352001264234 0.00589292554288577 0.00165870488322718 0.0179954224144233 0 0.0144591149499639 0 0
"combat" 0 0.00507648571815351 0.0184367400331861 0.00294646277144288 0.00497611464968153 0.00956006815766239 0.00757078685711402 0.00380503024999049 0.00571082658503992 0.00785422557335847
"dur" 0.0030268634127885 0.0152294571544605 0.0105352800189635 0.00589292554288577 0.00331740976645435 0.0039364986531551 0.00252359561903801 0.00380503024999049 0.0182746450721277 0.0130903759555974
"mémoire" 0.00151343170639425 0.0253824285907676 0.00790146001422263 0.00147323138572144 0.0132696390658174 0.00337414170270437 0.00252359561903801 0.00608804839998478 0.00799515721905589 0.00261807519111949
"mine" 0.012107453651154 0 0.00614558001106204 0.00883938831432865 0.00912287685774947 0.00674828340540875 0.010094382476152 0.0106540846999734 0.00228433063401597 0.00261807519111949
"moritz" 0 0.00169216190605117 0 0 0 0 0 0.0487043871998782 0 0
"nice" 0.00151343170639425 0.00169216190605117 0.0395073000711131 0.0250449335572645 0.000829352441613588 0 0 0 0 0
"photo" 0.00756715853197124 0.00507648571815351 0.00702352001264234 0.0147323138572144 0 0.0219319210675784 0 0 0 0
"photos" 0.0105940219447597 0.00507648571815351 0.000877940001580292 0.0103126197000501 0 0.0264307766711843 0 0 0 0
"pièces" 0.018161180476731 0.00169216190605117 0.00702352001264234 0.00147323138572144 0.0174164012738853 0.00337414170270437 0 0.00228301814999429 0.0148481491211038 0
"plupart" 0.00756715853197124 0.00676864762420468 0.00438970000790146 0.00294646277144288 0.0116109341825902 0.00787299730631021 0.00252359561903801 0.0015220120999962 0.0148481491211038 0.0130903759555974
"rang" 0.00151343170639425 0 0.00965734001738321 0 0.0116109341825902 0.00281178475225365 0.015141573714228 0.0136981088999658 0.0102794878530719 0.00261807519111949
"rapport" 0.00908059023836549 0.0135372952484094 0.00614558001106204 0.00294646277144288 0.00414676220806794 0.00956006815766239 0 0 0.0182746450721277 0.010472300764478
"rêver" 0.006053726825577 0.00676864762420468 0.00614558001106204 0.0117858510857715 0.014098991507431 0.00843535425676094 0.00757078685711402 0.00456603629998859 0.00114216531700798 0
"synagogue" 0 0 0 0 0.000829352441613588 0 0 0.0487043871998782 0 0
"tenaient" 0.0030268634127885 0.00338432381210234 0.00263382000474088 0.00294646277144288 0.00912287685774947 0.0112471390090146 0.015141573714228 0.00913207259997717 0.00456866126803194 0.00785422557335847
"unique" 0.00454029511918275 0.00169216190605117 0.00877940001580292 0.00147323138572144 0.00497611464968153 0.00731064035585948 0.00504719123807601 0.0182641451999543 0.00456866126803194 0.00261807519111949
"apprendre" 0.006053726825577 0.00507648571815351 0.00965734001738321 0.0117858510857715 0.00995222929936306 0.00731064035585948 0.00252359561903801 0.0015220120999962 0.00456866126803194 0.0157084511467169
"campagne" 0.0030268634127885 0.00676864762420468 0.00614558001106204 0.00294646277144288 0.00165870488322718 0.0202448502162262 0.00252359561903801 0.00456603629998859 0.00114216531700798 0.00785422557335847
"connaissais" 0.00454029511918275 0.0186137809665629 0.0175588000316058 0.00147323138572144 0.00829352441613588 0.0101224251081131 0 0.000761006049998098 0 0
"croyais" 0.0030268634127885 0.0118451333423582 0.0166808600300255 0.00589292554288577 0.00663481953290871 0.00731064035585948 0 0.00608804839998478 0.00114216531700798 0.00523615038223898
"échapper" 0.0030268634127885 0.00338432381210234 0.00614558001106204 0.00736615692860721 0.00580546709129512 0.00787299730631021 0 0.0129371028499677 0.0102794878530719 0.00261807519111949
"hasard" 0.00756715853197124 0.00507648571815351 0.00351176000632117 0.0117858510857715 0.00995222929936306 0.00562356950450729 0.00504719123807601 0.00456603629998859 0.0137059838040958 0.00523615038223898
"mode" 0.00454029511918275 0.00676864762420468 0.0114132200205438 0.00294646277144288 0.0199044585987261 0 0.017665169333266 0.000761006049998098 0.0102794878530719 0.00261807519111949
"morts" 0.00151343170639425 0 0.00877940001580292 0.0147323138572144 0.00497611464968153 0.00224942780180292 0.0378539342855701 0.0136981088999658 0 0
"pain" 0.0105940219447597 0.00507648571815351 0.00790146001422263 0.00736615692860721 0.00580546709129512 0.0039364986531551 0 0.0175031391499562 0.00228433063401597 0.00261807519111949
"poings" 0.00454029511918275 0.00169216190605117 0.00965734001738321 0.00294646277144288 0.00331740976645435 0.0101224251081131 0.015141573714228 0.0136981088999658 0.00114216531700798 0
"preuve" 0.0105940219447597 0.00846080953025585 0.00614558001106204 0.00589292554288577 0.0107815817409766 0.00562356950450729 0.00504719123807601 0.00608804839998478 0.00571082658503992 0.00785422557335847
"réputation" 0.0030268634127885 0.010152971436307 0.00702352001264234 0.0162055452429359 0.0149283439490446 0.00787299730631021 0.00252359561903801 0.0015220120999962 0.00228433063401597 0
"sœur" 0.00151343170639425 0 0.00702352001264234 0 0.0223925159235669 0.00281178475225365 0.00504719123807601 0.00228301814999429 0.0205589757061437 0
"appeler" 0.006053726825577 0.00846080953025585 0.00702352001264234 0.00883938831432865 0.014098991507431 0.00618592645495802 0.00504719123807601 0.0015220120999962 0.00456866126803194 0.010472300764478
"arbre" 0.0030268634127885 0 0.00351176000632117 0.0117858510857715 0.00912287685774947 0.00787299730631021 0.022712360571342 0.00532704234998668 0.0068529919020479 0.00523615038223898
"assit" 0.0030268634127885 0.00169216190605117 0.00702352001264234 0.013259082471493 0.00331740976645435 0.00449885560360583 0.00757078685711402 0.00684905444998288 0.0137059838040958 0.0183265263378364
"calme" 0.006053726825577 0.0118451333423582 0.00702352001264234 0.00294646277144288 0.00829352441613588 0.00506121255405656 0.020188764952304 0.00989307864997527 0.00114216531700798 0.00261807519111949
"cherchait" 0.00151343170639425 0.00507648571815351 0.00614558001106204 0.0191520080143787 0.00746417197452229 0.0129342098603668 0.00504719123807601 0.000761006049998098 0.00114216531700798 0.00785422557335847
"cuisine" 0.00756715853197124 0 0.00438970000790146 0.013259082471493 0.00331740976645435 0.00112471390090146 0.010094382476152 0.0175031391499562 0.00571082658503992 0.0157084511467169
"découvrit" 0 0 0 0.00294646277144288 0.00248805732484076 0.00168707085135219 0.0252359561903801 0.0289182298999277 0.00228433063401597 0.0130903759555974
"défense" 0.00454029511918275 0.0118451333423582 0.00438970000790146 0.00736615692860721 0.00165870488322718 0.0185577793648741 0 0.00380503024999049 0.00228433063401597 0.00261807519111949
"états" 0.0166477487703367 0.0135372952484094 0 0.0162055452429359 0.00414676220806794 0.0151836376621697 0 0 0.00114216531700798 0
"existe" 0.0151343170639425 0.00676864762420468 0.00351176000632117 0.0103126197000501 0.0107815817409766 0.0106847820585639 0 0.00456603629998859 0 0
"imagine" 0.012107453651154 0.00846080953025585 0.0166808600300255 0.00589292554288577 0.00580546709129512 0.00562356950450729 0 0 0.00456866126803194 0.0157084511467169
"immobile" 0 0.010152971436307 0.00614558001106204 0.00441969415716432 0.00331740976645435 0.00731064035585948 0.00504719123807601 0.0121760967999696 0.00913732253606387 0.010472300764478
"indignation" 0.00454029511918275 0.00169216190605117 0.00877940001580292 0.00883938831432865 0.00829352441613588 0.0140589237612682 0.00504719123807601 0.00456603629998859 0 0
"julia" 0 0 0 0 0 0 0 0 0.071956414971503 0
"premières" 0 0.0169216190605117 0.00702352001264234 0.00294646277144288 0.00995222929936306 0.00787299730631021 0.00504719123807601 0.00684905444998288 0.00456866126803194 0.00523615038223898
"réussi" 0.00756715853197124 0.0135372952484094 0.0114132200205438 0.00736615692860721 0.00331740976645435 0.0106847820585639 0 0.000761006049998098 0.00571082658503992 0.00785422557335847
"bande" 0.006053726825577 0.00676864762420468 0 0.00589292554288577 0.00165870488322718 0.0101224251081131 0.010094382476152 0.0106540846999734 0.0137059838040958 0
"commun" 0.018161180476731 0.00169216190605117 0.00790146001422263 0.00736615692860721 0.00414676220806794 0.0112471390090146 0.00252359561903801 0.00304402419999239 0.00342649595102395 0.00523615038223898
"comprenait" 0.00756715853197124 0.00676864762420468 0.00351176000632117 0.0117858510857715 0 0.0168707085135219 0.00252359561903801 0.00532704234998668 0.00228433063401597 0.00261807519111949
"demandé" 0.0211880438895195 0.0135372952484094 0.000877940001580292 0.013259082471493 0.00165870488322718 0.00674828340540875 0.00252359561903801 0.0015220120999962 0.00913732253606387 0.0130903759555974
"église" 0.00756715853197124 0.00507648571815351 0.00438970000790146 0.0176787766286573 0.0165870488322718 0.000562356950450729 0 0.00989307864997527 0.00228433063401597 0.00261807519111949
"émotion" 0.012107453651154 0.00507648571815351 0.00526764000948175 0.0117858510857715 0.00746417197452229 0.00843535425676094 0.00252359561903801 0.00761006049998098 0.00228433063401597 0
"merci" 0.0105940219447597 0.0304589143089211 0.00438970000790146 0.0117858510857715 0.00248805732484076 0.00506121255405656 0 0.00608804839998478 0.00456866126803194 0
"objets" 0.0196746121831252 0.00676864762420468 0.0105352800189635 0.00589292554288577 0.00331740976645435 0.00112471390090146 0.00504719123807601 0.0106540846999734 0.00456866126803194 0.00785422557335847
"profonde" 0 0.00507648571815351 0.0114132200205438 0.00441969415716432 0.0165870488322718 0.00731064035585948 0.00757078685711402 0.00532704234998668 0 0
"revenait" 0.0030268634127885 0.00846080953025585 0.0131691000237044 0.00589292554288577 0.00248805732484076 0.00674828340540875 0.017665169333266 0.00608804839998478 0.00456866126803194 0.00523615038223898
"roseaux" 0 0.00169216190605117 0 0 0.000829352441613588 0.0185577793648741 0 0.00456603629998859 0.0217011410231517 0.00523615038223898
"signes" 0.00756715853197124 0.00846080953025585 0.00351176000632117 0.00589292554288577 0.0165870488322718 0.00618592645495802 0.010094382476152 0.00532704234998668 0.00114216531700798 0.00261807519111949
"titre" 0.024214907302308 0.0118451333423582 0.00438970000790146 0.00883938831432865 0.00580546709129512 0.00224942780180292 0.00757078685711402 0.00532704234998668 0.00571082658503992 0.00523615038223898
"usage" 0.018161180476731 0.00846080953025585 0.00614558001106204 0.00294646277144288 0.00912287685774947 0.00337414170270437 0.01261797809519 0.00837106654997907 0.00342649595102395 0
"apparut" 0.00151343170639425 0.00676864762420468 0.00790146001422263 0.00736615692860721 0.00829352441613588 0.00562356950450729 0.00252359561903801 0.0136981088999658 0.00228433063401597 0.00261807519111949
"avance" 0.00756715853197124 0.00169216190605117 0.00263382000474088 0.0103126197000501 0.00414676220806794 0.00899771120721166 0 0.00608804839998478 0.0148481491211038 0.00785422557335847
"bons" 0.00151343170639425 0.0118451333423582 0.00790146001422263 0.00147323138572144 0.0124402866242038 0.00843535425676094 0.00757078685711402 0.00380503024999049 0.00571082658503992 0
"certainement" 0.00454029511918275 0.00507648571815351 0.00614558001106204 0.00294646277144288 0.00414676220806794 0.0106847820585639 0.00252359561903801 0.00532704234998668 0.0114216531700798 0.010472300764478
"compter" 0.0166477487703367 0.0152294571544605 0.00263382000474088 0.0117858510857715 0.00829352441613588 0.00674828340540875 0.00252359561903801 0.00304402419999239 0.00342649595102395 0
"continua" 0 0 0.00790146001422263 0.00441969415716432 0.00248805732484076 0.0101224251081131 0 0.0015220120999962 0.0148481491211038 0.0340349774845534
"distance" 0.00454029511918275 0 0.00351176000632117 0 0.00165870488322718 0.00224942780180292 0.015141573714228 0.0228301814999429 0.0114216531700798 0.00523615038223898
"entière" 0.00454029511918275 0.00338432381210234 0.00526764000948175 0.00883938831432865 0.00497611464968153 0.00674828340540875 0.010094382476152 0.00989307864997527 0.00342649595102395 0.0157084511467169
"essayé" 0.018161180476731 0.00846080953025585 0.0122911600221241 0.00736615692860721 0.00165870488322718 0.00956006815766239 0 0 0.00228433063401597 0.010472300764478
"italie" 0.00151343170639425 0.00846080953025585 0.00175588000316058 0.0103126197000501 0.0124402866242038 0.000562356950450729 0.00252359561903801 0.000761006049998098 0.0319806288762235 0
"oulés" 0 0 0 0 0 0.0343037739774945 0 0 0 0
"proche" 0.00454029511918275 0.00338432381210234 0.00175588000316058 0.00589292554288577 0.00663481953290871 0.00506121255405656 0.020188764952304 0.0106540846999734 0.0102794878530719 0.00523615038223898
"puisse" 0.012107453651154 0 0.00702352001264234 0.00441969415716432 0.00580546709129512 0.0106847820585639 0.00252359561903801 0.00456603629998859 0.00456866126803194 0.0130903759555974
"recevoir" 0.0136208853575482 0.00507648571815351 0.0131691000237044 0.00883938831432865 0.00497611464968153 0.00506121255405656 0.00757078685711402 0.00304402419999239 0.0068529919020479 0
"répéta" 0.00454029511918275 0.00338432381210234 0.000877940001580292 0.00736615692860721 0 0.00843535425676094 0.00252359561903801 0.0144591149499639 0.0137059838040958 0.00785422557335847
"soixante" 0.00756715853197124 0.0253824285907676 0.00614558001106204 0.00589292554288577 0.00663481953290871 0.00618592645495802 0.00252359561903801 0.0015220120999962 0.00571082658503992 0.00785422557335847
"venise" 0 0.0169216190605117 0.00175588000316058 0.00294646277144288 0.0373208598726115 0 0.00252359561903801 0 0.00114216531700798 0
"viande" 0.018161180476731 0.00507648571815351 0.00263382000474088 0.00294646277144288 0 0.0168707085135219 0.015141573714228 0.00304402419999239 0 0.00261807519111949
"changé" 0.00756715853197124 0.010152971436307 0.00438970000790146 0.00736615692860721 0.00829352441613588 0.00787299730631021 0.00252359561903801 0.00456603629998859 0.0068529919020479 0.00523615038223898
"chevelure" 0 0.0152294571544605 0.00175588000316058 0.0117858510857715 0.0232218683651805 0.00112471390090146 0.00252359561903801 0.00684905444998288 0.00114216531700798 0
"conviction" 0.006053726825577 0.00338432381210234 0.0122911600221241 0.00441969415716432 0.00497611464968153 0.00899771120721166 0 0.00913207259997717 0.00228433063401597 0.00261807519111949
"crainte" 0.00454029511918275 0.00507648571815351 0.00438970000790146 0.00294646277144288 0.00165870488322718 0.00562356950450729 0.020188764952304 0.0167421330999581 0.00571082658503992 0
"école" 0 0 0.0140470400252847 0.00441969415716432 0.00165870488322718 0.00337414170270437 0 0.0136981088999658 0.00456866126803194 0.0287988271023144
"entendit" 0.0030268634127885 0 0.00263382000474088 0.00736615692860721 0.00414676220806794 0.0106847820585639 0.017665169333266 0.00456603629998859 0.0102794878530719 0.010472300764478
"faux" 0.0136208853575482 0.00676864762420468 0.00263382000474088 0.0265181649429859 0.0116109341825902 0.00281178475225365 0 0.00228301814999429 0.00456866126803194 0
"feuille" 0.0196746121831252 0.0135372952484094 0.00438970000790146 0.0103126197000501 0.00165870488322718 0.00506121255405656 0.015141573714228 0.00532704234998668 0 0.00785422557335847
"instants" 0.00151343170639425 0.010152971436307 0.00351176000632117 0.0117858510857715 0.00995222929936306 0.00562356950450729 0.015141573714228 0.00913207259997717 0.00114216531700798 0
