"Arriaga" "Assis_1" "Assis_2" "Drummond_1" "Drummond_2" "Espanca" "Feijó" "Junqueiro_1" "Junqueiro_2" "Leal_1" "Leal_2" "Nobre_1" "Nobre_2" "Pascoaes" "Pessoa_1" "Pessoa_2" "Pessoa_3" "Pessoa_4" "Pessoa_5" "Reis"
"Arriaga" 0 0.976298198755626 1.05182821503963 1.42461449248483 1.3627268779879 1.32069327612129 1.12122907414222 0.936111889168038 1.10164292359888 1.01598314872993 1.03265831092168 1.21676465726937 1.04830867229891 1.07514305845629 1.6583830705453 1.49271415411989 1.52515585299349 1.52632108015601 1.53254502585355 1.3269675091212
"Assis_1" 0.976298198755626 0 0.639506257967576 1.09052207374743 1.00597731498484 1.02490577289625 0.894468423781227 0.817562882852824 0.898122487555536 0.8415583659692 0.889048095055778 0.954456440786347 0.86798452367333 0.981263550833478 1.35656215701637 1.14910800796428 1.2072867836432 1.28557589477573 1.2095788746787 1.30325813659589
"Assis_2" 1.05182821503963 0.639506257967576 0 1.09673710104188 1.04012257735412 1.25507430081052 0.835435383235648 0.74146627174716 0.80572807244989 0.763001072964864 0.854178345364084 1.05995797974154 0.851506060155251 1.04567898442751 1.45010940386856 1.29666420909623 1.33124303178799 1.42467365921817 1.33469136671975 1.15085925478093
"Drummond_1" 1.42461449248483 1.09052207374743 1.09673710104188 0 0.576511278990621 1.22910619737063 0.932892199997411 1.11932444548444 1.04228777514472 1.22727690679839 1.16188399940619 1.08955058591114 1.03487891190173 1.14697270085972 1.36312784572534 1.12345324636907 1.22089005325785 1.25964718256402 1.21376238094392 1.11949200890037
"Drummond_2" 1.3627268779879 1.00597731498484 1.04012257735412 0.576511278990621 0 1.18609400998474 0.960547078708528 1.06854089835386 0.976687006536633 1.11153775353275 1.09888196052777 1.03898652413735 1.04587645670876 1.17654895785729 1.33362582841859 1.07644409978527 1.15773130574279 1.20368040482169 1.15078196874219 1.1203668766258
"Espanca" 1.32069327612129 1.02490577289625 1.25507430081052 1.22910619737063 1.18609400998474 0 1.23001595451788 1.31240823658423 1.32188667861177 1.29975338371252 1.19854731545387 0.968134559742215 1.0876172977198 1.00032625861901 1.18421858358076 1.09655485213485 1.10065529021278 1.15396003238807 1.09221405503094 1.34625539604384
"Feijó" 1.12122907414222 0.894468423781227 0.835435383235648 0.932892199997411 0.960547078708528 1.23001595451788 0 0.931336909569906 0.981638653526008 0.90378338596815 0.954613654032565 1.09355419723691 1.01139321612257 1.0296032867912 1.35481471692981 1.16218269355424 1.2366218252631 1.27820788662361 1.22553980618608 1.21084470827196
"Junqueiro_1" 0.936111889168038 0.817562882852824 0.74146627174716 1.11932444548444 1.06854089835386 1.31240823658423 0.931336909569906 0 0.53938579012936 0.777650802706167 0.899155050749442 1.09864531394579 0.839579500242678 1.12225856797186 1.50471527029851 1.25717256132477 1.36361376511964 1.42461133604798 1.37633003531441 1.19493847005271
"Junqueiro_2" 1.10164292359888 0.898122487555536 0.80572807244989 1.04228777514472 0.976687006536633 1.32188667861177 0.981638653526008 0.53938579012936 0 0.810911598814742 0.83965649007008 1.02754975501138 0.78233181150867 1.16574251425061 1.37617760951904 1.23761751555126 1.25685262736872 1.3350163254838 1.26180417071877 1.13696304190055
"Leal_1" 1.01598314872993 0.8415583659692 0.763001072964864 1.22727690679839 1.11153775353275 1.29975338371252 0.90378338596815 0.777650802706167 0.810911598814742 0 0.555485989237703 1.00453811249073 0.918423132685233 1.06144831424234 1.49115791364159 1.38157471625922 1.41831512756494 1.45957626906666 1.41952720023628 1.17912502089317
"Leal_2" 1.03265831092168 0.889048095055778 0.854178345364084 1.16188399940619 1.09888196052777 1.19854731545387 0.954613654032565 0.899155050749442 0.83965649007008 0.555485989237703 0 0.853825637824558 0.77500477653023 1.06795895888185 1.47615021400975 1.3416662750147 1.34684654388662 1.37662100283256 1.34504693957012 1.18516921570547
"Nobre_1" 1.21676465726937 0.954456440786347 1.05995797974154 1.08955058591114 1.03898652413735 0.968134559742215 1.09355419723691 1.09864531394579 1.02754975501138 1.00453811249073 0.853825637824558 0 0.627555478157698 1.09788971821205 1.34091817965396 1.08691672321106 1.13342046096875 1.14623017477472 1.14224351338478 1.19547366731894
"Nobre_2" 1.04830867229891 0.86798452367333 0.851506060155251 1.03487891190173 1.04587645670876 1.0876172977198 1.01139321612257 0.839579500242678 0.78233181150867 0.918423132685233 0.77500477653023 0.627555478157698 0 1.04920508360151 1.36127714743536 1.08482306344832 1.17731726876756 1.23713664217945 1.18692071996326 1.12505461008364
"Pascoaes" 1.07514305845629 0.981263550833478 1.04567898442751 1.14697270085972 1.17654895785729 1.00032625861901 1.0296032867912 1.12225856797186 1.16574251425061 1.06144831424234 1.06795895888185 1.09788971821205 1.04920508360151 0 1.5001678778218 1.26512011385282 1.40005686618578 1.44422919571175 1.4056384254825 1.43197686668353
"Pessoa_1" 1.6583830705453 1.35656215701637 1.45010940386856 1.36312784572534 1.33362582841859 1.18421858358076 1.35481471692981 1.50471527029851 1.37617760951904 1.49115791364159 1.47615021400975 1.34091817965396 1.36127714743536 1.5001678778218 0 0.68969807494766 0.40773013714917 0.670981185470846 0.418209915545179 1.21610640291722
"Pessoa_2" 1.49271415411989 1.14910800796428 1.29666420909623 1.12345324636907 1.07644409978527 1.09655485213485 1.16218269355424 1.25717256132477 1.23761751555126 1.38157471625922 1.3416662750147 1.08691672321106 1.08482306344832 1.26512011385282 0.68969807494766 0 0.429224268261601 0.583496957522054 0.448718654038505 1.07733160460382
"Pessoa_3" 1.52515585299349 1.2072867836432 1.33124303178799 1.22089005325785 1.15773130574279 1.10065529021278 1.2366218252631 1.36361376511964 1.25685262736872 1.41831512756494 1.34684654388662 1.13342046096875 1.17731726876756 1.40005686618578 0.40773013714917 0.429224268261601 0 0.385122450496815 0.0616642333874816 1.09538860854161
"Pessoa_4" 1.52632108015601 1.28557589477573 1.42467365921817 1.25964718256402 1.20368040482169 1.15396003238807 1.27820788662361 1.42461133604798 1.3350163254838 1.45957626906666 1.37662100283256 1.14623017477472 1.23713664217945 1.44422919571175 0.670981185470846 0.583496957522054 0.385122450496815 0 0.394908180663468 1.21915204270068
"Pessoa_5" 1.53254502585355 1.2095788746787 1.33469136671975 1.21376238094392 1.15078196874219 1.09221405503094 1.22553980618608 1.37633003531441 1.26180417071877 1.41952720023628 1.34504693957012 1.14224351338478 1.18692071996326 1.4056384254825 0.418209915545179 0.448718654038505 0.0616642333874816 0.394908180663468 0 1.10565942256157
