"Arriaga" "Assis_1" "Assis_2" "Caeiro_1" "Caeiro_2" "Caeiro_3" "Campos_1" "Campos_2" "Campos_3" "Campos_4" "Drummond_1" "Drummond_2" "Espanca" "Feijó" "Junqueiro_1" "Junqueiro_2" "Leal_1" "Leal_2" "Nobre_1" "Nobre_2" "Pascoaes" "Pessoa_1" "Pessoa_2" "Pessoa_3" "Pessoa_4" "Pessoa_5" "Reis_1" "Reis_2"
"Arriaga" 0 0.860506294509288 0.878966035143263 1.44943140411531 1.43782864051415 1.38791650970978 1.09040187998359 1.12752878198912 1.12712974497769 1.32410667552723 1.1152561386883 1.11326532296273 1.17237844372887 0.943873363683526 0.815356894761355 0.899715583412761 0.784904189094067 0.900835318020948 1.01598770890884 0.937891665934866 0.950249638951819 1.29914093615652 1.29230236115851 1.25337776272664 1.34479029533574 1.25580276456654 1.2109614449102 1.2104004305552
"Assis_1" 0.860506294509288 0 0.655721027965909 1.30510292557211 1.31420704806196 1.23783457675344 0.996624914330367 1.0910013994432 1.03834593007257 1.19085957262282 0.93937069577206 0.951819230715182 1.0164883098553 0.83958706556401 0.80769636018247 0.900873208471806 0.788334310419596 0.870836187860457 0.862308708025934 0.872123989725869 0.904576587748751 1.10329597048395 1.17711600572249 1.05485530777541 1.14265825969381 1.05893228043125 1.11326200620891 1.12536366936916
"Assis_2" 0.878966035143263 0.655721027965909 0 1.2770765116108 1.27154747916934 1.21307780553928 1.01274302084367 1.07535955307748 1.05613264668091 1.21248533185583 0.94406420802288 0.978029290733855 1.15330677629248 0.856779499664384 0.816871535702058 0.84718693133548 0.744169768222193 0.837929884729467 0.918250056913193 0.849520606477044 0.926746562411254 1.19461335358876 1.24830026723494 1.13028087203705 1.21149372145703 1.13357251925439 1.08834923627729 1.08584942120327
"Caeiro_1" 1.44943140411531 1.30510292557211 1.2770765116108 0 0.424016365209434 0.385871490876838 0.928549162509986 1.08856012588442 1.02675074792823 0.993925068191266 1.17219415262475 1.18842162271454 1.39801170525502 1.32599633509829 1.33863091047404 1.3431537064698 1.36807922798345 1.36294348734027 1.32312593742005 1.27427527473549 1.40287372964796 1.18446494250781 1.17834184569695 1.1245844466353 1.21366213630678 1.12880617609349 1.25093970607107 1.23057407317265
"Caeiro_2" 1.43782864051415 1.31420704806196 1.27154747916934 0.424016365209434 0 0.359452782992229 0.90223140631913 1.06341929184615 1.01713203325648 0.997982610459272 1.17647215404828 1.16404253252447 1.39041802198911 1.32271316959288 1.3227133978671 1.32599254629305 1.36904255046835 1.34652234064634 1.34757876268446 1.27909587885088 1.40008468088495 1.18498734882797 1.13968171583815 1.09323475107086 1.19427496432994 1.0969313991857 1.22735459353139 1.21342402075432
"Caeiro_3" 1.38791650970978 1.23783457675344 1.21307780553928 0.385871490876838 0.359452782992229 0 0.845902490141833 1.00172639865907 0.967507565529719 0.955000508285589 1.13453226445849 1.13007478624145 1.28385075272759 1.27075677855598 1.27565169559264 1.26897279433991 1.31373565098709 1.28769372644996 1.25013916504444 1.18336700785651 1.3541323341509 1.13621441504586 1.09348159144983 1.0460205925499 1.15918866031703 1.0549218790781 1.20036916940548 1.18623831446443
"Campos_1" 1.09040187998359 0.996624914330367 1.01274302084367 0.928549162509986 0.90223140631913 0.845902490141833 0 0.507523077815713 0.439024591841439 0.557682607974211 0.895878555986155 0.868014274781813 1.0442383616724 1.05149067588328 1.00310967564484 1.01684691156329 1.04291034390074 1.06566001689219 0.989785199574392 0.99667145866636 1.13190233455078 0.91260518547569 0.88315797427916 0.787191871913819 0.929699237561664 0.794122534846134 1.01777792410184 1.0014036354092
"Campos_2" 1.12752878198912 1.0910013994432 1.07535955307748 1.08856012588442 1.06341929184615 1.00172639865907 0.507523077815713 0 0.745264949512702 0.899601780221344 0.98159905976826 0.93061016914789 1.11732582155718 1.0799510430871 1.0689378996896 1.08610110934548 1.06568291723239 1.09262165999344 1.0488592144792 1.05972185655021 1.1479196893139 1.05378969051717 1.01326084171926 0.937842694766795 1.08410367210685 0.946541555828404 1.1073516616629 1.08478763198921
"Campos_3" 1.12712974497769 1.03834593007257 1.05613264668091 1.02675074792823 1.01713203325648 0.967507565529719 0.439024591841439 0.745264949512702 0 0.820988542181518 0.953738800069887 0.933222464883625 1.10979923837591 1.08974019038164 1.04009233564751 1.0268913243169 1.06783950840304 1.12392830729173 1.02949485606551 1.01606808340452 1.18308132801048 0.995755802263878 0.974696982757184 0.894027330449162 1.02338839847645 0.89955147861654 1.05871417442863 1.05110980382192
"Campos_4" 1.32410667552723 1.19085957262282 1.21248533185583 0.993925068191266 0.997982610459272 0.955000508285589 0.557682607974211 0.899601780221344 0.820988542181518 0 1.0792827613471 1.04938059104474 1.25553541712678 1.23729462120167 1.21525895227759 1.2075205394889 1.26583264367562 1.26250030205493 1.19086711668613 1.1994999181548 1.32759791736854 1.02194536828598 1.02792828644853 0.917234098880258 1.02338892831318 0.915414571543702 1.21522068780886 1.19525358042747
