"Arriaga" "Assis_1" "Assis_2" "Caeiro_1" "Caeiro_2" "Caeiro_3" "Campos_1" "Campos_2" "Campos_3" "Campos_4" "Drummond_1" "Drummond_2" "Espanca" "Feijó" "Junqueiro_1" "Junqueiro_2" "Leal_1" "Leal_2" "Nobre_1" "Nobre_2" "Pascoaes" "Pessoa_1" "Pessoa_2" "Pessoa_3" "Pessoa_4" "Pessoa_5" "Reis_1" "Reis_2"
"Arriaga" 0 0.89407607665367 0.90955501062531 1.45958208453249 1.43362705265328 1.39176869174659 1.07770418912039 1.11945624217199 1.11887211373203 1.30286040239047 1.14564178499014 1.14152690801492 1.17899947937838 0.977401587097281 0.847675260724437 0.92284867000664 0.826730123927729 0.93369204204936 1.0389338101124 0.959399643890192 0.995371625670688 1.29152381827658 1.29149370779364 1.24360671815208 1.33569082800203 1.24798506401927 1.22829157350262 1.22835126819434
"Assis_1" 0.89407607665367 0 0.679568665320044 1.3205302437613 1.32210526767371 1.24237312064563 0.978781685485721 1.0737557274844 1.03377396648863 1.16850816685086 0.956957071428586 0.968980736110567 1.00226703571469 0.85185664668778 0.826458638866353 0.914514632396269 0.81475596541887 0.883994686562188 0.868535430909647 0.885887998114857 0.940960779431046 1.08422969926198 1.16128924658271 1.02781370999975 1.11467522934773 1.03208487515391 1.11323170487177 1.12309026018994
"Assis_2" 0.90955501062531 0.679568665320044 0 1.2944409830323 1.27739142294919 1.2190617806154 0.997865679178759 1.0693651784003 1.04711096009782 1.19408027742532 0.964742239864413 0.995177056228948 1.13997330225565 0.884492618215705 0.828252327270444 0.857889779987659 0.764183468861438 0.851055953230524 0.933866305802384 0.866623500589349 0.961019421892431 1.19721985418923 1.24717423232445 1.11898020551137 1.18708913846898 1.12189842519695 1.08529088450275 1.08427018464204
"Caeiro_1" 1.45958208453249 1.3205302437613 1.2944409830323 0 0.425813395154384 0.388840311942599 0.928611374225621 1.09372321587061 1.034553984016 0.986997997999912 1.19165138963508 1.21512553565255 1.3978000178571 1.34825888874297 1.34901065996351 1.34207425146321 1.38444228467194 1.3721560317265 1.32508854455681 1.27620999566188 1.44551566790774 1.18868845176156 1.19830295949551 1.13938976454675 1.23014419644093 1.14517840365565 1.27162706761844 1.25420870771438
"Caeiro_2" 1.43362705265328 1.32210526767371 1.27739142294919 0.425813395154384 0 0.363700426344045 0.903394669847517 1.06773059787972 1.02578829082254 0.99285617423889 1.18472399808818 1.1835433804141 1.38875309088229 1.33423535004991 1.3249294703666 1.31793309771859 1.37389082440701 1.34602995196296 1.34041560315468 1.27549212225364 1.43237606927352 1.18231438050992 1.15406321040677 1.10208109273036 1.2074123170922 1.1070915469103 1.24218745178907 1.23276127093871
"Caeiro_3" 1.39176869174659 1.24237312064563 1.2190617806154 0.388840311942599 0.363700426344045 0 0.846941384498962 1.00288563332571 0.976541652314359 0.951739906632618 1.13900921998286 1.14550637462018 1.28031462017833 1.27806019461162 1.27771158624522 1.25804242388489 1.32238294761656 1.28732247839076 1.24286216419696 1.17485448702288 1.38223457197735 1.12835994865571 1.10374309346467 1.05125801069829 1.16422208929889 1.06156646715161 1.21415540162626 1.20318182982414
"Campos_1" 1.07770418912039 0.978781685485721 0.997865679178759 0.928611374225621 0.903394669847517 0.846941384498962 0 0.509683801577374 0.441442017775269 0.550926201162293 0.909083310782222 0.879666512596029 1.0343103469456 1.03456613340651 0.978431847516299 0.986107075291714 1.03088671074563 1.0461442282733 0.953257779590271 0.959539336732207 1.13791046581607 0.921600762942247 0.89301698146462 0.795125370054174 0.932391346695641 0.801609829255043 1.02709853422552 1.0092109425056
"Campos_2" 1.11945624217199 1.0737557274844 1.0693651784003 1.09372321587061 1.06773059787972 1.00288563332571 0.509683801577374 0 0.75156052305511 0.894014051776739 0.994991254143234 0.944225022369562 1.12060637888241 1.0650877771725 1.05527889606396 1.06308492651213 1.06815756160174 1.07788727973091 1.01852240093449 1.02854215200446 1.15925661685619 1.05589949797111 1.01236217111523 0.934683985350434 1.07787674297989 0.944209942888269 1.11773671730033 1.0916453857292
"Campos_3" 1.11887211373203 1.03377396648863 1.04711096009782 1.034553984016 1.02578829082254 0.976541652314359 0.441442017775269 0.75156052305511 0 0.816841261694728 0.971510704205428 0.947633388424686 1.10012241519492 1.08083759800519 1.02103462247849 0.997891019562302 1.05881610401143 1.10986482271999 1.00498943908997 0.987445583626074 1.19395865022223 1.01304967723935 0.994350505790716 0.911602652803305 1.03250243942039 0.916574855815765 1.07427786935127 1.06119243223032
"Campos_4" 1.30286040239047 1.16850816685086 1.19408027742532 0.986997997999912 0.99285617423889 0.951739906632618 0.550926201162293 0.894014051776739 0.816841261694728 0 1.08863208765036 1.06058131108545 1.23779220676339 1.22258278290183 1.18886112577871 1.17705675655455 1.25556659861387 1.24165758571489 1.15042193541691 1.16012202652916 1.33126133326355 1.02174149595907 1.02402776704763 0.916652852014051 1.02209918762195 0.915653200270515 1.21859329666503 1.19888399105536
"Drummond_1" 1.14564178499014 0.956957071428586 0.964742239864413 1.19165138963508 1.18472399808818 1.13900921998286 0.909083310782222 0.994991254143234 0.971510704205428 1.08863208765036 0 0.676001076827205 1.13335946149896 0.97184669388258 1.05701862904642 1.04715565440145 1.03733306137546 1.0388337869774 1.01267786194894 0.990741996060996 1.04803289650955 1.09584348502899 1.15555257772355 1.0392480493653 1.16325070493513 1.04714788391331 1.14623912737865 1.11978310676599
"Drummond_2" 1.14152690801492 0.968980736110567 0.995177056228948 1.21512553565255 1.1835433804141 1.14550637462018 0.879666512596029 0.944225022369562 0.947633388424686 1.06058131108545 0.676001076827205 0 1.15361713357859 1.01399727985923 1.05527666500048 1.04714806691464 1.05711560563665 1.05627585074407 1.05676967599764 1.0271417874552 1.09899147782024 1.15756716106985 1.15127234947317 1.06312900365292 1.20384134223396 1.06790323516516 1.13592599052402 1.11499794262285
"Espanca" 1.17899947937838 1.00226703571469 1.13997330225565 1.3978000178571 1.38875309088229 1.28031462017833 1.0343103469456 1.12060637888241 1.10012241519492 1.23779220676339 1.13335946149896 1.15361713357859 0 1.06188483857762 1.14772050402529 1.179272064262 1.13999675728006 1.13350231845205 1.00050880939611 1.04157823817116 1.05586658914487 1.12781945890626 1.08628669056785 1.03897749807198 1.17929408792144 1.03962571490881 1.2611486391884 1.24759964634696
"Feijó" 0.977401587097281 0.85185664668778 0.884492618215705 1.34825888874297 1.33423535004991 1.27806019461162 1.03456613340651 1.0650877771725 1.08083759800519 1.22258278290183 0.97184669388258 1.01399727985923 1.06188483857762 0 0.902917441512069 0.938033012123596 0.906488503106963 0.96180488128077 0.979504242876313 0.93519031379163 0.940307086117499 1.09350032916263 1.13864450790115 1.05129834543433 1.18356988619457 1.05519760851502 1.14576800700306 1.14796767574472
"Junqueiro_1" 0.847675260724437 0.826458638866353 0.828252327270444 1.34901065996351 1.3249294703666 1.27771158624522 0.978431847516299 1.05527889606396 1.02103462247849 1.18886112577871 1.05701862904642 1.05527666500048 1.14772050402529 0.902917441512069 0 0.597106281285644 0.756167249355333 0.831420522896414 0.923433842947402 0.826700670949448 0.999646606227098 1.22825512581296 1.26080154240869 1.16918898525168 1.25429667876077 1.16596705639214 1.16412088304269 1.16690105823418
"Junqueiro_2" 0.92284867000664 0.914514632396269 0.857889779987659 1.34207425146321 1.31793309771859 1.25804242388489 0.986107075291714 1.06308492651213 0.997891019562302 1.17705675655455 1.04715565440145 1.04714806691464 1.179272064262 0.938033012123596 0.597106281285644 0 0.796493111030547 0.859420678255233 0.927998101674475 0.829277276616883 1.01368356389057 1.21164303150005 1.25654411595017 1.16844782816769 1.25325628992448 1.16837224363369 1.19669000047095 1.18465855613827
"Leal_1" 0.826730123927729 0.81475596541887 0.764183468861438 1.38444228467194 1.37389082440701 1.32238294761656 1.03088671074563 1.06815756160174 1.05881610401143 1.25556659861387 1.03733306137546 1.05711560563665 1.13999675728006 0.906488503106963 0.756167249355333 0.796493111030547 0 0.611473444786013 0.891523364056106 0.870383400989591 0.945796642525514 1.26219265801168 1.32501641443606 1.22114271841302 1.30805074084347 1.21820352806518 1.17674883329097 1.16707277780223
"Leal_2" 0.93369204204936 0.883994686562188 0.851055953230524 1.3721560317265 1.34602995196296 1.28732247839076 1.0461442282733 1.07788727973091 1.10986482271999 1.24165758571489 1.0388337869774 1.05627585074407 1.13350231845205 0.96180488128077 0.831420522896414 0.859420678255233 0.611473444786013 0 0.870916782866121 0.834161584829178 1.00033305448599 1.26263507496419 1.29941681759952 1.20522353957665 1.31941243285727 1.20827722102409 1.18688822991149 1.187065669854
"Nobre_1" 1.0389338101124 0.868535430909647 0.933866305802384 1.32508854455681 1.34041560315468 1.24286216419696 0.953257779590271 1.01852240093449 1.00498943908997 1.15042193541691 1.01267786194894 1.05676967599764 1.00050880939611 0.979504242876313 0.923433842947402 0.927998101674475 0.891523364056106 0.870916782866121 0 0.63927056076862 1.04302934540727 1.16867151913582 1.15330674470094 1.05437492431967 1.19160114388539 1.06362749987103 1.16963450164404 1.1614417083943
"Nobre_2" 0.959399643890192 0.885887998114857 0.866623500589349 1.27620999566188 1.27549212225364 1.17485448702288 0.959539336732207 1.02854215200446 0.987445583626074 1.16012202652916 0.990741996060996 1.0271417874552 1.04157823817116 0.93519031379163 0.826700670949448 0.829277276616883 0.870383400989591 0.834161584829178 0.63927056076862 0 1.01649208823955 1.15015828609215 1.16648872825198 1.1041564390233 1.19533805538162 1.11531831062623 1.18201601490371 1.16942715826047
"Pascoaes" 0.995371625670688 0.940960779431046 0.961019421892431 1.44551566790774 1.43237606927352 1.38223457197735 1.13791046581607 1.15925661685619 1.19395865022223 1.33126133326355 1.04803289650955 1.09899147782024 1.05586658914487 0.940307086117499 0.999646606227098 1.01368356389057 0.945796642525514 1.00033305448599 1.04302934540727 1.01649208823955 0 1.24428593753941 1.27515199923106 1.18650893194919 1.29801066022298 1.18730344726378 1.27087514796731 1.25711737060485
