"Arriaga" "Assis_1" "Assis_2" "Drummond_1" "Drummond_2" "Espanca" "Feijó" "Junqueiro_1" "Junqueiro_2" "Leal_1" "Leal_2" "Nobre_1" "Nobre_2" "Pascoaes" "Pessoa_1" "Pessoa_2" "Pessoa_3" "Pessoa_4" "Pessoa_5" "Reis"
"Arriaga" 0 0.939013929878694 0.929142301906477 1.14444310561937 1.17865747665898 1.23782053305914 0.975466380742579 0.85140839551898 0.929141508287404 0.845685469542145 0.949421126883375 1.05097777344613 1.00400409263109 0.997865415713677 1.30284277081771 1.40290772639546 1.29915433508012 1.35091948442525 1.36824670284134 1.30362462243389
"Assis_1" 0.939013929878694 0 0.693316879963011 0.990286303471104 1.02225476753483 1.10455927879322 0.913703496837654 0.867806484850703 0.939072184603395 0.847003431729665 0.927462248090257 0.923876522438866 0.941564319299046 0.967919438558335 1.11260482963137 1.26224214080627 1.1172760062647 1.2102446808873 1.20677954272 1.20088208540728
"Assis_2" 0.929142301906477 0.693316879963011 0 0.959812114666765 1.00053249485251 1.16864218161045 0.878808205376977 0.844183694650834 0.860936520520963 0.787696762361765 0.870735748607349 0.943886266203263 0.888339089863731 0.966711800630764 1.14636856094468 1.28124094775753 1.1528354853222 1.24120406972772 1.24808794445573 1.14090340003489
"Drummond_1" 1.14444310561937 0.990286303471104 0.959812114666765 0 0.631571274271876 1.12291492666589 0.99332570533751 1.04718361428467 1.02540784507074 1.05427820134468 1.07713869135799 1.02106667190941 0.993347979738972 1.05599272399983 1.052168095867 1.11645189419875 1.03888425679993 1.13402737012899 1.15379720727421 1.13545514875299
"Drummond_2" 1.17865747665898 1.02225476753483 1.00053249485251 0.631571274271876 0 1.15768531764911 1.0413528878395 1.06442722757127 1.05784435185545 1.09227338420876 1.11096797755918 1.09111230687454 1.07193532624342 1.11683435522828 1.07012802111524 1.15506105234524 1.06751393344503 1.10784375964411 1.18569629787486 1.14346034436724
"Espanca" 1.23782053305914 1.10455927879322 1.16864218161045 1.12291492666589 1.15768531764911 0 1.08815489765347 1.16378282715967 1.18735799449612 1.21075056757434 1.20191543173427 1.04382108688315 1.09552804246128 1.1035778547115 1.07426002445855 1.23646816543156 1.07060393700657 1.16258719462474 1.17882914904621 1.30627845220895
"Feijó" 0.975466380742579 0.913703496837654 0.878808205376977 0.99332570533751 1.0413528878395 1.08815489765347 0 0.895479655270807 0.922439010382338 0.917259988798908 0.981911064468544 0.989161955689444 0.932621015798329 0.971572897320413 1.13720752931318 1.23922221590627 1.13465507919206 1.22013519053479 1.18184731860663 1.22331786847468
"Junqueiro_1" 0.85140839551898 0.867806484850703 0.844183694650834 1.04718361428467 1.06442722757127 1.16378282715967 0.895479655270807 0 0.591443625836351 0.768290977066071 0.841886924480163 0.921550149495219 0.831239511645203 0.991783204158059 1.18896759255635 1.31450777509302 1.19133910904123 1.25695540272491 1.28423372497156 1.21900897639873
"Junqueiro_2" 0.929141508287404 0.939072184603395 0.860936520520963 1.02540784507074 1.05784435185545 1.18735799449612 0.922439010382338 0.591443625836351 0 0.795684757509946 0.861541269985648 0.924679112618161 0.824594517552611 1.01207805845402 1.18930166322903 1.32097335772147 1.19726279184222 1.26282586344489 1.27578508499225 1.23473763773211
"Leal_1" 0.845685469542145 0.847003431729665 0.787696762361765 1.05427820134468 1.09227338420876 1.21075056757434 0.917259988798908 0.768290977066071 0.795684757509946 0 0.6099136028935 0.88628810628875 0.882923851630632 0.985311611276573 1.27408466613748 1.39762931721357 1.27756805791729 1.31938696281327 1.36349674926717 1.26245349498978
