"Caeiro_1" "Caeiro_2" "Campos_1" "Campos_2" "Campos_3" "Campos_4" "Pessoa_1" "Pessoa_2" "Pessoa_3" "Pessoa_4" "Reis_1"
"entre" 0.0195484312383931 0.0949066751028156 0.0697188008366256 0.118086990749852 0.143857293564784 0.0721709006928406 0.218449012014696 0.314434509187383 0.267194458189015 0.304962572775159 0.039647140449995
"ó" 0 0 0.472538539003796 0.0787246604999016 0.460343339407308 0.0721709006928406 0.0992950054612253 0.13756509776948 0.108857001484414 0.036965160336383 0.0495589255624938
"assim" 0.2834522529567 0.158177791838026 0.0387326671314587 0.108246408187365 0.143857293564784 0.158775981524249 0.178731009830206 0.196521568242115 0.138545274616526 0.138619351261436 0.168500346912479
"estou" 0.166161665526342 0.110724454286618 0.0929584011155008 0.196811651249754 0.182219238515393 0.245381062355658 0.148942508191838 0.20634764665422 0.20781791192479 0.0924129008409574 0.00991178511249876
"todas" 0.107516371811162 0.158177791838026 0.294368270199086 0.137768155874828 0.479524311882612 0.375288683602771 0.00992950054612253 0.00982607841210573 0.049480455220188 0.0184825801681915 0.00991178511249876
"bem" 0.166161665526342 0.079088895919013 0.0852118676892091 0.0492029128124385 0.124676321089479 0.101039260969977 0.188660510376328 0.324260587599489 0.217714002968827 0.147860641345532 0.0991178511249876
"sonho" 0.0488710780959828 0 0.0697188008366256 0.0590434953749262 0.0287714587129567 0.129907621247113 0.307814516929798 0.255478038714749 0.385947550717467 0.240273542186489 0.039647140449995
"está" 0.175935881145538 0.316355583676052 0.0774653342629174 0.147608738437315 0.105495348614175 0.0721709006928406 0.188660510376328 0.20634764665422 0.148441365660564 0.147860641345532 0.0594707106749926
"qualquer" 0.195484312383931 0.110724454286618 0.139437601673251 0.177130486124779 0.0863143761388702 0.187644341801386 0.109224506007348 0.13756509776948 0.158337456704602 0.221790962018298 0.0297353553374963
"era" 0.146613234287948 0.0316355583676052 0.162677201952126 0.167289903562291 0.153447779802436 0.144341801385681 0.268096514745308 0.117912940945269 0.118753092528451 0.175584511597819 0
"pensar" 0.195484312383931 0.506168933881683 0.0542257339840421 0.12792757331234 0.0863143761388702 0.129907621247113 0.139013007645715 0.176869411417903 0.178129638792677 0.0739303206727659 0.0297353553374963
"tão" 0.0977421561919656 0.079088895919013 0.193663335657293 0.137768155874828 0.201400210990697 0.0577367205542725 0.109224506007348 0.0687825488847401 0.148441365660564 0.212549671934202 0.138764991574983
"dentro" 0.127064803049555 0.142360012654223 0.209156402509877 0.12792757331234 0.287714587129567 0.187644341801386 0.0297885016383676 0.108086862533163 0.0692726373082632 0.157101931429628 0.0495589255624938
"nós" 0.0781937249535725 0.237266687757039 0.147184135099543 0.0688840779374139 0.0287714587129567 0.0433025404157044 0.0496475027306126 0.127739019357374 0.128649183572489 0.184825801681915 0.39647140449995
"ah" 0.0488710780959828 0.0158177791838026 0.271128669920211 0.137768155874828 0.210990697228349 0.0721709006928406 0.0893655049151028 0.147391176181586 0.158337456704602 0.166343221513723 0.0495589255624938
"grande" 0.156387449907145 0.079088895919013 0.185916802231002 0.0787246604999016 0.076723889901218 0.490762124711316 0.139013007645715 0.127739019357374 0.0989609104403761 0.0646890305886702 0.0297353553374963
"sobre" 0.0977421561919656 0.126542233470421 0.302114803625378 0.118086990749852 0.0575429174259135 0.115473441108545 0.0695065038228577 0.186695489830009 0.0692726373082632 0.12937806117734 0.118941421349985
"sinto" 0.166161665526342 0.253084466940842 0.0929584011155008 0.0590434953749262 0.0863143761388702 0.0433025404157044 0.11915400655347 0.157217254593692 0.217714002968827 0.184825801681915 0.0792942808999901
"ver" 0.244355390479914 0.36380892122746 0.0774653342629174 0.0787246604999016 0.0479524311882612 0.0433025404157044 0.0992950054612253 0.167043333005797 0.197921820880752 0.120136771093245 0.0693824957874913
"outra" 0.215032743622324 0.110724454286618 0.294368270199086 0.12792757331234 0.163038266040088 0.115473441108545 0.109224506007348 0.0687825488847401 0.049480455220188 0.0554477405045744 0.0594707106749926
"olhos" 0.166161665526342 0.300537804492249 0.139437601673251 0.0885652430623893 0.134266807327131 0.0721709006928406 0.0297885016383676 0.0786086272968458 0.188025729836715 0.0831716107568617 0.178412132024978
"lá" 0.117290587430359 0.0949066751028156 0.116198001394376 0.137768155874828 0.393209935743742 0.187644341801386 0.0496475027306126 0 0.0890648193963385 0.157101931429628 0.0495589255624938
"toda" 0.146613234287948 0.142360012654223 0.154930668525835 0.186971068687266 0.201400210990697 0.129907621247113 0.0794360043689802 0.0491303920605286 0.0197921820880752 0.231032252102394 0.0297353553374963
"ele" 0.34209754667188 0.237266687757039 0.123944534820668 0.108246408187365 0.076723889901218 0.158775981524249 0.0496475027306126 0.0786086272968458 0.0791687283523008 0.0462064504204787 0.128853206462484
"quanto" 0.0488710780959828 0.079088895919013 0.0619722674103339 0.0590434953749262 0.0191809724753045 0.187644341801386 0.15887200873796 0.167043333005797 0.168233547748639 0.194067091766011 0.227971057587471
"sentir" 0.146613234287948 0.110724454286618 0.100704934541793 0.0688840779374139 0.134266807327131 0.129907621247113 0.228378512560818 0.13756509776948 0.158337456704602 0.110895481009149 0.0297353553374963
"seu" 0.0977421561919656 0.0632711167352104 0.123944534820668 0.0590434953749262 0.0191809724753045 0.0433025404157044 0.0893655049151028 0.108086862533163 0.20781791192479 0.157101931429628 0.307265338487462
"céu" 0.195484312383931 0.0158177791838026 0.0387326671314587 0.0098405825624877 0.038361944950609 0.0288683602771363 0.218449012014696 0.255478038714749 0.227610094012865 0.203308381850106 0.0198235702249975
