"Caeiro_1" "Caeiro_2" "Caeiro_3" "Campos_1" "Campos_2" "Campos_3" "Pessoa_1" "Pessoa_2" "Pessoa_3" "Pessoa_4" "Pessoa_5" "Pessoa_6" "Reis_1" "Reis_2"
"sul" 0 0 0 0.00704225352112676 0.019291984180573 0.012947218505891 0.019712201852947 0.0155005715835771 0.0137770867366018 0 0.00987459267305224 0.00986096045754857 0.00652656311186529 0.00777181938291754
"último" 0.0385988613335907 0.0295159386068477 0.0270709258256632 0 0.019291984180573 0.00863147900392732 0 0.00775028579178857 0.00984077624042985 0 0.00987459267305224 0.00986096045754857 0.0130531262237306 0.00777181938291754
"velho" 0.0192994306667953 0 0 0.0211267605633803 0.0289379762708595 0.0215786975098183 0.00985610092647349 0.00581271434384143 0.00590446574425791 0.00989315393747527 0 0.00986096045754857 0.00652656311186529 0.0155436387658351
"absolutamente" 0.028949146000193 0.0393545848091303 0.036094567767551 0.0352112676056338 0.019291984180573 0.0172629580078546 0 0.00193757144794714 0.00196815524808597 0 0 0.00986096045754857 0 0
"absorto" 0 0 0 0 0 0 0.0295683027794205 0.0193757144794714 0.0196815524808597 0 0.0394983706922089 0.0197219209150971 0 0
"abstracta" 0.00964971533339767 0.0295159386068477 0.0180472838837755 0 0 0 0.039424403705894 0.0155005715835771 0.0157452419846878 0.0296794618124258 0 0 0 0
"arte" 0.00964971533339767 0 0 0 0.00964599209028649 0.00215786975098183 0 0.0155005715835771 0.0157452419846878 0.0296794618124258 0.0296237780191567 0.00986096045754857 0.0130531262237306 0.00777181938291754
"beijos" 0 0 0 0.00704225352112676 0.00964599209028649 0.00431573950196366 0 0.0155005715835771 0.0157452419846878 0 0.0197491853461045 0.0295828813726457 0.0130531262237306 0.0155436387658351
"brilha" 0.00964971533339767 0.00983864620228257 0.00902364194188775 0.028169014084507 0 0.012947218505891 0.00985610092647349 0.0116254286876829 0.0118089314885158 0.00989315393747527 0 0 0.00652656311186529 0.00777181938291754
"brincar" 0.0192994306667953 0.00983864620228257 0.0180472838837755 0 0 0.00215786975098183 0.00985610092647349 0.01356300013563 0.0137770867366018 0.0296794618124258 0.00987459267305224 0.0197219209150971 0.00652656311186529 0.00777181938291754
"cessar" 0 0.0393545848091303 0.0180472838837755 0 0 0.00431573950196366 0.00985610092647349 0.0193757144794714 0.0137770867366018 0 0 0.0295828813726457 0 0
"chego" 0.0192994306667953 0.0491932310114128 0.0270709258256632 0.00704225352112676 0.00964599209028649 0.012947218505891 0.00985610092647349 0.00581271434384143 0.00590446574425791 0 0.00987459267305224 0.00986096045754857 0.00652656311186529 0.00777181938291754
"cismo" 0 0 0 0.00704225352112676 0.00964599209028649 0.00647360925294549 0.00985610092647349 0.0174381430315243 0.0157452419846878 0 0.0394983706922089 0.0197219209150971 0 0
"clara" 0.00964971533339767 0 0.00902364194188775 0 0 0.00431573950196366 0 0.00775028579178857 0.00984077624042985 0.0197863078749505 0.00987459267305224 0 0.045685941783057 0.0466309162975052
"deixou" 0.00964971533339767 0 0 0.00704225352112676 0.00964599209028649 0.0107893487549092 0.00985610092647349 0.01356300013563 0.0137770867366018 0.0197863078749505 0.00987459267305224 0.0295828813726457 0 0
"estive" 0 0.0196772924045651 0.00902364194188775 0.0211267605633803 0.0289379762708595 0.0172629580078546 0 0.00775028579178857 0.00787262099234388 0.0197863078749505 0.00987459267305224 0.00986096045754857 0 0
"fechado" 0.00964971533339767 0 0 0.0211267605633803 0.00964599209028649 0.0151050882568728 0.00985610092647349 0.00968785723973572 0.00984077624042985 0 0 0.0295828813726457 0.0130531262237306 0.00777181938291754
"fio" 0 0 0 0 0.00964599209028649 0.00431573950196366 0.00985610092647349 0.0155005715835771 0.0157452419846878 0.0296794618124258 0 0.0197219209150971 0.0130531262237306 0.0155436387658351
"folha" 0 0 0 0 0.0482299604514324 0.0151050882568728 0.00985610092647349 0.01356300013563 0.0118089314885158 0.00989315393747527 0.00987459267305224 0.00986096045754857 0 0
"indo" 0 0 0.00902364194188775 0.00704225352112676 0.00964599209028649 0.00647360925294549 0 0.0155005715835771 0.0157452419846878 0 0.0296237780191567 0 0.0130531262237306 0.0155436387658351
"loucura" 0 0 0 0.028169014084507 0.019291984180573 0.0172629580078546 0.00985610092647349 0.00968785723973572 0.0137770867366018 0 0.0197491853461045 0 0 0
"mole" 0 0 0 0 0 0.00215786975098183 0 0.00968785723973572 0.0118089314885158 0.0296794618124258 0.00987459267305224 0 0.045685941783057 0.0466309162975052
"muitos" 0.00964971533339767 0.00983864620228257 0.00902364194188775 0 0 0.00431573950196366 0 0.0155005715835771 0.0196815524808597 0.0197863078749505 0.0197491853461045 0.0197219209150971 0 0
"pára" 0.00964971533339767 0.00983864620228257 0.00902364194188775 0.00704225352112676 0.0289379762708595 0.00863147900392732 0.00985610092647349 0.01356300013563 0.0118089314885158 0.0296794618124258 0 0.00986096045754857 0 0
"pátria" 0 0 0 0.0352112676056338 0.00964599209028649 0.012947218505891 0 0.00193757144794714 0.00196815524808597 0 0 0.00986096045754857 0.0522125048949223 0.0466309162975052
"presença" 0 0.00983864620228257 0.0180472838837755 0 0.019291984180573 0.00647360925294549 0.00985610092647349 0.00775028579178857 0.00787262099234388 0.00989315393747527 0 0.00986096045754857 0.0391593786711917 0.0310872775316702
"próprios" 0 0 0 0.0211267605633803 0.00964599209028649 0.012947218505891 0.00985610092647349 0.00387514289589429 0.00393631049617194 0 0.00987459267305224 0 0.045685941783057 0.0466309162975052
"resta" 0 0 0 0 0 0.00431573950196366 0.00985610092647349 0.0174381430315243 0.0196815524808597 0.00989315393747527 0.0197491853461045 0.0394438418301943 0 0
"rodas" 0.0192994306667953 0 0 0.0211267605633803 0.0482299604514324 0.0215786975098183 0 0.00387514289589429 0.00393631049617194 0.00989315393747527 0 0 0.0130531262237306 0.0155436387658351
"sentar" 0.0385988613335907 0.0393545848091303 0.0270709258256632 0 0.00964599209028649 0.00431573950196366 0 0.00581271434384143 0.00590446574425791 0 0.00987459267305224 0.0197219209150971 0.0195796893355959 0.0233154581487526
"tece" 0 0 0 0 0 0 0.00985610092647349 0.0174381430315243 0.0177133972327737 0.0395726157499011 0.0394983706922089 0 0.00652656311186529 0.00777181938291754
"adeus" 0.028949146000193 0.0196772924045651 0.0180472838837755 0 0.00964599209028649 0.0431573950196366 0 0 0 0 0 0 0 0
"confuso" 0.00964971533339767 0 0 0.0211267605633803 0 0.0151050882568728 0.00985610092647349 0.01356300013563 0.00984077624042985 0 0.00987459267305224 0.00986096045754857 0.00652656311186529 0.00777181938291754
"dizes" 0.0482485766669883 0.0983864620228257 0.108283703302653 0 0 0.00215786975098183 0 0 0 0 0 0 0 0
"eco" 0 0 0 0.0140845070422535 0 0.00863147900392732 0.00985610092647349 0.0116254286876829 0.0118089314885158 0.00989315393747527 0.00987459267305224 0.0197219209150971 0.0195796893355959 0.0155436387658351
"espuma" 0 0 0 0.028169014084507 0 0.0172629580078546 0.00985610092647349 0.00775028579178857 0.0118089314885158 0 0 0.00986096045754857 0.0130531262237306 0.0155436387658351
"existem" 0.057898292000386 0.0885478158205431 0.072189135535102 0 0 0.00647360925294549 0 0.00193757144794714 0.00196815524808597 0 0 0 0 0
"finda" 0 0 0 0 0 0 0 0.0193757144794714 0.0196815524808597 0 0.0296237780191567 0.0295828813726457 0.00652656311186529 0.00777181938291754
"ido" 0 0 0 0.00704225352112676 0.019291984180573 0.00647360925294549 0.019712201852947 0.00968785723973572 0.00984077624042985 0.00989315393747527 0.00987459267305224 0.00986096045754857 0.0261062524474612 0.0233154581487526
"inúteis" 0.00964971533339767 0 0 0.00704225352112676 0.019291984180573 0.0194208277588365 0 0.00775028579178857 0.00787262099234388 0 0.0296237780191567 0 0.0130531262237306 0.0155436387658351
"menino" 0.0482485766669883 0 0 0 0.00964599209028649 0.00431573950196366 0.0492805046323674 0.01356300013563 0.0118089314885158 0.00989315393747527 0.00987459267305224 0 0 0
"nexo" 0 0 0 0.0140845070422535 0.019291984180573 0.0151050882568728 0 0.00968785723973572 0.00984077624042985 0 0.0197491853461045 0.0197219209150971 0.00652656311186529 0.0155436387658351
"obra" 0 0 0 0.0140845070422535 0 0.012947218505891 0 0.00581271434384143 0.00393631049617194 0 0 0.00986096045754857 0.0522125048949223 0.0466309162975052
"olimpo" 0 0 0 0 0.019291984180573 0.00431573950196366 0 0.00193757144794714 0.00196815524808597 0 0 0.00986096045754857 0.0783187573423835 0.0699463744462579
"ouvindo" 0.028949146000193 0.00983864620228257 0.00902364194188775 0.00704225352112676 0 0.00215786975098183 0 0.00581271434384143 0.00590446574425791 0.00989315393747527 0 0.0197219209150971 0.045685941783057 0.0388590969145877
"par" 0 0 0 0 0 0.0107893487549092 0 0.01356300013563 0.0137770867366018 0 0.0394983706922089 0.0295828813726457 0.00652656311186529 0.00777181938291754
"passagem" 0.00964971533339767 0 0 0.0140845070422535 0.019291984180573 0.0107893487549092 0.00985610092647349 0.0116254286876829 0.0118089314885158 0.0197863078749505 0.00987459267305224 0.0197219209150971 0 0
"peço" 0 0.0196772924045651 0.0270709258256632 0 0 0 0 0.00775028579178857 0.00787262099234388 0.0197863078749505 0 0.0197219209150971 0.045685941783057 0.0310872775316702
"pensamos" 0.028949146000193 0.0295159386068477 0.0180472838837755 0 0 0.00215786975098183 0 0.00775028579178857 0.00787262099234388 0.0197863078749505 0 0.0197219209150971 0.0261062524474612 0.0233154581487526
"pequeno" 0.0192994306667953 0.00983864620228257 0.00902364194188775 0.0211267605633803 0.00964599209028649 0.012947218505891 0.019712201852947 0.00968785723973572 0.00787262099234388 0 0.00987459267305224 0 0.00652656311186529 0.00777181938291754
"poema" 0.00964971533339767 0.0295159386068477 0.0180472838837755 0 0 0.00863147900392732 0.039424403705894 0.0116254286876829 0.0118089314885158 0.0197863078749505 0 0 0 0
"poemas" 0.0385988613335907 0.0393545848091303 0.036094567767551 0.00704225352112676 0.019291984180573 0.0151050882568728 0 0.00387514289589429 0.00393631049617194 0.00989315393747527 0 0.00986096045754857 0 0
"prados" 0.0482485766669883 0.0590318772136954 0.0451182097094387 0 0 0.00431573950196366 0 0.00193757144794714 0.00196815524808597 0 0 0 0.0261062524474612 0.0310872775316702
"realmente" 0 0 0 0.028169014084507 0.0289379762708595 0.0194208277588365 0 0.00775028579178857 0.00787262099234388 0 0.0197491853461045 0.0197219209150971 0 0
"s" 0.028949146000193 0.0491932310114128 0.0451182097094387 0.0352112676056338 0 0.0151050882568728 0 0.00193757144794714 0.00196815524808597 0 0.00987459267305224 0 0 0
"sentimentos" 0 0.00983864620228257 0.00902364194188775 0.0422535211267606 0.00964599209028649 0.0172629580078546 0.00985610092647349 0.00581271434384143 0.00590446574425791 0.00989315393747527 0 0.00986096045754857 0.00652656311186529 0.00777181938291754
"sofrer" 0 0 0 0.0140845070422535 0 0.012947218505891 0.00985610092647349 0.0116254286876829 0.0137770867366018 0.00989315393747527 0.0296237780191567 0 0.00652656311186529 0.00777181938291754
"somente" 0 0 0 0 0 0 0.00985610092647349 0.01356300013563 0.0137770867366018 0.0197863078749505 0 0.0394438418301943 0.0195796893355959 0.0310872775316702
"sons" 0.00964971533339767 0 0 0 0.00964599209028649 0.00431573950196366 0 0.01356300013563 0.0137770867366018 0 0.0197491853461045 0.0197219209150971 0.0195796893355959 0.0233154581487526
"subitamente" 0.0192994306667953 0 0 0.028169014084507 0.0289379762708595 0.0215786975098183 0 0.00581271434384143 0.00590446574425791 0.00989315393747527 0 0.0197219209150971 0 0
"três" 0.0192994306667953 0 0 0.00704225352112676 0.0289379762708595 0.0194208277588365 0 0.00193757144794714 0.00196815524808597 0 0.00987459267305224 0 0.0326328155593265 0.0388590969145877
"trovoada" 0.0771977226671813 0.0787091696182605 0.108283703302653 0 0 0 0 0 0 0 0 0 0 0
"verdadeiramente" 0.00964971533339767 0.0196772924045651 0.00902364194188775 0 0.0289379762708595 0.0194208277588365 0 0.00968785723973572 0.00787262099234388 0 0.0296237780191567 0 0 0
"via" 0.00964971533339767 0 0 0.00704225352112676 0.0289379762708595 0.012947218505891 0 0.0116254286876829 0.00984077624042985 0 0.0197491853461045 0.0197219209150971 0.00652656311186529 0.00777181938291754
"viagens" 0 0 0 0.0774647887323944 0.00964599209028649 0.0280523067627638 0.00985610092647349 0.00193757144794714 0.00196815524808597 0 0 0 0 0
"vinda" 0 0 0 0.028169014084507 0.00964599209028649 0.0107893487549092 0 0.0116254286876829 0.00984077624042985 0 0.0296237780191567 0.00986096045754857 0.0130531262237306 0.00777181938291754
"acontece" 0 0.0196772924045651 0.0270709258256632 0 0.019291984180573 0.0107893487549092 0 0.00968785723973572 0.00787262099234388 0.0197863078749505 0.00987459267305224 0 0.0130531262237306 0.00777181938291754
"antigos" 0 0 0 0.00704225352112676 0.019291984180573 0.0172629580078546 0 0.00193757144794714 0.00196815524808597 0 0 0.00986096045754857 0.045685941783057 0.0466309162975052
"aragem" 0 0 0 0 0 0 0.00985610092647349 0.0174381430315243 0.0196815524808597 0.0395726157499011 0.00987459267305224 0.0197219209150971 0 0
"arde" 0 0 0 0.0140845070422535 0.019291984180573 0.012947218505891 0 0.01356300013563 0.0137770867366018 0.00989315393747527 0 0.0197219209150971 0 0
"azuis" 0 0.0196772924045651 0.00902364194188775 0 0.00964599209028649 0.00215786975098183 0 0.01356300013563 0.00787262099234388 0.00989315393747527 0 0 0.0326328155593265 0.0388590969145877
"cartas" 0 0 0 0.0422535211267606 0.00964599209028649 0.038841655517673 0 0.00193757144794714 0.00196815524808597 0 0 0 0 0
"contar" 0 0.00983864620228257 0.0180472838837755 0 0 0.00431573950196366 0 0.00968785723973572 0.00787262099234388 0.00989315393747527 0.00987459267305224 0.0295828813726457 0.0195796893355959 0.0388590969145877
"cujo" 0 0 0 0.0422535211267606 0 0.012947218505891 0.019712201852947 0.00968785723973572 0.00984077624042985 0 0.0296237780191567 0 0 0
"dedos" 0 0 0.00902364194188775 0.0140845070422535 0 0.00647360925294549 0.00985610092647349 0.0155005715835771 0.0137770867366018 0.00989315393747527 0.00987459267305224 0.0295828813726457 0 0
"deixem" 0 0 0 0 0 0.0151050882568728 0.00985610092647349 0.00581271434384143 0.00590446574425791 0 0.0197491853461045 0 0.0391593786711917 0.0388590969145877
"demais" 0.028949146000193 0.0295159386068477 0.036094567767551 0.0211267605633803 0.00964599209028649 0.0107893487549092 0 0.00193757144794714 0.00196815524808597 0 0.00987459267305224 0 0.0130531262237306 0.0233154581487526
"dormi" 0.00964971533339767 0.0491932310114128 0.036094567767551 0 0 0.00431573950196366 0.00985610092647349 0.00968785723973572 0.0137770867366018 0.0197863078749505 0 0 0 0
"escuto" 0.00964971533339767 0.00983864620228257 0.00902364194188775 0.00704225352112676 0.00964599209028649 0.00863147900392732 0.0295683027794205 0.0116254286876829 0.0118089314885158 0 0.0296237780191567 0 0 0
"esperanças" 0.00964971533339767 0.0196772924045651 0.00902364194188775 0 0.0289379762708595 0.0107893487549092 0.019712201852947 0.00968785723973572 0.00984077624042985 0.0197863078749505 0 0.00986096045754857 0 0
"essência" 0.028949146000193 0.0295159386068477 0.0270709258256632 0.00704225352112676 0.00964599209028649 0.00863147900392732 0 0.00775028579178857 0.00787262099234388 0 0.00987459267305224 0.0295828813726457 0 0
"ferro" 0 0 0 0.00704225352112676 0.0964599209028649 0.0280523067627638 0 0.00193757144794714 0.00196815524808597 0 0.00987459267305224 0 0 0
"formas" 0 0 0 0 0 0.00431573950196366 0.00985610092647349 0.0155005715835771 0.0137770867366018 0 0.0493729633652612 0 0.0130531262237306 0.0155436387658351
"lento" 0 0 0 0.0211267605633803 0.019291984180573 0.0107893487549092 0 0.01356300013563 0.0118089314885158 0.00989315393747527 0 0.0295828813726457 0 0
"los" 0.0192994306667953 0 0 0.028169014084507 0 0.0172629580078546 0 0.00581271434384143 0.00590446574425791 0.0197863078749505 0.00987459267305224 0 0.0130531262237306 0.0155436387658351
"loura" 0 0 0 0.00704225352112676 0 0.00215786975098183 0 0.01356300013563 0.0137770867366018 0 0.0691221487113657 0 0.0130531262237306 0.0155436387658351
"muita" 0.0192994306667953 0 0.00902364194188775 0 0.019291984180573 0.00431573950196366 0.00985610092647349 0.0116254286876829 0.0157452419846878 0.00989315393747527 0 0.0197219209150971 0.00652656311186529 0.00777181938291754
"nessa" 0 0 0 0 0 0.00215786975098183 0.019712201852947 0.0155005715835771 0.0157452419846878 0.00989315393747527 0 0.00986096045754857 0.0130531262237306 0.0310872775316702
"nisto" 0.00964971533339767 0 0 0.0211267605633803 0.019291984180573 0.0194208277588365 0.00985610092647349 0.00775028579178857 0.00787262099234388 0.00989315393747527 0.00987459267305224 0.00986096045754857 0 0
"nova" 0.00964971533339767 0.00983864620228257 0.00902364194188775 0.00704225352112676 0.0289379762708595 0.012947218505891 0.019712201852947 0.00775028579178857 0.00787262099234388 0 0.0197491853461045 0 0.00652656311186529 0.00777181938291754
"pã" 0 0 0 0 0.00964599209028649 0.00215786975098183 0 0 0 0 0 0 0.0913718835661141 0.085490013212093
"passe" 0.00964971533339767 0.0196772924045651 0.00902364194188775 0 0 0 0.00985610092647349 0.00775028579178857 0.00984077624042985 0 0.0197491853461045 0 0.0391593786711917 0.0388590969145877
"pus" 0 0 0.00902364194188775 0.00704225352112676 0 0.00215786975098183 0.00985610092647349 0.0174381430315243 0.0177133972327737 0.0395726157499011 0 0.00986096045754857 0 0
"rapariga" 0.028949146000193 0.0295159386068477 0.0270709258256632 0.0211267605633803 0.00964599209028649 0.0237365672608001 0 0.00193757144794714 0.00196815524808597 0.00989315393747527 0 0 0 0
"sabendo" 0.0192994306667953 0.00983864620228257 0.00902364194188775 0.00704225352112676 0 0.00647360925294549 0.00985610092647349 0.0116254286876829 0.00984077624042985 0.0197863078749505 0.00987459267305224 0 0.0130531262237306 0.0155436387658351
"segue" 0 0 0 0.00704225352112676 0.00964599209028649 0.00431573950196366 0 0.00968785723973572 0.00984077624042985 0.0197863078749505 0 0.0295828813726457 0.0326328155593265 0.0233154581487526
"sentem" 0.0192994306667953 0.0196772924045651 0.00902364194188775 0 0.0289379762708595 0.0151050882568728 0.019712201852947 0.00581271434384143 0.00590446574425791 0 0.00987459267305224 0 0.0130531262237306 0.00777181938291754
"tabacaria" 0 0 0 0 0.0385839683611459 0.0453152647706184 0 0 0 0 0 0 0.00652656311186529 0.00777181938291754
"véu" 0 0 0 0 0 0 0.039424403705894 0.0193757144794714 0.0177133972327737 0 0.0197491853461045 0.0197219209150971 0 0
"vidas" 0 0 0 0 0.0289379762708595 0.0151050882568728 0 0.00968785723973572 0.00984077624042985 0.00989315393747527 0.00987459267305224 0.0295828813726457 0.00652656311186529 0.00777181938291754
"abandono" 0 0 0 0 0 0 0 0.0174381430315243 0.0177133972327737 0 0.0394983706922089 0.0197219209150971 0.00652656311186529 0.00777181938291754
"absurda" 0 0 0 0 0 0 0 0.0155005715835771 0.0157452419846878 0.0395726157499011 0.00987459267305224 0 0.0195796893355959 0.0155436387658351
"acordar" 0.00964971533339767 0 0.00902364194188775 0.0140845070422535 0.0482299604514324 0.0194208277588365 0 0.00775028579178857 0.00590446574425791 0 0.00987459267305224 0 0 0
"algibeira" 0.00964971533339767 0.0295159386068477 0.0270709258256632 0.00704225352112676 0.0289379762708595 0.0194208277588365 0.019712201852947 0.00387514289589429 0.00393631049617194 0 0 0 0 0
"altos" 0.00964971533339767 0 0.0541418516513265 0.00704225352112676 0 0.00215786975098183 0.00985610092647349 0.00387514289589429 0.00393631049617194 0.00989315393747527 0 0 0.045685941783057 0.0310872775316702
"bola" 0 0 0 0.00704225352112676 0 0.00215786975098183 0.00985610092647349 0.0155005715835771 0.0157452419846878 0.0692520775623269 0 0 0 0
"cantando" 0.00964971533339767 0 0 0.00704225352112676 0 0.00647360925294549 0.019712201852947 0.01356300013563 0.0137770867366018 0.0197863078749505 0 0.0295828813726457 0 0
"dou" 0.00964971533339767 0 0 0 0.019291984180573 0.00647360925294549 0 0.0155005715835771 0.0137770867366018 0.00989315393747527 0.0296237780191567 0.00986096045754857 0 0
"doura" 0 0.0196772924045651 0.036094567767551 0 0.00964599209028649 0.00431573950196366 0.019712201852947 0.00968785723973572 0.00984077624042985 0 0.0296237780191567 0 0.00652656311186529 0.00777181938291754
"falo" 0.0192994306667953 0 0 0 0.00964599209028649 0.00431573950196366 0.019712201852947 0.0116254286876829 0.0118089314885158 0 0.0296237780191567 0.00986096045754857 0.00652656311186529 0.0155436387658351
"fome" 0.0385988613335907 0.0295159386068477 0.0270709258256632 0.0140845070422535 0.019291984180573 0.012947218505891 0 0.00387514289589429 0.00393631049617194 0.00989315393747527 0.00987459267305224 0 0 0
"indiferente" 0.00964971533339767 0.0295159386068477 0.0270709258256632 0.00704225352112676 0.00964599209028649 0.00431573950196366 0.0295683027794205 0.00775028579178857 0.00984077624042985 0 0 0 0.00652656311186529 0.0155436387658351
"intenção" 0 0 0 0.00704225352112676 0 0.00215786975098183 0.00985610092647349 0.0155005715835771 0.0157452419846878 0.0197863078749505 0.0296237780191567 0.0197219209150971 0 0
"jeito" 0 0 0 0 0 0 0 0.0116254286876829 0.0118089314885158 0.0197863078749505 0.0197491853461045 0.0197219209150971 0.0326328155593265 0.0233154581487526
"jogo" 0 0 0 0.00704225352112676 0 0.00215786975098183 0 0 0 0 0 0 0.0522125048949223 0.124349110126681
"l" 0 0 0 0 0.00964599209028649 0.00215786975098183 0.0295683027794205 0.0193757144794714 0.0157452419846878 0 0.0296237780191567 0 0 0
"leves" 0 0 0 0.0140845070422535 0 0.00431573950196366 0.019712201852947 0.0155005715835771 0.0118089314885158 0 0 0.0197219209150971 0.0130531262237306 0.0155436387658351
"luzir" 0 0 0 0 0 0 0.019712201852947 0.0174381430315243 0.0157452419846878 0 0.00987459267305224 0.0295828813726457 0.0130531262237306 0.00777181938291754
"murmúrio" 0.0192994306667953 0 0 0.00704225352112676 0 0.00431573950196366 0 0.01356300013563 0.0137770867366018 0.00989315393747527 0.0296237780191567 0.0295828813726457 0 0
"noção" 0.028949146000193 0.0491932310114128 0.036094567767551 0.00704225352112676 0 0.00215786975098183 0 0.00968785723973572 0.00984077624042985 0 0.0197491853461045 0 0 0
"orla" 0 0 0 0.00704225352112676 0 0.00215786975098183 0.0492805046323674 0.0116254286876829 0.0118089314885158 0.00989315393747527 0 0 0.0261062524474612 0.0155436387658351
"ouvidos" 0.0482485766669883 0 0 0.00704225352112676 0.00964599209028649 0.012947218505891 0 0.00581271434384143 0.00590446574425791 0 0.00987459267305224 0.00986096045754857 0.0195796893355959 0.0155436387658351
"pensada" 0.0385988613335907 0.068870523415978 0.0631654935932142 0 0 0 0.00985610092647349 0.00387514289589429 0.00393631049617194 0 0 0.00986096045754857 0.00652656311186529 0.00777181938291754
"personalidade" 0.0192994306667953 0.00983864620228257 0.0180472838837755 0.00704225352112676 0.0385839683611459 0.0237365672608001 0 0.00193757144794714 0.00196815524808597 0 0.00987459267305224 0 0.00652656311186529 0.00777181938291754
"poeira" 0 0.00983864620228257 0.0180472838837755 0.028169014084507 0 0.012947218505891 0.00985610092647349 0.00387514289589429 0.00393631049617194 0.00989315393747527 0 0 0.0261062524474612 0.0233154581487526
"ponte" 0 0 0 0.0140845070422535 0.019291984180573 0.00863147900392732 0.00985610092647349 0.01356300013563 0.0118089314885158 0.0197863078749505 0.0197491853461045 0 0 0
"portos" 0 0 0 0.0563380281690141 0.019291984180573 0.0215786975098183 0 0.00387514289589429 0.00393631049617194 0.0197863078749505 0 0 0 0
"posto" 0.00964971533339767 0 0 0.00704225352112676 0 0.00647360925294549 0 0.00968785723973572 0.00984077624042985 0.0197863078749505 0.0296237780191567 0 0.0195796893355959 0.0233154581487526
"queira" 0 0 0 0 0.00964599209028649 0.00647360925294549 0.019712201852947 0.01356300013563 0.0157452419846878 0.00989315393747527 0.00987459267305224 0.00986096045754857 0.00652656311186529 0.00777181938291754
"rota" 0 0 0 0 0 0.00647360925294549 0.039424403705894 0.01356300013563 0.0137770867366018 0 0.00987459267305224 0.0197219209150971 0.00652656311186529 0.00777181938291754
"surdo" 0.00964971533339767 0.0295159386068477 0.0180472838837755 0 0 0 0 0.0116254286876829 0.0137770867366018 0.00989315393747527 0.00987459267305224 0.0295828813726457 0.00652656311186529 0.00777181938291754
"tonto" 0 0 0 0 0.019291984180573 0.0323680462647275 0 0.00581271434384143 0.00590446574425791 0 0 0.0295828813726457 0 0
"trono" 0 0 0 0 0 0 0 0.0174381430315243 0.0157452419846878 0.0197863078749505 0.0394983706922089 0 0.0130531262237306 0.00777181938291754
"várias" 0 0 0 0.0140845070422535 0.0289379762708595 0.0280523067627638 0.00985610092647349 0.00387514289589429 0.00393631049617194 0 0.00987459267305224 0 0.00652656311186529 0.00777181938291754
"vazia" 0 0 0 0 0 0.00647360925294549 0.019712201852947 0.01356300013563 0.0137770867366018 0.00989315393747527 0.00987459267305224 0.0197219209150971 0.0130531262237306 0.00777181938291754
"velocidade" 0 0 0 0.0704225352112676 0.019291984180573 0.0302101765137456 0 0 0 0 0 0 0 0
"vês" 0.0385988613335907 0.0393545848091303 0.036094567767551 0 0.0385839683611459 0.00863147900392732 0 0.00387514289589429 0.00393631049617194 0.00989315393747527 0.00987459267305224 0 0 0
"véspera" 0 0 0 0 0.0385839683611459 0.0151050882568728 0 0.00968785723973572 0.00984077624042985 0.0296794618124258 0.0197491853461045 0 0 0
"z" 0 0 0 0.00704225352112676 0.115751905083438 0.0280523067627638 0 0 0 0 0 0 0 0
"abrigo" 0 0 0 0 0 0.00215786975098183 0 0.01356300013563 0.0137770867366018 0.00989315393747527 0.0296237780191567 0 0.0195796893355959 0.0233154581487526
"achei" 0.00964971533339767 0.0196772924045651 0.00902364194188775 0 0 0 0.019712201852947 0.0155005715835771 0.0137770867366018 0.0197863078749505 0 0.0197219209150971 0 0
"altura" 0 0.00983864620228257 0 0 0.00964599209028649 0.0194208277588365 0.00985610092647349 0.00968785723973572 0.00787262099234388 0.00989315393747527 0.00987459267305224 0 0.00652656311186529 0.00777181938291754
"amplo" 0 0 0 0 0 0.00431573950196366 0.019712201852947 0.01356300013563 0.0137770867366018 0 0.0493729633652612 0 0.00652656311186529 0.00777181938291754
"aurora" 0 0 0 0 0.00964599209028649 0.00215786975098183 0.019712201852947 0.0155005715835771 0.0157452419846878 0 0.00987459267305224 0.00986096045754857 0.0130531262237306 0.00777181938291754
"busca" 0 0 0 0 0.019291984180573 0.00647360925294549 0.00985610092647349 0.00968785723973572 0.00984077624042985 0.0197863078749505 0.00987459267305224 0.00986096045754857 0.0130531262237306 0.0233154581487526
"cabe" 0 0.0196772924045651 0.036094567767551 0.0140845070422535 0 0.00431573950196366 0.00985610092647349 0.00968785723973572 0.0118089314885158 0.00989315393747527 0 0.0197219209150971 0 0
"confusão" 0 0 0 0 0 0.00215786975098183 0 0.0193757144794714 0.0157452419846878 0.00989315393747527 0 0.00986096045754857 0.0130531262237306 0.0155436387658351
"depressa" 0.028949146000193 0.0295159386068477 0.0270709258256632 0.0140845070422535 0 0.00431573950196366 0.0295683027794205 0.00775028579178857 0.00787262099234388 0 0.00987459267305224 0 0 0
"escura" 0.0192994306667953 0.00983864620228257 0.00902364194188775 0.0140845070422535 0 0.00431573950196366 0.019712201852947 0.00968785723973572 0.0118089314885158 0.00989315393747527 0 0.00986096045754857 0.00652656311186529 0.00777181938291754
"esses" 0.00964971533339767 0.00983864620228257 0.00902364194188775 0.0211267605633803 0 0.00863147900392732 0.00985610092647349 0.00387514289589429 0.00393631049617194 0.00989315393747527 0 0 0.0326328155593265 0.0310872775316702
"estradas" 0.0385988613335907 0 0 0.00704225352112676 0.019291984180573 0.00863147900392732 0.019712201852947 0.00775028579178857 0.00787262099234388 0 0.00987459267305224 0 0.0130531262237306 0.00777181938291754
