"Ajar_GrosCalin.1974" "Ajar_LangoisseDuRoiSalomon.1979" "Ajar_LaVieDevantSoi.1975" "Ajar_Pseudo.1976" "Bogat_LesTêtesDeStphanie.1974" "Gary_Au-DelàDeCetteLimite.1975" "Gary_LaPromesseDlAube.1960" "Gary_LeGrandVestiaire.1949" "Gary_LesClownsLyriques.1979" "Gary_LesEnchanteurs.1973" "Gary_LesRacinesDuCiel.1956" "Grainville_LaDianeRousse.1978" "Grainville_LesFlamboyants.1976" "SchwarzBart_LaMulatresse-Solitude.1972" "SchwarzBart_LeDernierDesJustes.1959" "Sinibaldi_LHommeLaColombe.1958" "Vailland_LaLoi.1957" "Vailland_LesMauvaisCoups.1948"
"continuer" 0.0151343170639425 0.00748911403780933 0.00917725875281054 0.0126931167041416 0.00594118229527676 0.0118451333423582 0.0193146800347664 0.00678012068614821 0.0147323138572144 0.00746417197452229 0.0258684197207335 0.00141300815305704 0 0 0.0015220120999962 0.00344423779017703 0.00228433063401597 0.00261807519111949
"cuisses" 0.00454029511918275 0.00106987343397276 0.00152954312546842 0 0.00495098524606397 0.00676864762420468 0.00263382000474088 0.00113002011435804 0.00294646277144288 0.00414676220806794 0.00168707085135219 0.0861934973364796 0.0202619464436232 0.010094382476152 0.00913207259997717 0.0103327133705311 0.00799515721905589 0.00785422557335847
"humanité" 0.006053726825577 0.00748911403780933 0.00305908625093685 0.0271995357945891 0.00891177344291514 0.00338432381210234 0.00877940001580292 0.0146902614866545 0.0176787766286573 0.00663481953290871 0.0258684197207335 0.00282601630611409 0.00243143357323478 0 0.00228301814999429 0.0241096645312392 0 0
"mauvais" 0.00756715853197124 0.0139083546416459 0.0290613193839 0.00725320954522376 0.00693137934448955 0.00846080953025585 0.0105352800189635 0.0101701810292223 0.00883938831432865 0.00746417197452229 0.00843535425676094 0.00706504076528522 0.00405238928872463 0.00504719123807601 0.00837106654997907 0.0103327133705311 0.0114216531700798 0.00785422557335847
"passait" 0.00756715853197124 0.00427949373589104 0.0152954312546842 0.00725320954522376 0.0128725616397663 0.00338432381210234 0.0158029200284453 0.0135602413722964 0.0103126197000501 0.0107815817409766 0.0168707085135219 0.00141300815305704 0.00486286714646956 0.00252359561903801 0.00837106654997907 0.0103327133705311 0.00114216531700798 0.00523615038223898
"auteur" 0.00756715853197124 0.00855898747178209 0.00152954312546842 0.103358236019439 0.00693137934448955 0.00676864762420468 0.00702352001264234 0.00226004022871607 0.00441969415716432 0.0223925159235669 0.00168707085135219 0.00706504076528522 0.00162095571548985 0.00504719123807601 0.00304402419999239 0.0103327133705311 0 0.00261807519111949
"francesco" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.162187475015134 0
"guère" 0 0.00213974686794552 0 0.00181330238630594 0.00495098524606397 0.00846080953025585 0.0105352800189635 0.00339006034307411 0.00736615692860721 0.0265392781316348 0.0106847820585639 0.00847804891834226 0.011346690008429 0.020188764952304 0.0144591149499639 0.00344423779017703 0.0068529919020479 0.010472300764478
"intérêt" 0.0105940219447597 0.0128384812076731 0.00917725875281054 0.00181330238630594 0.0178235468858303 0.00846080953025585 0.0122911600221241 0.00791014080050625 0.00736615692860721 0.00331740976645435 0.0151836376621697 0.00423902445917113 0.00648382286195941 0.00757078685711402 0.0015220120999962 0.0172211889508852 0.0159903144381118 0.00261807519111949
"johnnie" 0.00151343170639425 0.00106987343397276 0 0.00181330238630594 0.000990197049212793 0.00169216190605117 0 0.00113002011435804 0.00147323138572144 0.000829352441613588 0 0 0 0 0 0.461527863883723 0 0
"kwando" 0 0 0 0 0 0 0 0 0 0 0 0 0.11508785579978 0 0 0 0 0
"tranquille" 0.006053726825577 0.0160481015095914 0.0244726900074948 0.0126931167041416 0.00792157639370235 0.0118451333423582 0.00702352001264234 0.0180803218297286 0.0162055452429359 0.00165870488322718 0.0129342098603668 0.00423902445917113 0.00486286714646956 0.010094382476152 0.000761006049998098 0.0103327133705311 0.00913732253606387 0
"tuer" 0.0030268634127885 0.00534936716986381 0.0214136037565579 0.0108798143178356 0.0118823645905535 0.00846080953025585 0.0114132200205438 0.00904016091486429 0.013259082471493 0.00829352441613588 0.0106847820585639 0.00565203261222817 0.00891525643519419 0.00504719123807601 0.00532704234998668 0.00344423779017703 0.00571082658503992 0.0235626767200754
"colère" 0.00454029511918275 0.0128384812076731 0.00764771562734211 0.00181330238630594 0.00891177344291514 0.00507648571815351 0.00526764000948175 0.00904016091486429 0.00883938831432865 0.00663481953290871 0.0179954224144233 0.00847804891834226 0.00729430071970434 0.00504719123807601 0.00989307864997527 0.00344423779017703 0.0102794878530719 0.0209446015289559
"delà" 0.0105940219447597 0.00641924060383657 0.00152954312546842 0.0090665119315297 0.00990197049212793 0.0321510762149722 0.00351176000632117 0.00452008045743214 0.0162055452429359 0.00829352441613588 0.00843535425676094 0.0155430896836275 0.00405238928872463 0.01261797809519 0.00380503024999049 0.0103327133705311 0.0194168103891357 0.00785422557335847
"journée" 0.0136208853575482 0.00213974686794552 0.0198840606310895 0.00181330238630594 0.00198039409842559 0.00676864762420468 0.00965734001738321 0.0146902614866545 0.00294646277144288 0.00497611464968153 0.00899771120721166 0.0113040652244563 0.00648382286195941 0.01261797809519 0.00684905444998288 0.0344423779017703 0.0159903144381118 0.0209446015289559
"nu" 0.00908059023836549 0.00213974686794552 0.00458862937640527 0.00543990715891782 0.00891177344291514 0.00507648571815351 0.00175588000316058 0.00678012068614821 0.00589292554288577 0.00248805732484076 0.0101224251081131 0.032499187520312 0.0194514685858782 0.020188764952304 0.0121760967999696 0.0103327133705311 0.00571082658503992 0.00785422557335847
"odeur" 0.00151343170639425 0 0.00152954312546842 0.00181330238630594 0.00693137934448955 0.00507648571815351 0.00614558001106204 0.00904016091486429 0.0103126197000501 0.00497611464968153 0.00562356950450729 0.0480422772039395 0.0137781235816637 0.0378539342855701 0.0129371028499677 0.00688847558035407 0.00114216531700798 0.010472300764478
"paroles" 0.00151343170639425 0.00106987343397276 0.00305908625093685 0 0.00891177344291514 0.00169216190605117 0.00263382000474088 0.00339006034307411 0.00147323138572144 0.00331740976645435 0.00506121255405656 0 0.00810477857744926 0.0883258466663302 0.0372892964499068 0.0137769511607081 0.00799515721905589 0.00523615038223898
"patron" 0.0030268634127885 0.0213974686794552 0.00458862937640527 0.00362660477261188 0.00495098524606397 0.00338432381210234 0.00175588000316058 0.00452008045743214 0.00883938831432865 0.00414676220806794 0.00562356950450729 0 0 0 0.00608804839998478 0.0137769511607081 0.0753829109225269 0.00523615038223898
"semblaient" 0 0 0 0 0.0188137439350431 0.00676864762420468 0.00263382000474088 0 0.0103126197000501 0.00912287685774947 0.00731064035585948 0.0113040652244563 0.00486286714646956 0.0681370817140261 0.0319622540999201 0.00344423779017703 0 0
"soixante" 0.00756715853197124 0.0395853170569922 0.0152954312546842 0.00543990715891782 0.00891177344291514 0.0253824285907676 0.00614558001106204 0.0135602413722964 0.00589292554288577 0.00663481953290871 0.00618592645495802 0.00282601630611409 0.00405238928872463 0.00252359561903801 0.0015220120999962 0.00688847558035407 0.00571082658503992 0.00785422557335847
"souriant" 0.006053726825577 0.00855898747178209 0.00152954312546842 0.00362660477261188 0.00396078819685117 0.00507648571815351 0.00877940001580292 0.00565010057179018 0.013259082471493 0.00497611464968153 0.00731064035585948 0 0.00162095571548985 0.0504719123807601 0.0365282903999087 0.00344423779017703 0.00456866126803194 0.00261807519111949
"sujet" 0.0196746121831252 0.00213974686794552 0.00305908625093685 0.0217596286356713 0.00990197049212793 0.00338432381210234 0.00790146001422263 0.0113002011435804 0.00589292554288577 0.00995222929936306 0.0179954224144233 0.00565203261222817 0.0137781235816637 0.00504719123807601 0.00380503024999049 0.00344423779017703 0.00456866126803194 0
"avions" 0.006053726825577 0.00106987343397276 0.00305908625093685 0.00362660477261188 0.00990197049212793 0.00338432381210234 0.0333617200600511 0.0192103419440866 0.00294646277144288 0.0132696390658174 0.00731064035585948 0.0240211386019697 0.00324191143097971 0 0.000761006049998098 0 0.00114216531700798 0.0261807519111949
"certaines" 0.0030268634127885 0.00106987343397276 0.00152954312546842 0 0.00990197049212793 0.00507648571815351 0.00790146001422263 0.0113002011435804 0.00294646277144288 0.0190751061571125 0.0163083515630711 0.0127170733775134 0.00648382286195941 0.0429011255236461 0.00761006049998098 0.00344423779017703 0.00456866126803194 0.00261807519111949
"davantage" 0.012107453651154 0.0128384812076731 0.00611817250187369 0.0090665119315297 0.00198039409842559 0.00676864762420468 0.00438970000790146 0.00565010057179018 0.00736615692860721 0.0107815817409766 0.00618592645495802 0.00141300815305704 0.00648382286195941 0.00504719123807601 0.0205471633499486 0.00344423779017703 0.0217011410231517 0.0209446015289559
"lune" 0 0.00106987343397276 0.00458862937640527 0 0.0168333498366175 0.00507648571815351 0.00351176000632117 0 0.0162055452429359 0.00829352441613588 0.00449885560360583 0.0367382119794831 0.0170200350126435 0.020188764952304 0.0114150907499715 0.00344423779017703 0.00456866126803194 0.0209446015289559
"parents" 0.0030268634127885 0.0117686077737004 0.0336499487603053 0.00362660477261188 0.00396078819685117 0.00169216190605117 0.0122911600221241 0.0169503017153705 0.00294646277144288 0.00248805732484076 0.00449885560360583 0.0169560978366845 0.00162095571548985 0.00252359561903801 0.0175031391499562 0 0.0125638184870878 0.0183265263378364
"puissance" 0.00454029511918275 0.00748911403780933 0.00152954312546842 0.00725320954522376 0.0148529557381919 0.0253824285907676 0.00526764000948175 0.00113002011435804 0.0206252394001002 0.0190751061571125 0.0129342098603668 0.0098910570713993 0.00567334500421448 0 0.00228301814999429 0.0344423779017703 0 0.00261807519111949
"rencontre" 0.024214907302308 0.00641924060383657 0.00152954312546842 0.0145064190904475 0.00990197049212793 0.0118451333423582 0.00526764000948175 0.00678012068614821 0.0235717021715431 0.00746417197452229 0.0106847820585639 0.00706504076528522 0.00567334500421448 0.00757078685711402 0.00761006049998098 0.0103327133705311 0.00571082658503992 0.00785422557335847
"saisit" 0.006053726825577 0 0.00152954312546842 0 0.0108921675413407 0.00507648571815351 0.00790146001422263 0.0214703821728027 0.00736615692860721 0.00829352441613588 0.00618592645495802 0.0197821141427986 0.010536212150684 0.017665169333266 0.0144591149499639 0.0103327133705311 0.00799515721905589 0.010472300764478
"triste" 0.00454029511918275 0.0149782280756187 0.0214136037565579 0.0108798143178356 0.00891177344291514 0.00846080953025585 0.0114132200205438 0.00904016091486429 0.00441969415716432 0.0223925159235669 0.00618592645495802 0.00282601630611409 0.00324191143097971 0.010094382476152 0.00837106654997907 0.0172211889508852 0.00114216531700798 0
"arrêter" 0.00454029511918275 0.00855898747178209 0.0183545175056211 0.00362660477261188 0.0168333498366175 0.00846080953025585 0.00702352001264234 0.0192103419440866 0.0103126197000501 0.00580546709129512 0.0157459946126204 0.00847804891834226 0.00405238928872463 0 0.00608804839998478 0 0.00456866126803194 0.00523615038223898
"barbe" 0.00151343170639425 0.00320962030191828 0.010706801878279 0.0090665119315297 0.0227745321318942 0 0.00175588000316058 0.00678012068614821 0 0.0132696390658174 0.0179954224144233 0.00141300815305704 0.00405238928872463 0 0.0289182298999277 0 0 0
"couleur" 0.00454029511918275 0.0106987343397276 0.00458862937640527 0 0.0188137439350431 0.0118451333423582 0.00790146001422263 0.00452008045743214 0.00589292554288577 0.00663481953290871 0.00956006815766239 0.0169560978366845 0.0121571678661739 0.0328067430474941 0.00608804839998478 0.0103327133705311 0.00114216531700798 0.00785422557335847
"creux" 0.0378357926598562 0.00213974686794552 0 0.0126931167041416 0.00495098524606397 0.00169216190605117 0.00351176000632117 0.0101701810292223 0.00883938831432865 0.00414676220806794 0.00337414170270437 0.0183691059897416 0.000810477857744926 0.010094382476152 0.01598112704996 0.0137769511607081 0.0217011410231517 0.0183265263378364
"nord" 0 0.00855898747178209 0.00458862937640527 0.0090665119315297 0.0158431527874047 0.0135372952484094 0.0131691000237044 0 0.00294646277144288 0.00165870488322718 0.0134965668108175 0.00847804891834226 0.011346690008429 0.00504719123807601 0.00228301814999429 0.00344423779017703 0.0331227941932315 0.00261807519111949
"papier" 0.00454029511918275 0.00427949373589104 0.0168249743801526 0.0090665119315297 0.00594118229527676 0.0152294571544605 0.0114132200205438 0.00678012068614821 0.0176787766286573 0.0149283439490446 0.0129342098603668 0.00847804891834226 0.00162095571548985 0 0.00532704234998668 0.0206654267410622 0.00571082658503992 0.00785422557335847
"sentit" 0 0 0 0 0.0277255173779582 0 0.000877940001580292 0.00113002011435804 0.0220984707858216 0.00165870488322718 0.0157459946126204 0.00141300815305704 0.0153990792971536 0.020188764952304 0.0205471633499486 0.00688847558035407 0.00571082658503992 0.00523615038223898
"dites" 0.0151343170639425 0.0106987343397276 0.00917725875281054 0.0126931167041416 0.00891177344291514 0.0135372952484094 0.00175588000316058 0.0180803218297286 0.0147323138572144 0.00165870488322718 0.0101224251081131 0 0.00324191143097971 0.01261797809519 0.0182641451999543 0.0137769511607081 0.00114216531700798 0.00523615038223898
"juge" 0.00151343170639425 0 0 0 0.000990197049212793 0 0.000877940001580292 0 0 0.00331740976645435 0.00112471390090146 0.00423902445917113 0 0 0.00228301814999429 0 0.140486333991982 0
"poste" 0.012107453651154 0.0181878483775369 0 0.00725320954522376 0.0207941380334687 0.00676864762420468 0.0105352800189635 0.0101701810292223 0 0.00414676220806794 0.00956006815766239 0.00565203261222817 0.00324191143097971 0 0.00304402419999239 0.0172211889508852 0.0217011410231517 0.0130903759555974
"rapports" 0.0317820658342792 0.00641924060383657 0.00305908625093685 0.0126931167041416 0.00495098524606397 0.0473805333694328 0.00877940001580292 0.00113002011435804 0.0103126197000501 0.0157576963906582 0.0112471390090146 0.00282601630611409 0.00243143357323478 0.00252359561903801 0.0015220120999962 0.00688847558035407 0.00228433063401597 0
"secret" 0.006053726825577 0.00106987343397276 0.00152954312546842 0.0108798143178356 0.00297059114763838 0.010152971436307 0.00526764000948175 0.00339006034307411 0.00883938831432865 0.0248805732484076 0.00674828340540875 0.0141300815305704 0.0202619464436232 0.017665169333266 0.00761006049998098 0.00688847558035407 0.00456866126803194 0.00523615038223898
"troisième" 0.006053726825577 0.00748911403780933 0.00611817250187369 0.0108798143178356 0.00594118229527676 0 0.0114132200205438 0.0124302212579384 0.00883938831432865 0.00497611464968153 0.00899771120721166 0.00565203261222817 0.00162095571548985 0.00757078685711402 0.0144591149499639 0.0137769511607081 0.0274119676081916 0.00785422557335847
"caractère" 0.024214907302308 0.0106987343397276 0 0.029012838180895 0.0128725616397663 0.00169216190605117 0.00877940001580292 0.00113002011435804 0.00883938831432865 0.0116109341825902 0.0129342098603668 0.00565203261222817 0.00486286714646956 0 0.00989307864997527 0.00344423779017703 0 0.00785422557335847
"commencé" 0.0136208853575482 0.0374455701890466 0.0351794918857737 0.0145064190904475 0.00396078819685117 0.00507648571815351 0.00438970000790146 0.00339006034307411 0.00294646277144288 0.00663481953290871 0.00562356950450729 0.00565203261222817 0.00162095571548985 0.00252359561903801 0.00304402419999239 0.0103327133705311 0.0137059838040958 0.00261807519111949
"existence" 0.012107453651154 0.00534936716986381 0.00152954312546842 0.0217596286356713 0.00495098524606397 0.0135372952484094 0.0105352800189635 0 0.00294646277144288 0.0165870488322718 0.00843535425676094 0.00706504076528522 0.010536212150684 0.00757078685711402 0.0144591149499639 0.0103327133705311 0.00456866126803194 0.00523615038223898
"minutes" 0.012107453651154 0.00962886090575485 0 0.00181330238630594 0.023764729181107 0.0219981047786652 0.0140470400252847 0.0135602413722964 0.00589292554288577 0.00414676220806794 0.00731064035585948 0.00141300815305704 0.00567334500421448 0 0.00761006049998098 0.0137769511607081 0.00456866126803194 0.0157084511467169
"protection" 0.00756715853197124 0.00213974686794552 0.00458862937640527 0.00181330238630594 0.00495098524606397 0.00507648571815351 0.00702352001264234 0.00339006034307411 0.00294646277144288 0.00331740976645435 0.0511744824910163 0 0.00162095571548985 0.00252359561903801 0.00228301814999429 0.00688847558035407 0.00228433063401597 0
"resté" 0.0196746121831252 0.0374455701890466 0.0489453800149895 0.0126931167041416 0 0.00846080953025585 0.00790146001422263 0.00452008045743214 0.00294646277144288 0.00165870488322718 0.00449885560360583 0.00141300815305704 0.00567334500421448 0 0.00228301814999429 0.00344423779017703 0.00913732253606387 0
"tranquillement" 0.00908059023836549 0.00320962030191828 0.00764771562734211 0.00543990715891782 0.00792157639370235 0.00676864762420468 0.00790146001422263 0.00904016091486429 0.00441969415716432 0.00165870488322718 0.0258684197207335 0 0.000810477857744926 0.017665169333266 0.00989307864997527 0.0447750912723014 0.00571082658503992 0.00261807519111949
"café" 0.0227014755959137 0.0139083546416459 0.0214136037565579 0.00725320954522376 0.0118823645905535 0.0118451333423582 0.00790146001422263 0.0237304224015187 0.0147323138572144 0.000829352441613588 0.00449885560360583 0 0.00324191143097971 0.00504719123807601 0.000761006049998098 0.00688847558035407 0.00114216531700798 0.0314169022934339
"courir" 0.0105940219447597 0.00748911403780933 0.00917725875281054 0.00543990715891782 0.00792157639370235 0.00676864762420468 0.00614558001106204 0.0203403620584446 0.00589292554288577 0.0124402866242038 0.00899771120721166 0.0127170733775134 0.00891525643519419 0.010094382476152 0.00684905444998288 0.00688847558035407 0.00571082658503992 0.00261807519111949
"étage" 0.030268634127885 0.00855898747178209 0.0229431468820263 0.00181330238630594 0.00198039409842559 0.00507648571815351 0.0105352800189635 0.0113002011435804 0.00294646277144288 0.00414676220806794 0.000562356950450729 0.00706504076528522 0 0.00504719123807601 0.0182641451999543 0.0172211889508852 0.0228433063401597 0.00261807519111949
"libre" 0.0196746121831252 0.00427949373589104 0.00305908625093685 0 0.00396078819685117 0.00507648571815351 0.0105352800189635 0.00113002011435804 0.0191520080143787 0.00331740976645435 0.0106847820585639 0.0127170733775134 0.0145886014394087 0.00504719123807601 0.00989307864997527 0.0103327133705311 0.0068529919020479 0.0261807519111949
"oreille" 0.006053726825577 0.00213974686794552 0.00152954312546842 0.00362660477261188 0.000990197049212793 0.00169216190605117 0.0140470400252847 0.00339006034307411 0.0147323138572144 0.0132696390658174 0.0101224251081131 0.00423902445917113 0.00810477857744926 0.01261797809519 0.0251131996499372 0.0172211889508852 0.00342649595102395 0.00785422557335847
"pitié" 0.006053726825577 0.0139083546416459 0.0152954312546842 0.00181330238630594 0.0108921675413407 0.00846080953025585 0.00965734001738321 0.0203403620584446 0.00883938831432865 0.00995222929936306 0.00449885560360583 0 0.00405238928872463 0.015141573714228 0.0175031391499562 0 0 0.00785422557335847
"poing" 0 0.0106987343397276 0.00305908625093685 0.00543990715891782 0.00297059114763838 0.00507648571815351 0.00790146001422263 0.0169503017153705 0.00441969415716432 0.00912287685774947 0.0163083515630711 0.00847804891834226 0.00567334500421448 0.010094382476152 0.01598112704996 0.00688847558035407 0.00799515721905589 0.00261807519111949
"secours" 0.0317820658342792 0.0117686077737004 0.00917725875281054 0.029012838180895 0.00792157639370235 0.0152294571544605 0.00702352001264234 0.00565010057179018 0.00147323138572144 0.0107815817409766 0.00731064035585948 0.00282601630611409 0.00243143357323478 0.00504719123807601 0.00380503024999049 0.0378866156919474 0.00114216531700798 0.00261807519111949
"titre" 0.024214907302308 0.00962886090575485 0.00458862937640527 0.0634655835207079 0.0108921675413407 0.0118451333423582 0.00438970000790146 0.00791014080050625 0.00883938831432865 0.00580546709129512 0.00224942780180292 0.00282601630611409 0.00405238928872463 0.00757078685711402 0.00532704234998668 0.00688847558035407 0.00571082658503992 0.00523615038223898
"vraie" 0.00908059023836549 0.0288865827172645 0.0137658881292158 0.00543990715891782 0.00495098524606397 0.010152971436307 0.00526764000948175 0.00791014080050625 0.00883938831432865 0.0116109341825902 0.0039364986531551 0.0113040652244563 0.0153990792971536 0.00252359561903801 0.00380503024999049 0 0.00342649595102395 0.010472300764478
"aimer" 0.018161180476731 0.0213974686794552 0.0152954312546842 0.00725320954522376 0.000990197049212793 0.0152294571544605 0.00965734001738321 0.00565010057179018 0.0265181649429859 0.00663481953290871 0.00506121255405656 0 0.00648382286195941 0 0.00380503024999049 0.00344423779017703 0.00913732253606387 0.0157084511467169
"douceur" 0.00151343170639425 0.00534936716986381 0 0 0.0158431527874047 0.0186137809665629 0.00526764000948175 0.00226004022871607 0.00736615692860721 0.00995222929936306 0.00337414170270437 0.00706504076528522 0.0170200350126435 0.020188764952304 0.0258742056999353 0.0103327133705311 0 0
"vas" 0.0030268634127885 0.0139083546416459 0.0152954312546842 0.00543990715891782 0.00198039409842559 0.0253824285907676 0.00790146001422263 0.0158202816010125 0.00441969415716432 0.00331740976645435 0.0112471390090146 0 0.00729430071970434 0 0.00532704234998668 0.0103327133705311 0.0171324797551198 0.0157084511467169
"chapitre" 0.00756715853197124 0 0 0.0199463262493653 0.0306961085255966 0 0.0386293600695328 0 0 0.00248805732484076 0.000562356950450729 0.0282601630611409 0.000810477857744926 0.0328067430474941 0.00380503024999049 0 0 0
"commença" 0.00908059023836549 0.00213974686794552 0.00152954312546842 0.00181330238630594 0.00891177344291514 0.00169216190605117 0.00965734001738321 0.00339006034307411 0.0191520080143787 0.00497611464968153 0.00506121255405656 0.0113040652244563 0.00162095571548985 0.00757078685711402 0.015220120999962 0.0172211889508852 0.0285541329251996 0.0235626767200754
"commençait" 0.00151343170639425 0.00106987343397276 0.0137658881292158 0.00725320954522376 0.0188137439350431 0.00676864762420468 0.00877940001580292 0.00904016091486429 0.0147323138572144 0.0190751061571125 0.0134965668108175 0.00565203261222817 0 0.00504719123807601 0.00456603629998859 0.00344423779017703 0.00799515721905589 0.00261807519111949
"destin" 0.0030268634127885 0 0 0.0126931167041416 0.00396078819685117 0.00676864762420468 0.0245823200442482 0.00452008045743214 0.0162055452429359 0.0174164012738853 0.00843535425676094 0.00565203261222817 0.011346690008429 0.00504719123807601 0.00532704234998668 0.0103327133705311 0.00571082658503992 0.00785422557335847
"haine" 0.00151343170639425 0.00320962030191828 0 0.0235729310219772 0.0118823645905535 0.0135372952484094 0.00702352001264234 0.00791014080050625 0.0147323138572144 0.00995222929936306 0.0129342098603668 0.00706504076528522 0.00972573429293912 0.00252359561903801 0.00913207259997717 0.00344423779017703 0.00571082658503992 0.00261807519111949
"laissa" 0.0030268634127885 0 0 0.00543990715891782 0.0128725616397663 0.00507648571815351 0.00526764000948175 0.00791014080050625 0.0162055452429359 0.00746417197452229 0.00899771120721166 0.00141300815305704 0.00810477857744926 0.00504719123807601 0.0197861572999505 0.0103327133705311 0.0159903144381118 0.0209446015289559
"lire" 0.00756715853197124 0.0160481015095914 0.00458862937640527 0.0326394429535069 0.00396078819685117 0.00507648571815351 0.0105352800189635 0.0158202816010125 0.00736615692860721 0.0124402866242038 0.00337414170270437 0.00141300815305704 0.00162095571548985 0.00252359561903801 0.00761006049998098 0.00344423779017703 0.0148481491211038 0.0157084511467169
"manger" 0.00454029511918275 0.00855898747178209 0.0168249743801526 0.00181330238630594 0.0118823645905535 0.00169216190605117 0.0122911600221241 0.0180803218297286 0.00294646277144288 0.00497611464968153 0.00731064035585948 0 0.00324191143097971 0.010094382476152 0.015220120999962 0.00688847558035407 0.0171324797551198 0.00523615038223898
"prince" 0 0.00106987343397276 0.00152954312546842 0.00181330238630594 0.0594118229527676 0.00169216190605117 0.00702352001264234 0 0.00883938831432865 0.0348328025477707 0 0 0.011346690008429 0 0 0 0 0
"direction" 0.0030268634127885 0.00320962030191828 0 0.00362660477261188 0.0158431527874047 0.00338432381210234 0.00702352001264234 0.00904016091486429 0.00736615692860721 0.00912287685774947 0.0157459946126204 0.00706504076528522 0.00972573429293912 0.010094382476152 0.00989307864997527 0.0137769511607081 0.00799515721905589 0.00785422557335847
"essayait" 0.00454029511918275 0.00534936716986381 0.00764771562734211 0.0217596286356713 0.0128725616397663 0.00169216190605117 0.00877940001580292 0.0135602413722964 0.0294646277144288 0.00829352441613588 0.0168707085135219 0 0 0.00757078685711402 0.00304402419999239 0.00344423779017703 0.00342649595102395 0.00261807519111949
"faux" 0.0136208853575482 0.00534936716986381 0.0214136037565579 0.0271995357945891 0.00594118229527676 0.00676864762420468 0.00263382000474088 0.0248604425158768 0.0265181649429859 0.0116109341825902 0.00281178475225365 0.00282601630611409 0.00567334500421448 0 0.00228301814999429 0.00688847558035407 0.00456866126803194 0
"francs" 0.0136208853575482 0.00427949373589104 0.0229431468820263 0.00362660477261188 0.00198039409842559 0.0169216190605117 0.014924980026865 0.0192103419440866 0.00441969415716432 0.00165870488322718 0.000562356950450729 0.00282601630611409 0.000810477857744926 0.00504719123807601 0.0015220120999962 0 0.00114216531700798 0.112577233218138
"hauteur" 0.0166477487703367 0.00748911403780933 0.00152954312546842 0.00181330238630594 0.00198039409842559 0.010152971436307 0.0105352800189635 0.00678012068614821 0.00294646277144288 0.00248805732484076 0.00674828340540875 0.00706504076528522 0.00567334500421448 0.015141573714228 0.0281572238499296 0 0.0137059838040958 0.00785422557335847
"justement" 0.0454029511918275 0.0106987343397276 0.00305908625093685 0.0126931167041416 0.00495098524606397 0.010152971436307 0.00263382000474088 0.00791014080050625 0.00883938831432865 0.00331740976645435 0.0118094959594653 0.0127170733775134 0.00567334500421448 0.00252359561903801 0.00684905444998288 0.0103327133705311 0 0.00785422557335847
"ouvrit" 0.00454029511918275 0.00320962030191828 0 0.00362660477261188 0.0188137439350431 0.010152971436307 0.00790146001422263 0.0226004022871607 0.00883938831432865 0.00497611464968153 0.00562356950450729 0.00423902445917113 0.00324191143097971 0.01261797809519 0.015220120999962 0.0206654267410622 0.0068529919020479 0.0130903759555974
"rose" 0.00908059023836549 0.0149782280756187 0 0.00181330238630594 0.023764729181107 0.0118451333423582 0.000877940001580292 0.0135602413722964 0.0191520080143787 0.00912287685774947 0.00168707085135219 0.00847804891834226 0.00162095571548985 0.020188764952304 0.0144591149499639 0.00688847558035407 0 0.010472300764478
"changer" 0.00756715853197124 0.0171179749435642 0.00764771562734211 0.0253862334082832 0.00396078819685117 0.0219981047786652 0.00263382000474088 0.0158202816010125 0.0162055452429359 0.00912287685774947 0.0101224251081131 0.00282601630611409 0.00243143357323478 0 0.00228301814999429 0 0.0068529919020479 0.010472300764478
"demandait" 0.006053726825577 0.00427949373589104 0.00611817250187369 0.00362660477261188 0.00297059114763838 0 0.00965734001738321 0.0101701810292223 0.00883938831432865 0.00663481953290871 0.0157459946126204 0.00282601630611409 0.00648382286195941 0.0277595518094181 0.0167421330999581 0 0.00913732253606387 0.00523615038223898
"murmura" 0 0.00213974686794552 0 0.00181330238630594 0.0158431527874047 0.00507648571815351 0.00263382000474088 0.00565010057179018 0.0191520080143787 0.00331740976645435 0.00337414170270437 0.00282601630611409 0.011346690008429 0.00757078685711402 0.0350062782999125 0.0344423779017703 0.00228433063401597 0.00523615038223898
"noires" 0.00756715853197124 0.00320962030191828 0.00152954312546842 0.00362660477261188 0.00297059114763838 0 0.00263382000474088 0.00678012068614821 0.00294646277144288 0.00746417197452229 0.00787299730631021 0.0282601630611409 0.0235038578746029 0.0277595518094181 0.0136981088999658 0 0.00456866126803194 0.00523615038223898
"uns" 0.0105940219447597 0.00213974686794552 0.00305908625093685 0.00725320954522376 0.00495098524606397 0.00507648571815351 0.00877940001580292 0.00791014080050625 0.00589292554288577 0.0116109341825902 0.0163083515630711 0.00282601630611409 0.00810477857744926 0.0302831474284561 0.00913207259997717 0.00344423779017703 0.00799515721905589 0.00261807519111949
"lucrezia" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.149623656528046 0
"pensais" 0.018161180476731 0.0235372155474007 0.0198840606310895 0.0181330238630594 0.00297059114763838 0.0152294571544605 0.00965734001738321 0.0282505028589509 0.00294646277144288 0.00248805732484076 0.00618592645495802 0.00141300815305704 0.000810477857744926 0 0.0015220120999962 0.00688847558035407 0.00228433063401597 0.00523615038223898
