"Arriaga" "Assis_1" "Assis_2" "Drummond_1" "Drummond_2" "Espanca" "Feijó" "Junqueiro_1" "Junqueiro_2" "Leal_1" "Leal_2" "Nobre_1" "Nobre_2" "Pascoaes" "Pessoa_1" "Pessoa_2" "Pessoa_3" "Pessoa_4" "Pessoa_5" "Reis"
"Arriaga" 0 0.963440808370461 1.03702709898615 1.40789335677416 1.35192957584415 1.30450516832822 1.10637192812277 0.924957763645355 1.08710173412136 1.00485688640125 1.01886749834786 1.20869669178594 1.03711554245452 1.06592284057583 1.59869773095399 1.5484760488669 1.61850197447055 1.48278844310342 1.50170734319958 1.31586644093595
"Assis_1" 0.963440808370461 0 0.630638824971353 1.0731804416932 0.988333486344194 1.00909770272112 0.883579848298963 0.806807695155546 0.885573088323072 0.833887623941431 0.874205807967801 0.94253732851314 0.857104864258512 0.967956124583685 1.30816237877601 1.25894192855598 1.31790077058101 1.17599359435836 1.18733371582477 1.28760654446858
"Assis_2" 1.03702709898615 0.630638824971353 0 1.07698643830265 1.02173725778643 1.23758836396052 0.825271625961609 0.730392136645535 0.795285517663157 0.752471738696661 0.839309710753761 1.04884445207691 0.843085755586969 1.02881265201985 1.42716405443668 1.36089148490119 1.40932586347546 1.30372197578702 1.31439152565775 1.13387262038626
"Drummond_1" 1.40789335677416 1.0731804416932 1.07698643830265 0 0.567552325613501 1.2125581500168 0.920624398220054 1.10255467796136 1.02336078873087 1.21069097827766 1.14669427063028 1.08015092147771 1.02135796527377 1.13181325087447 1.25673401586428 1.34276741164378 1.26434610025424 1.17798596838484 1.19597483932152 1.10861730038044
"Drummond_2" 1.35192957584415 0.988333486344194 1.02173725778643 0.567552325613501 0 1.17550118235789 0.948178511237441 1.05452373296064 0.957020144239355 1.0968037134169 1.08525651192527 1.03049011998297 1.03160562069271 1.16742864970328 1.21775595473925 1.30911378689811 1.22997924101537 1.11399584282967 1.13220304560236 1.11282152143382
"Espanca" 1.30450516832822 1.00909770272112 1.23758836396052 1.2125581500168 1.17550118235789 0 1.21032995626435 1.29862443356328 1.30643876533234 1.2855346731402 1.18215548903532 0.96478848696806 1.07404824408217 0.990114587969893 1.24303804150229 1.15462461467302 1.23082516122232 1.06416074894471 1.06455960963083 1.33653894792472
"Feijó" 1.10637192812277 0.883579848298963 0.825271625961609 0.920624398220054 0.948178511237441 1.21032995626435 0 0.918801563759791 0.967414039032361 0.895408127888662 0.943074148851456 1.08251136902338 0.998563320826396 1.01428995128176 1.30555019302528 1.3276433316405 1.31742321569613 1.19908076157421 1.19726239253317 1.19657467081478
"Junqueiro_1" 0.924957763645355 0.806807695155546 0.730392136645535 1.10255467796136 1.05452373296064 1.29862443356328 0.918801563759791 0 0.526890808916902 0.769389369746562 0.885126173476301 1.09062880152102 0.831361143119422 1.11030165874985 1.47739903156297 1.46514146134163 1.43607361036513 1.32602724030786 1.34343936219358 1.18623067235721
"Junqueiro_2" 1.08710173412136 0.885573088323072 0.795285517663157 1.02336078873087 0.957020144239355 1.30643876533234 0.967414039032361 0.526890808916902 0 0.799522847231068 0.82817008817444 1.01766427836571 0.774774796984357 1.14918259841882 1.34303222796677 1.35115157838449 1.31551884977691 1.23133839922426 1.25141348331057 1.12304870403972
"Leal_1" 1.00485688640125 0.833887623941431 0.752471738696661 1.21069097827766 1.0968037134169 1.2855346731402 0.895408127888662 0.769389369746562 0.799522847231068 0 0.545048559990094 0.997827947743473 0.909220030370983 1.04618592565641 1.53910072316287 1.46799426265256 1.51946659987544 1.38619704703446 1.39314578702822 1.16819476586785
