"Arriaga" "Assis_1" "Assis_2" "Drummond_1" "Drummond_2" "Espanca" "Feijó" "Junqueiro_1" "Junqueiro_2" "Leal_1" "Leal_2" "Nobre_1" "Nobre_2" "Pascoaes" "Pessoa_1" "Pessoa_2" "Pessoa_3" "Pessoa_4" "Reis"
"perto" 0.0073915293074137 0.0270080483984227 0.0204398659144796 0.0433228636412867 0 0.0139869920973495 0.0181257930034439 0.00855431993156544 0.00974468914441629 0.0329525483304042 0.0273283777874945 0.0256805341551104 0.0219671590971498 0.0449707690001499 0.029673590504451 0.0394671928959053 0.0195656427313637 0.0294840294840295 0.0361141206211629
"pode" 0.0073915293074137 0.00540160967968455 0.00817594636579184 0.0216614318206433 0.0576535024502739 0.0349674802433737 0.117817654522385 0.00855431993156544 0 0.0036613942589338 0.0163970266724967 0 0.0274589488714372 0.00749512816669165 0.0494559841740851 0.0394671928959053 0.0489141068284093 0.058968058968059 0.0361141206211629
"primeiro" 0.0295661172296548 0.0162048290390536 0.0735835172921266 0.0108307159103217 0.0192178341500913 0 0.0543773790103317 0.0171086398631309 0.00974468914441629 0.036613942589338 0.0109313511149978 0.032100667693888 0.0164753693228623 0.0299805126667666 0 0 0.0195656427313637 0.0196560196560197 0
"razão" 0.0073915293074137 0.0324096580781073 0.0122639195486878 0 0.00960891707504564 0.00699349604867473 0.00906289650172195 0.0427715996578272 0.00974468914441629 0.0073227885178676 0.0109313511149978 0.032100667693888 0.00549178977428744 0.00749512816669165 0.148367952522255 0.0592007893438579 0.0489141068284093 0.0687960687960688 0.0180570603105814
"vaga" 0.0295661172296548 0.0432128774374764 0.0204398659144796 0 0.00960891707504564 0.0419609762920484 0.0271886895051659 0 0 0.018306971294669 0.0109313511149978 0 0.00549178977428744 0.0149902563333833 0.0791295746785361 0.0394671928959053 0.0586969281940912 0.0884520884520884 0.00902853015529072
"ventura" 0.0369576465370685 0.102630583914006 0.0245278390973755 0 0 0.00699349604867473 0.0906289650172195 0 0.0584681348664978 0 0.0109313511149978 0.0385208012326656 0.0164753693228623 0.0374756408334583 0 0 0.00978282136568186 0 0.00902853015529072
"côr" 0.0221745879222411 0.00540160967968455 0.0245278390973755 0 0 0 0.0362515860068878 0.0256629597946963 0.0389787565776652 0.0402753368482718 0.109313511149978 0.0385208012326656 0 0.0449707690001499 0 0 0 0 0
"corações" 0.0443491758444822 0.0162048290390536 0.0122639195486878 0 0 0.0139869920973495 0.0543773790103317 0.0342172797262618 0.00974468914441629 0.0842120679554774 0.0327940533449934 0 0.0274589488714372 0.0149902563333833 0.019782393669634 0 0.00978282136568186 0 0
"cruel" 0.0295661172296548 0.00540160967968455 0.0204398659144796 0.032492147730965 0 0.00699349604867473 0.00906289650172195 0.0940975192472198 0.0682128240109141 0.036613942589338 0.0765194578049847 0.0128402670775552 0.0109835795485749 0.022485384500075 0 0 0 0 0
"eis" 0.0073915293074137 0.0162048290390536 0.0163518927315837 0.0541535795516084 0.0576535024502739 0 0.0271886895051659 0.0171086398631309 0.0682128240109141 0.036613942589338 0.0163970266724967 0 0.00549178977428744 0.112426922500375 0 0 0.0195656427313637 0.0196560196560197 0
"forma" 0.0147830586148274 0 0 0.108307159103217 0.0576535024502739 0 0.0453144825086098 0.0171086398631309 0.0292340674332489 0.0146455770357352 0.0163970266724967 0 0.00549178977428744 0.0374756408334583 0.0593471810089021 0.0690675875678342 0.0293484640970456 0.0393120393120393 0.0270855904658722
"padre" 0 0.00540160967968455 0.00817594636579184 0 0 0 0.0271886895051659 0.136869118905047 0.26310660689924 0 0.0218627022299956 0.0192604006163328 0.0384425284200121 0 0 0 0.00978282136568186 0 0
"passo" 0.0073915293074137 0.0270080483984227 0.0286158122802714 0.0974764431928951 0.0480445853752282 0.0209804881460242 0.00906289650172195 0 0 0.0219683655536028 0.0273283777874945 0.00642013353877761 0 0.0299805126667666 0.029673590504451 0.0394671928959053 0.0195656427313637 0.0294840294840295 0.0451426507764536
"têm" 0 0.0108032193593691 0 0 0.0192178341500913 0.0419609762920484 0.00906289650172195 0.0256629597946963 0 0 0 0.0385208012326656 0.0768850568400242 0.0599610253335332 0.019782393669634 0.0197335964479526 0.0880453922911368 0.058968058968059 0.0270855904658722
"alguém" 0 0 0 0.0216614318206433 0.0192178341500913 0.139869920973495 0 0 0 0 0 0 0 0 0.0890207715133531 0.0690675875678342 0.0978282136568186 0.0982800982800983 0.0270855904658722
"brisa" 0 0.0270080483984227 0.0204398659144796 0 0.0192178341500913 0.00699349604867473 0.0181257930034439 0 0 0.0109841827768014 0 0 0 0 0.0791295746785361 0.148001973359645 0.068479749559773 0.058968058968059 0.0812567713976165
"duas" 0 0.0270080483984227 0.0327037854631674 0.0433228636412867 0.0288267512251369 0.0139869920973495 0.0271886895051659 0.0171086398631309 0.0194893782888326 0.0073227885178676 0.0218627022299956 0.032100667693888 0.0439343181942995 0.0524658971668416 0.00989119683481701 0 0.0195656427313637 0.0294840294840295 0.0180570603105814
"horror" 0.0221745879222411 0.0162048290390536 0.0204398659144796 0 0 0.00699349604867473 0.0362515860068878 0.0684345594525235 0.0389787565776652 0.0292911540714704 0.0163970266724967 0 0.0659014772914493 0.00749512816669165 0.019782393669634 0 0.0489141068284093 0.0294840294840295 0.00902853015529072
"leito" 0 0.0432128774374764 0.0327037854631674 0 0 0.00699349604867473 0.0634402755120537 0.00855431993156544 0.00974468914441629 0.054920913884007 0.0655881066899869 0.0256805341551104 0.00549178977428744 0.022485384500075 0.00989119683481701 0.00986679822397632 0 0 0
"moça" 0 0.0864257548749527 0.147167034584253 0.0108307159103217 0.0288267512251369 0.0139869920973495 0.00906289650172195 0 0 0.0036613942589338 0 0.00642013353877761 0.00549178977428744 0.00749512816669165 0 0 0 0 0
"vago" 0.0073915293074137 0.0108032193593691 0.0122639195486878 0.0108307159103217 0 0.0419609762920484 0.00906289650172195 0 0 0.0036613942589338 0.0218627022299956 0 0.00549178977428744 0.0374756408334583 0.0890207715133531 0.148001973359645 0.0586969281940912 0.058968058968059 0.0180570603105814
"vosso" 0.0295661172296548 0.00540160967968455 0 0.108307159103217 0.0288267512251369 0.00699349604867473 0.00906289650172195 0.0855431993156544 0.0194893782888326 0.0256297598125366 0.00546567555749891 0.0513610683102209 0.0329507386457246 0.0149902563333833 0.00989119683481701 0 0 0.0196560196560197 0.0361141206211629
"deste" 0.0147830586148274 0.0216064387187382 0.0286158122802714 0.032492147730965 0.0192178341500913 0.0489544723407231 0.0181257930034439 0 0 0 0 0.032100667693888 0.00549178977428744 0.022485384500075 0.00989119683481701 0.0592007893438579 0.068479749559773 0.0294840294840295 0.0812567713976165
"estão" 0.0295661172296548 0.00540160967968455 0.00408797318289592 0.032492147730965 0.0672624195253195 0.0209804881460242 0 0 0.0194893782888326 0.0256297598125366 0.0491910800174902 0.0256805341551104 0.0274589488714372 0 0.019782393669634 0.029600394671929 0.0293484640970456 0.0393120393120393 0.0361141206211629
"hei" 0.0147830586148274 0.0216064387187382 0.0122639195486878 0 0 0.0349674802433737 0 0.00855431993156544 0 0.0219683655536028 0.0163970266724967 0.0898818695428865 0.0659014772914493 0.00749512816669165 0.039564787339268 0.029600394671929 0 0.0196560196560197 0.0180570603105814
"alta" 0.0147830586148274 0 0.0122639195486878 0.0216614318206433 0 0.00699349604867473 0.0543773790103317 0.00855431993156544 0.0194893782888326 0.0219683655536028 0.0218627022299956 0.0385208012326656 0.0439343181942995 0.0299805126667666 0.00989119683481701 0.029600394671929 0.0391312854627274 0.0294840294840295 0.0451426507764536
"belleza" 0.118264468918619 0.11883541295306 0.00817594636579184 0 0 0 0.126880551024107 0 0.00974468914441629 0.0036613942589338 0.0163970266724967 0.0128402670775552 0 0 0 0 0 0 0
"braço" 0.0147830586148274 0.00540160967968455 0.0408797318289592 0.0216614318206433 0.0384356683001826 0 0.0181257930034439 0.0256629597946963 0.00974468914441629 0.0695664909197422 0.0382597289024924 0 0.0164753693228623 0 0.019782393669634 0 0.00978282136568186 0.0294840294840295 0.00902853015529072
"maior" 0.0221745879222411 0.0108032193593691 0.0327037854631674 0.032492147730965 0.0288267512251369 0.0419609762920484 0.0181257930034439 0.0256629597946963 0.0487234457220815 0.018306971294669 0.00546567555749891 0.032100667693888 0.0329507386457246 0.00749512816669165 0.00989119683481701 0.0197335964479526 0.00978282136568186 0 0.0361141206211629
"silêncio" 0 0 0 0.0758150113722517 0.0864802536754108 0.0629414644380726 0 0 0 0 0 0 0 0 0.0494559841740851 0.0690675875678342 0.0586969281940912 0.157248157248157 0.0180570603105814
"antiga" 0.0073915293074137 0.0270080483984227 0.053143651377647 0.0108307159103217 0.0192178341500913 0.00699349604867473 0.0181257930034439 0.0171086398631309 0.0194893782888326 0.0219683655536028 0.0273283777874945 0.0128402670775552 0.0109835795485749 0.00749512816669165 0.019782393669634 0.00986679822397632 0.0293484640970456 0.0393120393120393 0.0451426507764536
"brancas" 0 0.0108032193593691 0.0204398659144796 0 0.00960891707504564 0.0559479683893979 0.00906289650172195 0 0.0194893782888326 0.0329525483304042 0.0491910800174902 0.0513610683102209 0.0274589488714372 0.0299805126667666 0 0.00986679822397632 0.0195656427313637 0.00982800982800983 0.0180570603105814
"campos" 0.0147830586148274 0.0108032193593691 0.0449677050118551 0 0 0.00699349604867473 0.0271886895051659 0.00855431993156544 0 0.0109841827768014 0.0218627022299956 0.00642013353877761 0.0109835795485749 0.0149902563333833 0.019782393669634 0 0.00978282136568186 0.0491400491400491 0.180570603105814
"estes" 0.0221745879222411 0.0432128774374764 0.0245278390973755 0 0.0192178341500913 0 0.0181257930034439 0.0342172797262618 0.0779575131553304 0.0402753368482718 0.0163970266724967 0.032100667693888 0.0109835795485749 0.0299805126667666 0 0 0 0 0.0180570603105814
"feito" 0.0073915293074137 0.0108032193593691 0.00408797318289592 0.0108307159103217 0.00960891707504564 0.0209804881460242 0.0362515860068878 0.0427715996578272 0.0584681348664978 0.0146455770357352 0.0273283777874945 0.0192604006163328 0.0274589488714372 0.0299805126667666 0.029673590504451 0.0394671928959053 0.0293484640970456 0.0491400491400491 0
"futuro" 0.0147830586148274 0.0540160967968455 0.0204398659144796 0 0.0384356683001826 0 0 0.0171086398631309 0 0.0292911540714704 0.0218627022299956 0 0.00549178977428744 0 0.0692383778437191 0.029600394671929 0.0195656427313637 0 0.108342361863489
"humana" 0.133047527533447 0.00540160967968455 0.0327037854631674 0.0433228636412867 0.0384356683001826 0 0.0271886895051659 0.0256629597946963 0.0292340674332489 0.018306971294669 0.0109313511149978 0 0 0.0599610253335332 0.00989119683481701 0 0 0 0
"montes" 0.0221745879222411 0.00540160967968455 0.00408797318289592 0.0108307159103217 0 0.0279739841946989 0.0634402755120537 0.0256629597946963 0.0389787565776652 0.0146455770357352 0.00546567555749891 0.0256805341551104 0.0219671590971498 0.0374756408334583 0.029673590504451 0.029600394671929 0.0489141068284093 0.00982800982800983 0.0541711809317443
"morreu" 0.0147830586148274 0.0162048290390536 0.0204398659144796 0 0.0192178341500913 0.0559479683893979 0.0181257930034439 0.0171086398631309 0.0389787565776652 0.0402753368482718 0.0273283777874945 0 0.0274589488714372 0.0149902563333833 0 0 0.0195656427313637 0.0196560196560197 0.0451426507764536
"pura" 0.0960898809963781 0.0810241451952682 0.0286158122802714 0.0216614318206433 0.00960891707504564 0.0349674802433737 0.0181257930034439 0.0171086398631309 0.0194893782888326 0 0.0109313511149978 0.0192604006163328 0.0164753693228623 0.0149902563333833 0 0 0 0.00982800982800983 0
"hão" 0.0073915293074137 0 0.049055678194751 0.0108307159103217 0 0.0559479683893979 0.00906289650172195 0.00855431993156544 0 0.036613942589338 0.0437254044599913 0.0128402670775552 0.0659014772914493 0.0149902563333833 0.00989119683481701 0 0 0 0
"imagem" 0.0295661172296548 0.0162048290390536 0.0122639195486878 0.0216614318206433 0.0192178341500913 0.0209804881460242 0.0181257930034439 0 0.00974468914441629 0.0036613942589338 0.00546567555749891 0 0 0.254834357667516 0 0.0197335964479526 0.00978282136568186 0 0
"instante" 0.0073915293074137 0.0162048290390536 0.0327037854631674 0.0108307159103217 0.0192178341500913 0.0419609762920484 0.0815660685154976 0.0513259195893926 0.0292340674332489 0 0.0109313511149978 0.0128402670775552 0.00549178977428744 0.0299805126667666 0.019782393669634 0.00986679822397632 0.00978282136568186 0.00982800982800983 0.0541711809317443
"negro" 0.0073915293074137 0 0.00817594636579184 0 0.0960891707504564 0 0.00906289650172195 0.0513259195893926 0.0682128240109141 0.0402753368482718 0.0163970266724967 0.00642013353877761 0.0329507386457246 0.0149902563333833 0.0494559841740851 0 0.00978282136568186 0.0196560196560197 0.00902853015529072
"poder" 0.073915293074137 0 0 0.0433228636412867 0.0192178341500913 0.0139869920973495 0.0634402755120537 0.0342172797262618 0 0.0109841827768014 0.0109313511149978 0.00642013353877761 0 0 0.00989119683481701 0.0197335964479526 0.0586969281940912 0.108108108108108 0.0361141206211629
"sonhar" 0 0 0.00408797318289592 0 0 0.0559479683893979 0.0181257930034439 0 0.00974468914441629 0.0109841827768014 0.00546567555749891 0 0.0219671590971498 0.00749512816669165 0.0692383778437191 0.0493339911198816 0.1076110350225 0.147420147420147 0
"vinha" 0.0073915293074137 0.0378112677577918 0.0286158122802714 0.0108307159103217 0.00960891707504564 0 0.0181257930034439 0.0598802395209581 0.0487234457220815 0.0292911540714704 0.0382597289024924 0.0128402670775552 0.0329507386457246 0 0.029673590504451 0.0197335964479526 0 0 0
"choro" 0.0073915293074137 0.0216064387187382 0.00408797318289592 0.0216614318206433 0.00960891707504564 0.0419609762920484 0.00906289650172195 0 0 0.0146455770357352 0.0273283777874945 0.0192604006163328 0.00549178977428744 0.0374756408334583 0.029673590504451 0.0986679822397632 0.0489141068284093 0.0393120393120393 0.0180570603105814
"espada" 0.0147830586148274 0.0216064387187382 0.00408797318289592 0.0108307159103217 0 0 0.0271886895051659 0.0256629597946963 0.0292340674332489 0.117164616285882 0.0109313511149978 0.0192604006163328 0.0164753693228623 0 0 0.00986679822397632 0 0 0
"lar" 0.0221745879222411 0.0108032193593691 0.00817594636579184 0 0 0 0.0543773790103317 0.00855431993156544 0.00974468914441629 0.0256297598125366 0.0109313511149978 0.0449409347714432 0.0604096875171618 0.0374756408334583 0.029673590504451 0.0197335964479526 0.0293484640970456 0.0294840294840295 0
"lyra" 0.0221745879222411 0.05941770647653 0.00817594636579184 0 0 0 0.0453144825086098 0 0 0.120826010544815 0.0109313511149978 0.0128402670775552 0 0 0 0 0 0 0
"aves" 0.0295661172296548 0.0216064387187382 0.0286158122802714 0.0108307159103217 0.0192178341500913 0.0349674802433737 0.0906289650172195 0.00855431993156544 0.0292340674332489 0.0036613942589338 0.0437254044599913 0.00642013353877761 0.0384425284200121 0.0149902563333833 0 0.00986679822397632 0 0 0
"chama" 0.0073915293074137 0.0216064387187382 0.0408797318289592 0 0.0384356683001826 0.0349674802433737 0 0.0171086398631309 0 0.0219683655536028 0 0.0128402670775552 0.0549178977428744 0.022485384500075 0.00989119683481701 0.029600394671929 0 0.0196560196560197 0.0361141206211629
"estar" 0.0073915293074137 0.00540160967968455 0.00817594636579184 0 0.00960891707504564 0 0 0.0342172797262618 0.00974468914441629 0.0073227885178676 0 0.0256805341551104 0.0219671590971498 0 0.0791295746785361 0.0592007893438579 0.0782625709254549 0.137592137592138 0.00902853015529072
"frente" 0.0147830586148274 0.0108032193593691 0.0286158122802714 0.0433228636412867 0.0384356683001826 0.0349674802433737 0 0.0256629597946963 0.00974468914441629 0.0146455770357352 0 0.032100667693888 0.0164753693228623 0.00749512816669165 0.0593471810089021 0.0493339911198816 0.0391312854627274 0.00982800982800983 0
"gesto" 0 0.0216064387187382 0.0572316245605429 0.0108307159103217 0.0192178341500913 0.0279739841946989 0.00906289650172195 0.0256629597946963 0 0.0219683655536028 0 0 0 0.0374756408334583 0.029673590504451 0.0394671928959053 0.0293484640970456 0.0196560196560197 0.0451426507764536
"mocidade" 0 0.0702209258358991 0.0122639195486878 0 0.0192178341500913 0.0559479683893979 0.0271886895051659 0 0 0.0329525483304042 0.0163970266724967 0.0898818695428865 0 0.00749512816669165 0 0 0 0 0.00902853015529072
"praia" 0.0073915293074137 0.0108032193593691 0.0327037854631674 0.0433228636412867 0.0480445853752282 0 0.0271886895051659 0 0 0.0146455770357352 0.00546567555749891 0 0.0384425284200121 0.0149902563333833 0.019782393669634 0.0394671928959053 0.0391312854627274 0.0491400491400491 0.0451426507764536
"agua" 0.0221745879222411 0.0486144871171609 0.0204398659144796 0 0 0 0.0453144825086098 0.0855431993156544 0.0584681348664978 0.0219683655536028 0.0382597289024924 0 0 0.0374756408334583 0 0 0 0 0
"ais" 0.0073915293074137 0.0108032193593691 0.00408797318289592 0 0 0 0.00906289650172195 0.00855431993156544 0.0194893782888326 0.0622437024018746 0.0491910800174902 0.032100667693888 0.0439343181942995 0.0374756408334583 0 0.0197335964479526 0.0195656427313637 0 0
"divino" 0.0665237637667233 0.0270080483984227 0.0163518927315837 0.0108307159103217 0 0.0279739841946989 0.0271886895051659 0.0684345594525235 0.0194893782888326 0.0073227885178676 0.0109313511149978 0 0.00549178977428744 0.0824464098336082 0 0 0 0 0.0361141206211629
"pedra" 0.0295661172296548 0.0324096580781073 0.00408797318289592 0.0216614318206433 0.0960891707504564 0.0349674802433737 0.0181257930034439 0 0 0.0292911540714704 0.0109313511149978 0 0.0329507386457246 0.0374756408334583 0.00989119683481701 0.00986679822397632 0 0 0.0270855904658722
"velhos" 0.0147830586148274 0.0108032193593691 0.00408797318289592 0.0433228636412867 0.0672624195253195 0.0279739841946989 0 0.0684345594525235 0.0194893782888326 0.0256297598125366 0.0491910800174902 0.0128402670775552 0.0329507386457246 0.00749512816669165 0 0 0 0 0.00902853015529072
"água" 0 0 0.00408797318289592 0.0541535795516084 0.0576535024502739 0.0979089446814463 0.0271886895051659 0 0 0 0 0 0 0 0.0791295746785361 0.0197335964479526 0.0978282136568186 0.0294840294840295 0.0270855904658722
"às" 0 0 0 0.0541535795516084 0.0672624195253195 0.0699349604867473 0 0.0171086398631309 0 0.0036613942589338 0 0 0.0164753693228623 0 0.039564787339268 0.0197335964479526 0.0195656427313637 0.0687960687960688 0.108342361863489
"dum" 0 0 0 0 0 0.230785369606266 0 0.00855431993156544 0 0 0 0 0 0.0149902563333833 0.029673590504451 0 0.068479749559773 0.0491400491400491 0.0361141206211629
"haver" 0.0073915293074137 0.00540160967968455 0.0204398659144796 0 0 0 0 0.0256629597946963 0.00974468914441629 0.0073227885178676 0 0 0.00549178977428744 0.022485384500075 0.0692383778437191 0.10853478046374 0.0782625709254549 0.117936117936118 0
"labios" 0 0.0540160967968455 0.053143651377647 0 0 0 0.0453144825086098 0 0 0.0073227885178676 0.0437254044599913 0.0128402670775552 0.0219671590971498 0.0824464098336082 0 0 0 0 0
"minh" 0 0.0756225355155836 0.00408797318289592 0 0 0.188824393314218 0.0362515860068878 0 0 0 0 0.00642013353877761 0.0109835795485749 0.0374756408334583 0 0 0.00978282136568186 0 0
"numa" 0 0 0.00408797318289592 0.0216614318206433 0.0480445853752282 0.104902440730121 0.108754758020663 0 0 0 0 0 0.00549178977428744 0.0149902563333833 0.0494559841740851 0.0197335964479526 0.0293484640970456 0.0491400491400491 0.0180570603105814
"nuvem" 0.0443491758444822 0.0270080483984227 0.0122639195486878 0.0108307159103217 0 0.00699349604867473 0.0181257930034439 0.00855431993156544 0 0.0073227885178676 0.00546567555749891 0.00642013353877761 0.0109835795485749 0.0599610253335332 0.019782393669634 0.0789343857918106 0.0293484640970456 0.0491400491400491 0.0361141206211629
"pão" 0 0 0.00817594636579184 0.0216614318206433 0.0192178341500913 0.0209804881460242 0 0.0342172797262618 0.0682128240109141 0.0512595196250732 0.0546567555749891 0.0192604006163328 0.0384425284200121 0 0 0 0 0.00982800982800983 0
"quantas" 0.0147830586148274 0.0162048290390536 0.00817594636579184 0.0216614318206433 0 0.0279739841946989 0.0181257930034439 0 0.00974468914441629 0 0.0327940533449934 0.0449409347714432 0.0439343181942995 0.0674561535002249 0 0 0.0586969281940912 0.0294840294840295 0
"viva" 0.0221745879222411 0.05941770647653 0.0449677050118551 0 0.00960891707504564 0 0.00906289650172195 0.00855431993156544 0.0292340674332489 0.0073227885178676 0.0163970266724967 0 0.0109835795485749 0.104931794333683 0.00989119683481701 0.00986679822397632 0 0.00982800982800983 0
"amores" 0.0369576465370685 0.0756225355155836 0.0327037854631674 0.0108307159103217 0 0 0.00906289650172195 0 0 0.018306971294669 0.0382597289024924 0.0577812018489985 0.0109835795485749 0 0 0.00986679822397632 0 0 0.00902853015529072
"cantando" 0.0073915293074137 0.0162048290390536 0.00817594636579184 0 0.00960891707504564 0.0559479683893979 0.0543773790103317 0.00855431993156544 0.00974468914441629 0.0109841827768014 0.0437254044599913 0.0192604006163328 0.0219671590971498 0.0599610253335332 0 0.0197335964479526 0 0.0294840294840295 0
"céus" 0.0295661172296548 0.0216064387187382 0.0204398659144796 0 0 0.0629414644380726 0 0 0 0 0.00546567555749891 0.0385208012326656 0.0604096875171618 0.0149902563333833 0.019782393669634 0.00986679822397632 0.0293484640970456 0.0491400491400491 0.00902853015529072
"filha" 0.0221745879222411 0.05941770647653 0.053143651377647 0 0.00960891707504564 0.0139869920973495 0.00906289650172195 0 0.00974468914441629 0.0219683655536028 0.0163970266724967 0.0577812018489985 0 0 0 0 0.0391312854627274 0 0
"lisboa" 0.0665237637667233 0 0 0 0 0 0 0.0171086398631309 0 0.018306971294669 0.00546567555749891 0.231124807395994 0 0 0 0 0 0 0.00902853015529072
"mágoa" 0.0147830586148274 0.0162048290390536 0 0 0.00960891707504564 0.0979089446814463 0.0543773790103317 0 0 0.0036613942589338 0.00546567555749891 0.00642013353877761 0 0 0.0494559841740851 0.0394671928959053 0.0782625709254549 0.058968058968059 0.0180570603105814
"querer" 0.0073915293074137 0.0162048290390536 0.00408797318289592 0 0.0384356683001826 0.00699349604867473 0 0 0 0.0036613942589338 0 0 0.00549178977428744 0 0.138476755687438 0.0690675875678342 0.0880453922911368 0.058968058968059 0.0541711809317443
"senhora" 0 0.0162048290390536 0.0204398659144796 0.0108307159103217 0 0 0.00906289650172195 0 0 0 0.0109313511149978 0.141242937853107 0.087868636388599 0.0149902563333833 0 0 0.0195656427313637 0 0
"algum" 0.0147830586148274 0.0324096580781073 0.0163518927315837 0.0108307159103217 0 0.00699349604867473 0.00906289650172195 0.0513259195893926 0.0682128240109141 0.0109841827768014 0.0218627022299956 0.0449409347714432 0.0109835795485749 0 0.019782393669634 0.0197335964479526 0.0195656427313637 0.00982800982800983 0.0180570603105814
"annos" 0 0.0162048290390536 0.0367917586460633 0 0 0 0.0725031720137756 0.0684345594525235 0.0389787565776652 0.0109841827768014 0.0109313511149978 0.0513610683102209 0.0384425284200121 0.00749512816669165 0 0 0 0 0
"ante" 0.0443491758444822 0.0324096580781073 0.0204398659144796 0.0108307159103217 0 0 0 0.00855431993156544 0.00974468914441629 0.0512595196250732 0 0.0128402670775552 0.00549178977428744 0.0374756408334583 0.039564787339268 0.00986679822397632 0.0195656427313637 0.0196560196560197 0.0180570603105814
"cabellos" 0 0.0324096580781073 0.0204398659144796 0 0 0 0.0815660685154976 0 0.00974468914441629 0.0292911540714704 0.0655881066899869 0.0449409347714432 0.0274589488714372 0 0 0 0 0 0
"jardim" 0.0147830586148274 0.0162048290390536 0.00408797318289592 0.032492147730965 0.0288267512251369 0.0279739841946989 0 0.00855431993156544 0.00974468914441629 0 0.0218627022299956 0.0256805341551104 0.00549178977428744 0.0599610253335332 0.019782393669634 0.0197335964479526 0.0586969281940912 0.0786240786240786 0
"lembrança" 0 0.0540160967968455 0.0245278390973755 0.0216614318206433 0.0192178341500913 0.00699349604867473 0 0 0.0194893782888326 0.0109841827768014 0 0.00642013353877761 0.0219671590971498 0.022485384500075 0.029673590504451 0.00986679822397632 0.0391312854627274 0.0491400491400491 0.0541711809317443
"mortos" 0.0073915293074137 0 0.0122639195486878 0.0216614318206433 0.0480445853752282 0.0279739841946989 0 0.0171086398631309 0 0.0146455770357352 0.0655881066899869 0.00642013353877761 0.0329507386457246 0.0524658971668416 0.00989119683481701 0.00986679822397632 0.00978282136568186 0.00982800982800983 0.0180570603105814
"neve" 0.0073915293074137 0.0108032193593691 0.00408797318289592 0.0108307159103217 0.0288267512251369 0.0419609762920484 0.00906289650172195 0.0171086398631309 0 0.0256297598125366 0.0655881066899869 0.0256805341551104 0.0329507386457246 0.0299805126667666 0.00989119683481701 0.00986679822397632 0 0 0.00902853015529072
"nossos" 0.0443491758444822 0.0108032193593691 0.0122639195486878 0.0433228636412867 0.00960891707504564 0.0279739841946989 0.0181257930034439 0.0342172797262618 0.00974468914441629 0.0219683655536028 0.0218627022299956 0.0256805341551104 0.0219671590971498 0 0 0 0.00978282136568186 0.0294840294840295 0.0361141206211629
"reis" 0.0369576465370685 0.0108032193593691 0.00408797318289592 0 0 0 0 0.0256629597946963 0.00974468914441629 0.0768892794376098 0.0382597289024924 0.0128402670775552 0.0274589488714372 0 0 0 0.0195656427313637 0 0.0361141206211629
"sorrir" 0 0.00540160967968455 0 0.0216614318206433 0.00960891707504564 0.0279739841946989 0.0725031720137756 0.0171086398631309 0 0.0109841827768014 0.0327940533449934 0.0385208012326656 0.0219671590971498 0.0299805126667666 0.029673590504451 0.0197335964479526 0.0195656427313637 0.0491400491400491 0
"vossa" 0.0295661172296548 0 0.00817594636579184 0.0108307159103217 0.00960891707504564 0.0209804881460242 0.00906289650172195 0.076988879384089 0.0292340674332489 0.0292911540714704 0.0109313511149978 0.0642013353877761 0.0329507386457246 0.00749512816669165 0 0 0 0 0.0180570603105814
"alli" 0 0.0432128774374764 0.0940233832066062 0 0 0 0.00906289650172195 0.00855431993156544 0.00974468914441629 0 0 0.032100667693888 0.0713932670657367 0 0 0 0 0 0
"andar" 0.0073915293074137 0.00540160967968455 0.0122639195486878 0.0108307159103217 0.00960891707504564 0.0279739841946989 0 0.00855431993156544 0.0292340674332489 0.0146455770357352 0.0109313511149978 0.0706214689265537 0.0823768466143116 0.0149902563333833 0.019782393669634 0 0 0.00982800982800983 0
"chega" 0.0221745879222411 0.0270080483984227 0.053143651377647 0.0216614318206433 0.0288267512251369 0 0.0181257930034439 0.0171086398631309 0.0487234457220815 0.0073227885178676 0.0109313511149978 0.00642013353877761 0.00549178977428744 0 0.0494559841740851 0.0197335964479526 0.00978282136568186 0.0196560196560197 0.00902853015529072
"inútil" 0 0 0 0 0.0192178341500913 0.0209804881460242 0 0 0 0 0 0 0 0 0.0989119683481701 0.0789343857918106 0.1076110350225 0.0786240786240786 0.0902853015529072
"moço" 0 0.0378112677577918 0.0858474368408143 0.0216614318206433 0.00960891707504564 0.00699349604867473 0.0453144825086098 0 0 0 0.00546567555749891 0.0577812018489985 0.0274589488714372 0 0 0 0 0 0
"onda" 0 0.0216064387187382 0.00408797318289592 0.0108307159103217 0 0.00699349604867473 0.0725031720137756 0.00855431993156544 0 0.0073227885178676 0.00546567555749891 0.032100667693888 0.00549178977428744 0.00749512816669165 0.039564787339268 0.0789343857918106 0.0880453922911368 0 0.0451426507764536
"paixão" 0.0221745879222411 0.0540160967968455 0.00408797318289592 0 0.00960891707504564 0.0489544723407231 0.0543773790103317 0.0342172797262618 0.0194893782888326 0.0146455770357352 0.0273283777874945 0.0385208012326656 0.0164753693228623 0 0 0 0 0 0
"pallida" 0 0.0486144871171609 0.114463249121086 0 0 0 0 0.00855431993156544 0 0.0146455770357352 0.0382597289024924 0.0128402670775552 0.00549178977428744 0 0 0 0 0 0
"somno" 0.0221745879222411 0.0324096580781073 0.0449677050118551 0 0 0 0.0271886895051659 0.0342172797262618 0.00974468914441629 0.0219683655536028 0.0437254044599913 0.0385208012326656 0.0219671590971498 0 0 0 0 0 0
