"Caeiro_1" "Caeiro_2" "Campos_1" "Campos_2" "Campos_3" "Campos_4" "Pessoa_1" "Pessoa_2" "Pessoa_3" "Pessoa_4" "Reis_1"
"Caeiro_1" 0 0.75139571725817 1.20798370611352 1.27785831025244 1.15380142549241 1.23727060602968 1.28246583616975 1.158126252675 1.23765287228457 1.20958001855037 1.46132903056194
"Caeiro_2" 0.75139571725817 0 1.23814497458384 1.36175333396157 1.29018950419127 1.29164399132564 1.38901567843182 1.19281108006303 1.39735517400859 1.36262840476773 1.43281292811047
"Campos_1" 1.20798370611352 1.23814497458384 0 0.864558672576078 0.71086660315152 0.851081232564694 1.28423715812935 0.986109899203186 1.15375229876803 1.21122559745009 1.32724443035403
"Campos_2" 1.27785831025244 1.36175333396157 0.864558672576078 0 0.783288248034557 0.877972517549634 1.45363549052124 1.14086465791584 1.31930696590933 1.36076855432946 1.34158008146189
"Campos_3" 1.15380142549241 1.29018950419127 0.71086660315152 0.783288248034557 0 0.874951746384677 1.23874481288671 1.02629109280437 1.16183740521942 1.22955441910375 1.37081469289721
"Campos_4" 1.23727060602968 1.29164399132564 0.851081232564694 0.877972517549634 0.874951746384677 0 1.2124886835488 1.09281955287419 1.19411336619467 1.23596947590174 1.25526275383076
"Pessoa_1" 1.28246583616975 1.38901567843182 1.28423715812935 1.45363549052124 1.23874481288671 1.2124886835488 0 0.778566822642591 0.626272182031102 0.63411256408497 1.27235140806743
"Pessoa_2" 1.158126252675 1.19281108006303 0.986109899203186 1.14086465791584 1.02629109280437 1.09281955287419 0.778566822642591 0 0.714132256377711 0.756205578363983 1.19342930704974
"Pessoa_3" 1.23765287228457 1.39735517400859 1.15375229876803 1.31930696590933 1.16183740521942 1.19411336619467 0.626272182031102 0.714132256377711 0 0.591973012110818 1.288310827155
"Pessoa_4" 1.20958001855037 1.36262840476773 1.21122559745009 1.36076855432946 1.22955441910375 1.23596947590174 0.63411256408497 0.756205578363983 0.591973012110818 0 1.37619415711908
"Reis_1" 1.46132903056194 1.43281292811047 1.32724443035403 1.34158008146189 1.37081469289721 1.25526275383076 1.27235140806743 1.19342930704974 1.288310827155 1.37619415711908 0
