"Arriaga" "Assis_1" "Assis_2" "Caeiro_1" "Caeiro_2" "Campos_1" "Campos_2" "Campos_3" "Drummond_1" "Drummond_2" "Espanca" "Feijó" "Junqueiro_1" "Junqueiro_2" "Leal_1" "Leal_2" "Nobre_1" "Nobre_2" "Pessoa_1" "Pessoa_2" "Pessoa_3" "Pessoa_4" "Reis_1"
"tudo" 0.155222115455688 0.194457948468644 0.134903115035565 0.315302000197064 0.249843847595253 0.803055528351778 0.661663842491729 0.694132013625554 0.162460738654825 0.4420101854521 0.216798377508917 0.244698205546493 0.153977758768178 0.204638472032742 0.194053895723491 0.120244862264976 0.179763739085773 0.164753693228623 0.473466166896824 0.386291600633914 0.336001581183911 0.501228501228501 0.346912478937457
"ou" 0.155222115455688 0.151245071031167 0.339301774180361 0.374421125234013 0.23422860712055 0.352560963666634 0.443798918744452 0.269940227521049 0.25993718184772 0.259440761026232 0.0909154486327715 0.398767446075766 0.265183917878529 0.272851296043656 0.241652021089631 0.185832968954963 0.13482280431433 0.049426107968587 0.414282896034721 0.524960380348653 0.731297559047337 0.540540540540541 0.574883536524928
"nos" 0.384359523985513 0.23767082590612 0.228926498242172 0.157651000098532 0.390381011867583 0.176280481833317 0.18558863874768 0.28279452406967 0.346582909130293 0.259440761026232 0.314707322190363 0.217509516041327 0.248075278015398 0.311830052621321 0.369800820152314 0.360734586794928 0.16050333846944 0.197704431874348 0.108502663247189 0.16838351822504 0.148235991698784 0.245700245700246 1.09029636237486
"alma" 0.532190110133787 0.448333603413817 0.204398659144796 0.16750418760469 0.14053716427233 0.254627362648125 0.266279351246672 0.379201748184331 0.0108307159103217 0.0288267512251369 0.447583747115183 0.299075584556824 0.239520958083832 0.0779575131553304 0.157439953134153 0.191298644512462 0.147663071391885 0.19221264210006 0.473466166896824 0.485340729001585 0.573179167901967 0.599508599508599 0.168500346912479
"nem" 0.0591322344593096 0.264678874304543 0.286158122802714 0.472953000295596 0.499687695190506 0.303594163157379 0.363108206245461 0.192814448229321 0.335752193219972 0.230614009801095 0.139869920973495 0.299075584556824 0.128314798973482 0.155915026310661 0.172085530169889 0.224092697857455 0.173343605546995 0.0659014772914493 0.512921680804893 0.53486529318542 0.454590374542939 0.501228501228501 0.664089602537417
"só" 0.103481410303792 0.151245071031167 0.151255007767149 0.630604000394127 0.452841973766396 0.274214082851826 0.274348422496571 0.327784561989845 0.173291454565147 0.144133756125685 0.230785369606266 0.3715787565706 0.111206159110351 0.126680958877412 0.194053895723491 0.196764320069961 0.346687211093991 0.137294744357186 0.463602288419807 0.544770206022187 0.642355964028066 0.442260442260442 0.485677470512439
"ser" 0.118264468918619 0.140441851671798 0.0694955441092306 0.443393437777121 0.468457214241099 0.499461365194398 0.322762849995965 0.520599010219166 0.0541535795516084 0.0864802536754108 0.342681306385062 0.0815660685154976 0.0513259195893926 0.0779575131553304 0.175746924428823 0.114779186707477 0.109142270159219 0.104344005711461 0.621424344052081 0.614104595879556 0.780709556280265 0.766584766584767 0.257706412924968
"mim" 0.170005174070515 0.102630583914006 0.0245278390973755 0.315302000197064 0.468457214241099 0.401527764175889 0.548696844993141 0.527026158493476 0.173291454565147 0.240222926876141 0.440590251066508 0.117817654522385 0.0342172797262618 0.00974468914441629 0.0988576449912126 0.174901617839965 0.250385208012327 0.131802954582899 0.572104951666995 0.416006339144216 0.54353196956221 0.55036855036855 0.178412132024978
"quando" 0.34001034814103 0.286285313023281 0.2003106859619 0.403980687752488 0.499687695190506 0.195867202037019 0.18558863874768 0.18638729995501 0.0433228636412867 0.0384356683001826 0.216798377508917 0.181257930034439 0.145423438836612 0.146170337166244 0.227006444053896 0.284215128989943 0.340267077555213 0.400900653522983 0.187413691063326 0.198098256735341 0.336001581183911 0.275184275184275 0.247794627812469
"onde" 0.391751053292926 0.11883541295306 0.151255007767149 0.157651000098532 0.14053716427233 0.264420722749976 0.242072137496974 0.212095893052253 0.238275750027077 0.182569424425867 0.237778865654941 0.28094979155338 0.153977758768178 0.155915026310661 0.120826010544815 0.125710537822475 0.154083204930663 0.291064858037234 0.414282896034721 0.396196513470681 0.375531178970254 0.530712530712531 0.227971057587471
"amor" 0.413925641215167 0.788635013233944 0.2003106859619 0.0689723125431077 0 0.156693761629615 0.0242072137496974 0.0257085930972428 0.173291454565147 0.22100509272605 0.748304077208196 0.299075584556824 0.0684345594525235 0.0974468914441629 0.164762741652021 0.224092697857455 0.13482280431433 0.104344005711461 0.147958177155257 0.237717908082409 0.0790591955726851 0.108108108108108 0.188323917137476
"lhe" 0.170005174070515 0.41592394533571 0.972937617529229 0.177357375110848 0.0780762023735165 0.0783468808148076 0.0484144274993948 0.0257085930972428 0.140799306834182 0.0288267512251369 0.0559479683893979 0.199383723037883 0.265183917878529 0.321574741765738 0.186731107205624 0.180367293397464 0.192604006163328 0.225163380745785 0.059183270862103 0.118858954041204 0.00988239944658563 0.0687960687960688 0.0892060660124888
"já" 0.073915293074137 0.280883703343596 0.212574605510588 0.187210562617007 0.0624609618988132 0.0979336010185095 0.161381424997983 0.083552927566039 0.32492147730965 0.288267512251369 0.202811385411567 0.145006344027551 0.171086398631309 0.214383161177158 0.219683655536028 0.213161346742457 0.365947611710324 0.252622329617222 0.315644111264549 0.287242472266244 0.345883980630497 0.294840294840295 0.178412132024978
"olhos" 0.118264468918619 0.334899800140442 0.474204889215927 0.16750418760469 0.296689569019363 0.10772696112036 0.137174211248285 0.109261520663282 0.422397920502545 0.15374267320073 0.39862927477446 0.435019032082654 0.0684345594525235 0.0194893782888326 0.0915348564733451 0.240489724529952 0.205444273240883 0.313032017134384 0.128230420201223 0.0792393026941363 0.108706393912442 0.0982800982800983 0.178412132024978
"sol" 0.473057875674477 0.183654729109275 0.183958793230316 0.492659375307912 0.249843847595253 0.0783468808148076 0.193657709997579 0.0578443344687962 0.0974764431928951 0.0672624195253195 0.39862927477446 0.262823998549937 0.136869118905047 0.0584681348664978 0.194053895723491 0.262352426759948 0.179763739085773 0.318523806908672 0.167685934109292 0.237717908082409 0.15811839114537 0.137592137592138 0.218059272474973
"nada" 0.0221745879222411 0.0918273645546373 0.0817594636579184 0.305448812690906 0.218613366645846 0.293800803055528 0.419591704994755 0.154251558583457 0.12996859092386 0.0960891707504564 0.167843905168194 0.0996918615189415 0.0342172797262618 0.0974468914441629 0.0878734622144113 0.0983821600349803 0.115562403697997 0.0988522159371739 0.631288222529098 0.36648177496038 0.672003162367823 0.501228501228501 0.654177817424918
"teu" 0.502623992904132 0.410522335656025 0.138991088218461 0.0197063750123165 0.0312304809494066 0.0195867202037019 0.0322762849995965 0.115688668937592 0.303260045489007 0.259440761026232 0.38464228267711 0.199383723037883 0.128314798973482 0.107191580588579 0.28925014645577 0.333406209007433 0.199024139702106 0.0988522159371739 0.217005326494378 0.128763866877971 0.108706393912442 0.137592137592138 0.128853206462484
"tu" 0.229137408529825 0.394317506616972 0.224838525059276 0.0886786875554242 0.156152404747033 0.0881402409166585 0.153312353748084 0.154251558583457 0.0974764431928951 0.0864802536754108 0.272746345898315 0.172195033532717 0.230966638152267 0.0877022022997466 0.351493848857645 0.240489724529952 0.353107344632768 0.175737272777198 0.147958177155257 0.0792393026941363 0.0395295977863425 0.0393120393120393 0.138764991574983
"n" 0.413925641215167 0.23767082590612 0.0858474368408143 0 0 0 0 0 0 0 0.0279739841946989 0.0815660685154976 0.521813515825492 0.594426037809394 0.41373755125952 0.530170529077394 0.359527478171546 0.47229392058872 0.0295916354310515 0 0.00988239944658563 0 0
"mundo" 0.583930815285683 0.0270080483984227 0.0286158122802714 0.157651000098532 0.421611492816989 0.31338752325923 0.153312353748084 0.115688668937592 0.292429329578685 0.269049678101278 0.279739841946989 0.126880551024107 0.162532078699743 0.107191580588579 0.234329232571763 0.14757324005247 0.224704673857216 0.148278323905761 0.226869204971395 0.208003169572108 0.22729518727147 0.196560196560197 0.178412132024978
"deus" 0.716978342819129 0.102630583914006 0.0899354100237102 0.236476500147798 0.0312304809494066 0.146900401527764 0.18558863874768 0.199241596503631 0.0541535795516084 0.0192178341500913 0.209804881460242 0.126880551024107 0.658682634730539 0.350808809198987 0.10618043350908 0.14757324005247 0.250385208012327 0.197704431874348 0.0789110278161373 0.188193343898574 0.15811839114537 0.0786240786240786 0.188323917137476
"seu" 0.177396703377929 0.0432128774374764 0.171694873681629 0.0886786875554242 0.0780762023735165 0.0587601606111057 0.0161381424997983 0.122115817211903 0.249106465937398 0.0960891707504564 0.0629414644380726 0.407830342577488 0.230966638152267 0.224127850321575 0.446690099589924 0.317009182334937 0.199024139702106 0.23614696029436 0.108502663247189 0.148573692551506 0.108706393912442 0.186732186732187 0.307265338487462
"noite" 0.177396703377929 0.226867606546751 0.196222712779004 0.157651000098532 0.249843847595253 0.156693761629615 0.177519567497781 0.147824410309146 0.314090761399329 0.249831843951187 0.356668298482411 0.217509516041327 0.222412318220701 0.175404404599493 0.0146455770357352 0.0327940533449934 0.179763739085773 0.23614696029436 0.335371868218584 0.227812995245642 0.207530388378298 0.343980343980344 0.128853206462484
"dia" 0.214354349914997 0.172851509749905 0.171694873681629 0.137944625086215 0.202998126171143 0.117520321222211 0.209795852497378 0.083552927566039 0.162460738654825 0.124915921975593 0.195817889362893 0.154069240529273 0.162532078699743 0.136425648021828 0.128148799062683 0.213161346742457 0.250385208012327 0.219671590971498 0.295916354310515 0.208003169572108 0.237177586718055 0.353808353808354 0.327088908712459
"são" 0.0665237637667233 0.0972289742343218 0.0817594636579184 0.364567937727855 0.468457214241099 0.176280481833317 0.250141208746873 0.18638729995501 0.444059352323189 0.278658595176324 0.258759353800965 0.0634402755120537 0.102651839178785 0.126680958877412 0.073227885178676 0.153038915609969 0.29532614278377 0.197704431874348 0.217005326494378 0.188193343898574 0.256942385611226 0.275184275184275 0.227971057587471
"sou" 0.0443491758444822 0.0864257548749527 0.0245278390973755 0.216770125135481 0.32792004996877 0.31338752325923 0.258210279996772 0.257085930972428 0.0974764431928951 0.163351590275776 0.419609762920484 0.0181257930034439 0.0342172797262618 0.0389787565776652 0.150117164616286 0.060122431132488 0.141242937853107 0.0384425284200121 0.404419017557704 0.386291600633914 0.780709556280265 0.452088452088452 0.0792942808999901
"sei" 0.125655998226033 0.113433803273375 0.0204398659144796 0.344861562715538 0.484072454715803 0.186073841935168 0.234003066247075 0.192814448229321 0.140799306834182 0.0864802536754108 0.26575284984964 0.0634402755120537 0.0342172797262618 0.0292340674332489 0.0659050966608084 0.131176213379974 0.13482280431433 0.126311164808611 0.364963503649635 0.53486529318542 0.494119972329282 0.481572481572482 0.138764991574983
"tão" 0.177396703377929 0.129638632312429 0.147167034584253 0.0985318750615824 0.0780762023735165 0.0979336010185095 0.169450496247882 0.179960151680699 0.249106465937398 0.192178341500913 0.237778865654941 0.28094979155338 0.136869118905047 0.0974468914441629 0.0695664909197422 0.0929164844774814 0.571391884951207 0.23614696029436 0.0986387847701716 0.118858954041204 0.177883190038541 0.196560196560197 0.138764991574983
"luz" 0.724369872126543 0.194457948468644 0.134903115035565 0.118238250073899 0.0936914428482199 0.0685535207129566 0.0968288549987896 0.0385628896458641 0.0108307159103217 0.0672624195253195 0.230785369606266 0.389704549574044 0.248075278015398 0.18514909374391 0.161101347393087 0.295146480104941 0.115562403697997 0.126311164808611 0.0887749062931545 0.158478605388273 0.0988239944658563 0.0884520884520884 0.0198235702249975
"meus" 0.110872939611206 0.221465996867066 0.0817594636579184 0.206916937629323 0.23422860712055 0.137107041425913 0.234003066247075 0.218523041326563 0.368244340950937 0.105698087825502 0.524512203650605 0.244698205546493 0.00855431993156544 0.0487234457220815 0.054920913884007 0.174901617839965 0.269645608628659 0.164753693228623 0.128230420201223 0.0891442155309033 0.128471192805613 0.206388206388206 0.0892060660124888
"entre" 0.14043905684086 0.199859558148328 0.228926498242172 0.0492659375307912 0.0468457214241099 0.166487121731466 0.121036068748487 0.0449900379201748 0.162460738654825 0.124915921975593 0.0559479683893979 0.172195033532717 0.0940975192472198 0.272851296043656 0.197715289982425 0.262352426759948 0.154083204930663 0.19221264210006 0.20714144801736 0.346671949286846 0.22729518727147 0.275184275184275 0.039647140449995
"nas" 0.147830586148274 0.156646680710852 0.216662578693484 0.157651000098532 0.171767645221736 0.137107041425913 0.0968288549987896 0.154251558583457 0.140799306834182 0.172960507350822 0.153856913070844 0.172195033532717 0.171086398631309 0.126680958877412 0.300234329232572 0.409925666812418 0.109142270159219 0.131802954582899 0.0789110278161373 0.0792393026941363 0.0691767961260994 0.0884520884520884 0.109029636237486
"aos" 0.273486584374307 0.194457948468644 0.216662578693484 0.0492659375307912 0.0156152404747033 0.0881402409166585 0.129105139998386 0.141397262034835 0.0866457272825734 0.0576535024502739 0.11888943282747 0.154069240529273 0.256629597946963 0.146170337166244 0.216022261277094 0.240489724529952 0.173343605546995 0.285573068262947 0.0690471493391201 0.0495245641838352 0.118588793359028 0.0786240786240786 0.23788284269997
"há" 0 0 0.0163518927315837 0.354714750221697 0.374765771392879 0.31338752325923 0.411522633744856 0.231377337875185 0.357413625040615 0.403574517151917 0.223791873557591 0.00906289650172195 0 0 0 0 0 0 0.690471493391201 0.495245641838352 0.395295977863425 0.383292383292383 0.15858856179998
