"Arriaga" "Assis_1" "Assis_2" "Drummond_1" "Drummond_2" "Espanca" "Feijó" "Junqueiro_1" "Junqueiro_2" "Leal_1" "Leal_2" "Nobre_1" "Nobre_2" "Pascoaes" "Pessoa_1" "Pessoa_2" "Pessoa_3" "Pessoa_4" "Pessoa_5" "Reis"
"Arriaga" 0 0.94447672819044 1.0272540362119 1.42164839862952 1.37537016829944 1.30936253373953 1.10985841580543 0.921191815384257 1.07898104428583 0.98462981146926 1.01267348734579 1.23335083398201 1.07597029763944 1.07807612384768 1.58800885611153 1.43588879859028 1.52146646125002 1.54941196325737 1.51304508706156 1.32334090509729
"Assis_1" 0.94447672819044 0 0.636226637105308 1.08643650115342 0.990350671006425 1.02328790031208 0.892602537986799 0.808534090299093 0.906189556413618 0.83987983560077 0.885338192804004 0.975474515171437 0.895952764436659 0.953798516746101 1.24542483934641 1.21551373853792 1.21046452871159 1.29395847829929 1.23283321739148 1.2935680990703
"Assis_2" 1.0272540362119 0.636226637105308 0 1.09644891180634 1.02918466595283 1.25945095475072 0.839407965425391 0.735767358117676 0.811708991122457 0.754542809570012 0.856982203844323 1.08926850130185 0.888086780051292 1.02781199519535 1.36388581493553 1.33606692338071 1.34855365102408 1.42554896422645 1.35850317061287 1.1414318814831
"Drummond_1" 1.42164839862952 1.08643650115342 1.09644891180634 0 0.568713691708794 1.227587089873 0.935698422179416 1.12539885791758 1.03311094781332 1.21783099004841 1.16175156098639 1.10822748728648 1.06009660443742 1.13959249153367 1.24109582694469 1.21788982185774 1.20970487161356 1.29055927468481 1.23523112321369 1.13419814890842
"Drummond_2" 1.37537016829944 0.990350671006425 1.02918466595283 0.568713691708794 0 1.17547728843556 0.953566849092366 1.06508287517896 0.956198226891427 1.09103804642147 1.08801126276869 1.04356557507815 1.0569519377801 1.18318924433788 1.16937594226678 1.14416144297545 1.12542778285726 1.256198051622 1.15296967114088 1.12920670052854
"Espanca" 1.30936253373953 1.02328790031208 1.25945095475072 1.227587089873 1.17547728843556 0 1.22877537215832 1.32118169908229 1.31947323901099 1.29429980466633 1.19496923257684 0.988642272166818 1.11475665949299 0.983457653921534 1.1945096772545 0.999031680972699 1.09266608948108 1.2412685934547 1.10592544798112 1.35271109897224
"Feijó" 1.10985841580543 0.892602537986799 0.839407965425391 0.935698422179416 0.953566849092366 1.22877537215832 0 0.935090924318376 0.979714994205807 0.901361379894137 0.959691989189996 1.11381551979586 1.03944575319079 1.01003331196971 1.24245432152116 1.26088665804081 1.22024441496386 1.35568026871117 1.23678431479198 1.21329251986681
"Junqueiro_1" 0.921191815384257 0.808534090299093 0.735767358117676 1.12539885791758 1.06508287517896 1.32118169908229 0.935090924318376 0 0.528114636558641 0.764184072225581 0.900700576925775 1.13436762079531 0.880094871336679 1.11270386146084 1.40950771550993 1.38667359170295 1.3719443646722 1.44884658510913 1.38488986173364 1.2007292851692
"Junqueiro_2" 1.07898104428583 0.906189556413618 0.811708991122457 1.03311094781332 0.956198226891427 1.31947323901099 0.979714994205807 0.528114636558641 0 0.809780357325766 0.834192462425557 1.04509035979609 0.80741636779534 1.14246890371585 1.32202246453851 1.27159195092269 1.26413145992011 1.35107438717074 1.27202898628716 1.13044763296758
"Leal_1" 0.98462981146926 0.83987983560077 0.754542809570012 1.21783099004841 1.09103804642147 1.29429980466633 0.901361379894137 0.764184072225581 0.809780357325766 0 0.550792630308061 1.02395653197227 0.941516240887769 1.03447997070624 1.4656824928466 1.41007114873134 1.4174459134709 1.54287344511216 1.42978029154121 1.16505874534586
"Leal_2" 1.01267348734579 0.885338192804004 0.856982203844323 1.16175156098639 1.08801126276869 1.19496923257684 0.959691989189996 0.900700576925775 0.834192462425557 0.550792630308061 0 0.876220380538039 0.802498214770318 1.04772832072745 1.35732641256488 1.33746075572557 1.34976864063815 1.46515071795201 1.35218131149395 1.18757501009463
