"Arriaga" "Assis_1" "Assis_2" "Drummond_1" "Drummond_2" "Espanca" "Feijó" "Junqueiro_1" "Junqueiro_2" "Leal_1" "Leal_2" "Nobre_1" "Nobre_2" "Pascoaes" "Pessoa_1" "Pessoa_2" "Pessoa_3" "Pessoa_4" "Pessoa_5" "Reis"
"Arriaga" 0 0.933182757511605 0.917964092749497 1.13721044710763 1.15401090947042 1.21615305931808 0.989490563139037 0.837617584201156 0.924707014994028 0.836829620751448 0.926427672008908 1.05904767654973 1.00140876064424 0.981595117748491 1.36053557383236 1.34553244781545 1.29902649883525 1.3776927441502 1.29927061886977 1.296589456324
"Assis_1" 0.933182757511605 0 0.697927929544574 0.998564638180387 1.01699784209312 1.08304459163769 0.928829349083857 0.86825934389459 0.949327219651226 0.839326453914543 0.920669543890703 0.934092840167608 0.952508808270519 0.958617639481655 1.18133763630872 1.26121610038455 1.11948514431917 1.18985342418184 1.11916263643928 1.19748959025191
"Assis_2" 0.917964092749497 0.697927929544574 0 0.968202953477917 1.01214103438083 1.16798084180674 0.899452980873418 0.843002429875336 0.864478898118128 0.784624353645624 0.865373834799118 0.973195356297216 0.896294648033037 0.955246762724237 1.2402293194553 1.28389585994123 1.15727864610066 1.21377902672803 1.15436323762772 1.13533308708543
"Drummond_1" 1.13721044710763 0.998564638180387 0.968202953477917 0 0.647724453832295 1.12248790972599 0.987605085129114 1.04379046121531 1.0349866679973 1.05567489287588 1.067425465606 1.047572283995 1.01438975696846 1.05206867693708 1.1470875361135 1.16404848585289 1.06028284706974 1.17186686371746 1.06639534682963 1.15165975734066
"Drummond_2" 1.15401090947042 1.01699784209312 1.01214103438083 0.647724453832295 0 1.1447108328743 1.04584476955762 1.0564482736022 1.0592246679167 1.09505338279588 1.09976260223132 1.10156095593992 1.07912429511033 1.10952988009494 1.17418856724393 1.16026955524201 1.06711475690876 1.21488076243245 1.07133762363795 1.15612658555167
"Espanca" 1.21615305931808 1.08304459163769 1.16798084180674 1.12248790972599 1.1447108328743 0 1.08872270697186 1.17253114836067 1.20442369602581 1.19871337142563 1.18094563329399 1.04785664367193 1.07865724341829 1.09519736454943 1.1718120369533 1.09592684062712 1.07121911610232 1.20765101994861 1.07051543673979 1.3032323955666
"Feijó" 0.989490563139037 0.928829349083857 0.899452980873418 0.987605085129114 1.04584476955762 1.08872270697186 0 0.913872445336944 0.959273083585451 0.926864696100262 0.979921947732068 1.01904940945135 0.970002226881326 0.955116138493606 1.18231165760442 1.21142629117758 1.13336127608037 1.23859649357495 1.12946561557352 1.22416023551898
"Junqueiro_1" 0.837617584201156 0.86825934389459 0.843002429875336 1.04379046121531 1.0564482736022 1.17253114836067 0.913872445336944 0 0.598663325625968 0.770023897701827 0.833688171182836 0.939571366408275 0.839396564680148 0.986600850701019 1.27651203168993 1.29806872314 1.21217036632595 1.27095419957906 1.20289222950393 1.22488788279603
"Junqueiro_2" 0.924707014994028 0.949327219651226 0.864478898118128 1.0349866679973 1.0592246679167 1.20442369602581 0.959273083585451 0.598663325625968 0 0.812011284500932 0.86576983643835 0.948944547133078 0.834293888764398 1.0253033354611 1.2680300927396 1.30319327948969 1.21573860366849 1.28337981501126 1.21057619737898 1.25190114925618
"Leal_1" 0.836829620751448 0.839326453914543 0.784624353645624 1.05567489287588 1.09505338279588 1.19871337142563 0.926864696100262 0.770023897701827 0.812011284500932 0 0.604142070874306 0.911502345197976 0.901224158431853 0.969398608365332 1.33855630986401 1.38243052846481 1.28479782591542 1.35881060790526 1.27760087303301 1.25503920987121
"Leal_2" 0.926427672008908 0.920669543890703 0.865373834799118 1.067425465606 1.09976260223132 1.18094563329399 0.979921947732068 0.833688171182836 0.86576983643835 0.604142070874306 0 0.886463902484802 0.860075936010612 1.01943299512423 1.34453489702405 1.36261086981938 1.27853836084635 1.36286362209649 1.27487613233436 1.2696004691736
"Nobre_1" 1.05904767654973 0.934092840167608 0.973195356297216 1.047572283995 1.10156095593992 1.04785664367193 1.01904940945135 0.939571366408275 0.948944547133078 0.911502345197976 0.886463902484802 0 0.647929429729678 1.06330914677129 1.25694985218395 1.22678549414325 1.13060864929048 1.25082255572624 1.13836384748557 1.26221446414508
"Nobre_2" 1.00140876064424 0.952508808270519 0.896294648033037 1.01438975696846 1.07912429511033 1.07865724341829 0.970002226881326 0.839396564680148 0.834293888764398 0.901224158431853 0.860075936010612 0.647929429729678 0 1.04817259598402 1.2153299358177 1.21516472047891 1.16284081900367 1.24565672700011 1.17043550062846 1.26754044066025
"Pascoaes" 0.981595117748491 0.958617639481655 0.955246762724237 1.05206867693708 1.10952988009494 1.09519736454943 0.955116138493606 0.986600850701019 1.0253033354611 0.969398608365332 1.01943299512423 1.06330914677129 1.04817259598402 0 1.30422502197449 1.30349674113516 1.2250707205582 1.31934113762793 1.21992909461135 1.31213922002128
"Pessoa_1" 1.36053557383236 1.18133763630872 1.2402293194553 1.1470875361135 1.17418856724393 1.1718120369533 1.18231165760442 1.27651203168993 1.2680300927396 1.33855630986401 1.34453489702405 1.25694985218395 1.2153299358177 1.30422502197449 0 0.788636787265392 0.511191035373811 0.726572907408141 0.498732985628175 1.17226662110066
"Pessoa_2" 1.34553244781545 1.26121610038455 1.28389585994123 1.16404848585289 1.16026955524201 1.09592684062712 1.21142629117758 1.29806872314 1.30319327948969 1.38243052846481 1.36261086981938 1.22678549414325 1.21516472047891 1.30349674113516 0.788636787265392 0 0.541002758377679 0.835896942313125 0.548282212236317 1.23379607873744
"Pessoa_3" 1.29902649883525 1.11948514431917 1.15727864610066 1.06028284706974 1.06711475690876 1.07121911610232 1.13336127608037 1.21217036632595 1.21573860366849 1.28479782591542 1.27853836084635 1.13060864929048 1.16284081900367 1.2250707205582 0.511191035373811 0.541002758377679 0 0.536760367554462 0.129627656231066 1.10458430675969
"Pessoa_4" 1.3776927441502 1.18985342418184 1.21377902672803 1.17186686371746 1.21488076243245 1.20765101994861 1.23859649357495 1.27095419957906 1.28337981501126 1.35881060790526 1.36286362209649 1.25082255572624 1.24565672700011 1.31934113762793 0.726572907408141 0.835896942313125 0.536760367554462 0 0.525263862902351 1.21167933450159
"Pessoa_5" 1.29927061886977 1.11916263643928 1.15436323762772 1.06639534682963 1.07133762363795 1.07051543673979 1.12946561557352 1.20289222950393 1.21057619737898 1.27760087303301 1.27487613233436 1.13836384748557 1.17043550062846 1.21992909461135 0.498732985628175 0.548282212236317 0.129627656231066 0.525263862902351 0 1.10338323160601
"Reis" 1.296589456324 1.19748959025191 1.13533308708543 1.15165975734066 1.15612658555167 1.3032323955666 1.22416023551898 1.22488788279603 1.25190114925618 1.25503920987121 1.2696004691736 1.26221446414508 1.26754044066025 1.31213922002128 1.17226662110066 1.23379607873744 1.10458430675969 1.21167933450159 1.10338323160601 0
