"Arriaga" "Assis_1" "Assis_2" "Campos" "Drummond_1" "Drummond_2" "Espanca" "Feijó" "Junqueiro_1" "Junqueiro_2" "Leal_1" "Leal_2" "Nobre_1" "Nobre_2" "Pascoaes" "Pessoa_1" "Pessoa_2" "Pessoa_3" "Pessoa_4" "Pessoa_5" "Pessoa_6"
"n" 0.413925641215167 0.23767082590612 0.0858474368408143 0 0 0 0.0279739841946989 0.0815660685154976 0.521813515825492 0.594426037809394 0.41373755125952 0.530170529077394 0.359527478171546 0.47229392058872 0.262329485834208 0 0.0155005715835771 0.00984077624042985 0 0.00987459267305224 0.00986096045754857
"todos" 0.14043905684086 0.0270080483984227 0.0572316245605429 0.479572554896723 0.151630022744503 0.201787258575959 0.0769284565354221 0.0543773790103317 0.0342172797262618 0.107191580588579 0.0951962507322789 0.0710537822474858 0.0706214689265537 0.0659014772914493 0 0.0689927064853144 0.0871907151576214 0.0925032966600405 0.118717847249703 0.0296237780191567 0.0887486441179371
"nas" 0.147830586148274 0.156646680710852 0.216662578693484 0.127712256467062 0.140799306834182 0.172960507350822 0.153856913070844 0.172195033532717 0.171086398631309 0.126680958877412 0.300234329232572 0.409925666812418 0.109142270159219 0.131802954582899 0.127417178833758 0.0591366055588409 0.0910658580535157 0.0885669861638686 0.0692520775623269 0.128369704749679 0.06902672320284
"mar" 0.221745879222411 0.145843461351483 0.0776714904750225 0.132925001628983 0.0974764431928951 0.0960891707504564 0.139869920973495 0.126880551024107 0.0513259195893926 0.0584681348664978 0.0988576449912126 0.20222999562746 0.436569080636877 0.252622329617222 0.0374756408334583 0.187265917602996 0.145317858596036 0.149579798854534 0.108824693312228 0.187617260787992 0.0788876836603885
"sonho" 0.0886983516889644 0.0810241451952682 0.0245278390973755 0.0690688733954519 0.032492147730965 0.00960891707504564 0.349674802433737 0.154069240529273 0.0256629597946963 0.0389787565776652 0.0915348564733451 0.0163970266724967 0.0128402670775552 0.0329507386457246 0.142407435167141 0.374531835205993 0.296448431535913 0.279478045228208 0.286901464186783 0.286363187518515 0.216941130066068
"sobre" 0.177396703377929 0.0864257548749527 0.167606900498733 0.168111031471949 0.140799306834182 0.0672624195253195 0.153856913070844 0.154069240529273 0.136869118905047 0.0974468914441629 0.223345049794962 0.169435942282466 0.0834617360041089 0.0988522159371739 0.247339229500824 0.128129312044155 0.125942144116564 0.118089314885158 0.18796992481203 0.108620519403575 0.108470565033034
"aos" 0.273486584374307 0.194457948468644 0.216662578693484 0.119893138724181 0.0866457272825734 0.0576535024502739 0.11888943282747 0.154069240529273 0.256629597946963 0.146170337166244 0.216022261277094 0.240489724529952 0.173343605546995 0.285573068262947 0.112426922500375 0.118273211117682 0.0716901435740443 0.0708535889310949 0.0791452314998021 0.0888713340574701 0.0493048022877428
"foi" 0.0665237637667233 0.156646680710852 0.138991088218461 0.0899198540431355 0.0866457272825734 0.0768713366003651 0.13287642492482 0.0543773790103317 0.128314798973482 0.165659715455077 0.113503222026948 0.0929164844774814 0.102722136620442 0.153770113680048 0.0899415380002998 0.22669032130889 0.180194144659084 0.181070282823909 0.108824693312228 0.148118890095784 0.256384971896263
"nunca" 0.0147830586148274 0.0216064387187382 0.126727168669774 0.149866423405226 0.0758150113722517 0.0864802536754108 0.181830897265543 0.290012688055102 0.0342172797262618 0.0974468914441629 0.135471587580551 0.0819851333624836 0.115562403697997 0.0988522159371739 0.022485384500075 0.216834220382417 0.164693573075507 0.171229506583479 0.148397309062129 0.197491853461045 0.147914406863228
"vento" 0.0369576465370685 0.0864257548749527 0.0858474368408143 0.0182446080667231 0.0758150113722517 0.134524839050639 0.146863417022169 0.244698205546493 0.0342172797262618 0 0.10618043350908 0.136641888937473 0.218284540318439 0.153770113680048 0.164892819667216 0.325251330573625 0.191819573346767 0.204688145800941 0.16818361693708 0.236990224153254 0.128192485948131
"terra" 0.480449404981891 0.189056338788959 0.228926498242172 0.0547338242001694 0.0974764431928951 0.0960891707504564 0.174837401216868 0.145006344027551 0.0940975192472198 0.126680958877412 0.128148799062683 0.142107564494972 0.166923472008218 0.142786534131473 0.269824614000899 0.0689927064853144 0.0833155722617271 0.0747898994272668 0.0791452314998021 0.0296237780191567 0.06902672320284
"triste" 0.0443491758444822 0.113433803273375 0.143079061401357 0.0534306379096892 0.0216614318206433 0.0384356683001826 0.328694314287712 0.0453144825086098 0.0171086398631309 0.0487234457220815 0.10618043350908 0.191298644512462 0.154083204930663 0.120819375034324 0.209863588667366 0.108417110191208 0.155005715835771 0.161388730343049 0.227542540561931 0.128369704749679 0.13805344640568
"ah" 0.118264468918619 0.0810241451952682 0.0163518927315837 0.194174757281553 0 0.0192178341500913 0.139869920973495 0 0.00855431993156544 0.0584681348664978 0.0768892794376098 0.109313511149978 0.154083204930663 0.104344005711461 0.0824464098336082 0.147841513897102 0.158880858731666 0.155484264598792 0.0791452314998021 0.0987459267305224 0.226802090523617
"olhar" 0.125655998226033 0.151245071031167 0.0735835172921266 0.0586433830716101 0.0216614318206433 0.0288267512251369 0.293726834044339 0.145006344027551 0.18819503849444 0.0487234457220815 0.0988576449912126 0.125710537822475 0.0770416024653313 0.0768850568400242 0.209863588667366 0.187265917602996 0.151130572939877 0.147611643606448 0.118717847249703 0.138244297422731 0.187358248693423
"eh" 0 0 0 0.662018635563954 0 0 0 0 0 0 0 0 0 0 0 0 0.00775028579178857 0.00393631049617194 0 0 0
"tua" 0.229137408529825 0.221465996867066 0.0776714904750225 0.0495210790382485 0.238275750027077 0.163351590275776 0.26575284984964 0.108754758020663 0.076988879384089 0.0389787565776652 0.0951962507322789 0.0874508089199825 0.192604006163328 0.104344005711461 0.509668715335032 0.0788488074117879 0.0891282866055686 0.0964396071562125 0.0692520775623269 0.0493729633652612 0.0887486441179371
"quero" 0.0221745879222411 0.0486144871171609 0.00817594636579184 0.113377207271779 0.06498429546193 0.115307004900548 0.0979089446814463 0 0.0427715996578272 0 0.0439367311072056 0.0273283777874945 0.0513610683102209 0.109835795485749 0.104931794333683 0.325251330573625 0.211195287826239 0.220433387785629 0.118717847249703 0.187617260787992 0.285967853268908
"céu" 0.0221745879222411 0.275482093663912 0.11037527593819 0.0299732846810452 0.0433228636412867 0.0480445853752282 0.13287642492482 0 0.0171086398631309 0 0.0036613942589338 0 0.0834617360041089 0.164753693228623 0.0824464098336082 0.305539128720678 0.234446145201604 0.236178629770316 0.16818361693708 0.138244297422731 0.167636327778326
"toda" 0.0960898809963781 0.05941770647653 0.114463249121086 0.170717404052909 0.06498429546193 0.0864802536754108 0.188824393314218 0.145006344027551 0.111206159110351 0.0779575131553304 0.109841827768014 0.109313511149978 0.154083204930663 0.115327585260036 0.0974366661669915 0.0591366055588409 0.100753715293251 0.10234407290047 0.18796992481203 0.0394983706922089 0.0493048022877428
"esta" 0.192179761992756 0.0972289742343218 0.151255007767149 0.1185899524337 0.06498429546193 0.0864802536754108 0.153856913070844 0.0453144825086098 0.0940975192472198 0.155915026310661 0.102519039250146 0.0819851333624836 0.121982537236775 0.21417980119721 0.157397691500525 0.0788488074117879 0.0968785723973572 0.0964396071562125 0.118717847249703 0.0592475560383134 0.06902672320284
"morte" 0.0665237637667233 0.140441851671798 0.22075055187638 0.075584804847853 0.281598613668363 0.105698087825502 0.0349674802433737 0.190320826536161 0.0940975192472198 0.0389787565776652 0.124487404803749 0.060122431132488 0.0577812018489985 0.0549178977428744 0.644581022335482 0.118273211117682 0.0852531437096743 0.0826625204196107 0.108824693312228 0.0691221487113657 0.0295828813726457
"mesmo" 0.0960898809963781 0.0648193161562146 0.0613195977434388 0.198084316152994 0.0758150113722517 0.105698087825502 0.111895936778796 0.181257930034439 0.0598802395209581 0.0779575131553304 0.0292911540714704 0.0437254044599913 0.0449409347714432 0.109835795485749 0.0674561535002249 0.0788488074117879 0.116254286876829 0.120057470133244 0.118717847249703 0.118495112076627 0.167636327778326
"todo" 0.0960898809963781 0.0918273645546373 0.130815141852669 0.135531374209943 0.0974764431928951 0.0576535024502739 0.11888943282747 0.199383723037883 0.0256629597946963 0.204638472032742 0.128148799062683 0.0819851333624836 0.102722136620442 0.120819375034324 0.0974366661669915 0.108417110191208 0.0833155722617271 0.0846306756676967 0.108824693312228 0.0493729633652612 0.0591657627452914
"ainda" 0.0517407051518959 0.0486144871171609 0.0408797318289592 0.0716752459764123 0.140799306834182 0.15374267320073 0.104902440730121 0.0906289650172195 0.0684345594525235 0.0877022022997466 0.0512595196250732 0.0819851333624836 0.250385208012327 0.351474545554396 0.0899415380002998 0.0985610092647349 0.114316715428881 0.12202562538133 0.0890383854372774 0.108620519403575 0.147914406863228
"lá" 0.0147830586148274 0.0756225355155836 0.0245278390973755 0.205903433895875 0.0541535795516084 0 0.188824393314218 0.0271886895051659 0.0940975192472198 0.155915026310661 0.018306971294669 0.0437254044599913 0.282485875706215 0.318523806908672 0.0674561535002249 0.0887049083382614 0.0639398577822557 0.0669172784349229 0.0593589236248516 0.0987459267305224 0.0394438418301943
"voz" 0.0517407051518959 0.113433803273375 0.134903115035565 0.0534306379096892 0.0541535795516084 0.0960891707504564 0.195817889362893 0.145006344027551 0.0513259195893926 0.0389787565776652 0.212360867018161 0.125710537822475 0.16050333846944 0.0549178977428744 0.22485384500075 0.0689927064853144 0.0988161438453043 0.0964396071562125 0.138504155124654 0.0987459267305224 0.13805344640568
"coisa" 0 0.00540160967968455 0 0.225451228253079 0.0433228636412867 0.144133756125685 0.0349674802433737 0 0.00855431993156544 0.0389787565776652 0 0 0.00642013353877761 0.00549178977428744 0 0.167553715750049 0.164693573075507 0.163356885591135 0.18796992481203 0.187617260787992 0.167636327778326
"faz" 0.0295661172296548 0.0756225355155836 0.0245278390973755 0.0677656871049717 0.0216614318206433 0.00960891707504564 0.0699349604867473 0.0543773790103317 0.171086398631309 0.0877022022997466 0.0878734622144113 0.109313511149978 0.109142270159219 0.115327585260036 0.0749512816669165 0.22669032130889 0.160818430179613 0.15154795410262 0.178076770874555 0.128369704749679 0.118331525490583
"isto" 0.0665237637667233 0.0216064387187382 0.0327037854631674 0.225451228253079 0.0108307159103217 0.0192178341500913 0.0419609762920484 0.00906289650172195 0.119760479041916 0.0877022022997466 0.0659050966608084 0.0218627022299956 0.0385208012326656 0.0713932670657367 0.00749512816669165 0.118273211117682 0.114316715428881 0.114153004388986 0.118717847249703 0.0987459267305224 0.157775367320777
"hora" 0.0517407051518959 0.0540160967968455 0.0327037854631674 0.0886166677526552 0.0866457272825734 0.172960507350822 0.153856913070844 0.0996918615189415 0.0855431993156544 0.0194893782888326 0.0256297598125366 0.060122431132488 0.115562403697997 0.109835795485749 0.0149902563333833 0.0887049083382614 0.145317858596036 0.153516109350706 0.217649386624456 0.128369704749679 0.147914406863228
"mal" 0.103481410303792 0.167449900070221 0.122639195486878 0.0586433830716101 0.0866457272825734 0.0384356683001826 0.0769284565354221 0.108754758020663 0.0684345594525235 0.0194893782888326 0.102519039250146 0.0819851333624836 0.0706214689265537 0.109835795485749 0.0374756408334583 0.206978119455943 0.125942144116564 0.13186640162176 0.0791452314998021 0.0789967413844179 0.147914406863228
"grande" 0.0665237637667233 0.0702209258358991 0.0327037854631674 0.162898286310028 0.06498429546193 0.0576535024502739 0.0559479683893979 0.0906289650172195 0.111206159110351 0.0974468914441629 0.135471587580551 0.125710537822475 0.0834617360041089 0.0384425284200121 0.0449707690001499 0.118273211117682 0.0891282866055686 0.104312228148556 0.0989315393747527 0.0394983706922089 0.0788876836603885
"talvez" 0.0147830586148274 0.0972289742343218 0.0981113563895021 0.0977389717860168 0.19495288638579 0.115307004900548 0.153856913070844 0.0815660685154976 0.0427715996578272 0.0292340674332489 0.0878734622144113 0.240489724529952 0.109142270159219 0.0768850568400242 0.0299805126667666 0.108417110191208 0.0930034295014629 0.0885669861638686 0.0989315393747527 0.0987459267305224 0.108470565033034
"quanto" 0.177396703377929 0.0216064387187382 0.0327037854631674 0.0664625008144914 0.0216614318206433 0.0384356683001826 0.0489544723407231 0.0271886895051659 0.0598802395209581 0.0779575131553304 0.0512595196250732 0.114779186707477 0.102722136620442 0.049426107968587 0.0749512816669165 0.187265917602996 0.164693573075507 0.165325040839221 0.138504155124654 0.227115631480201 0.118331525490583
"vão" 0.0369576465370685 0.151245071031167 0.130815141852669 0.0195477943572034 0.0866457272825734 0.0384356683001826 0.104902440730121 0.117817654522385 0.0940975192472198 0.146170337166244 0.161101347393087 0.114779186707477 0.0963020030816641 0.087868636388599 0.0299805126667666 0.118273211117682 0.124004572668617 0.12202562538133 0.0989315393747527 0.157993482768836 0.13805344640568
"ver" 0.0221745879222411 0.108032193593691 0.053143651377647 0.0664625008144914 0.0216614318206433 0.0576535024502739 0.125882928876145 0.0996918615189415 0.0427715996578272 0.0292340674332489 0.073227885178676 0.0327940533449934 0.0577812018489985 0.197704431874348 0.0449707690001499 0.118273211117682 0.145317858596036 0.147611643606448 0.227542540561931 0.0987459267305224 0.147914406863228
"hoje" 0.118264468918619 0.0162048290390536 0.0245278390973755 0.145956864533785 0.0433228636412867 0.0384356683001826 0.0559479683893979 0.00906289650172195 0.102651839178785 0.0877022022997466 0.117164616285882 0.0819851333624836 0.0577812018489985 0.0933604261628865 0.0149902563333833 0.0788488074117879 0.112379143980934 0.1121848491409 0.128611001187178 0.0987459267305224 0.20708016960852
"sombra" 0.0886983516889644 0.05941770647653 0.0654075709263347 0.0377924024239265 0.0433228636412867 0.0672624195253195 0.160850409119519 0.0906289650172195 0.0427715996578272 0.00974468914441629 0.117164616285882 0.0273283777874945 0.0256805341551104 0.0219671590971498 0.622095637835407 0.177409816676523 0.124004572668617 0.12202562538133 0.0989315393747527 0.108620519403575 0.0591657627452914
"esse" 0.0886983516889644 0.0972289742343218 0.0940233832066062 0.0560370104906496 0.151630022744503 0.0864802536754108 0.0839219525840968 0.199383723037883 0.325064157399487 0.204638472032742 0.168424135910955 0.0327940533449934 0.102722136620442 0.120819375034324 0.104931794333683 0.0887049083382614 0.0658774292302029 0.0688854336830089 0.0494657696873763 0.108620519403575 0.0493048022877428
"estou" 0.0073915293074137 0 0.00408797318289592 0.17593014921483 0.140799306834182 0.0768713366003651 0.00699349604867473 0.00906289650172195 0 0.0194893782888326 0.0036613942589338 0.0382597289024924 0.0256805341551104 0.0549178977428744 0.022485384500075 0.108417110191208 0.16275600162756 0.161388730343049 0.158290462999604 0.17774266811494 0.167636327778326
"outro" 0.0443491758444822 0.0756225355155836 0.118551222303982 0.0886166677526552 0.151630022744503 0.0768713366003651 0.0489544723407231 0.00906289650172195 0.0513259195893926 0.0292340674332489 0.0292911540714704 0.0273283777874945 0.0385208012326656 0.0604096875171618 0.0599610253335332 0.187265917602996 0.147255430043983 0.159420575094963 0.207756232686981 0.0789967413844179 0.147914406863228
"ti" 0.310444230911376 0.145843461351483 0.0367917586460633 0.087313481462175 0.0974764431928951 0.134524839050639 0.230785369606266 0.0725031720137756 0.0684345594525235 0.00974468914441629 0.135471587580551 0.060122431132488 0.109142270159219 0.0768850568400242 0.164892819667216 0.019712201852947 0.0658774292302029 0.0688854336830089 0.0494657696873763 0.0394983706922089 0.147914406863228
"até" 0.0221745879222411 0.05941770647653 0.049055678194751 0.129015442757542 0.0758150113722517 0.0576535024502739 0.0699349604867473 0.0181257930034439 0.102651839178785 0.175404404599493 0.0659050966608084 0.0273283777874945 0.102722136620442 0.0713932670657367 0.0374756408334583 0.0788488074117879 0.125942144116564 0.118089314885158 0.128611001187178 0.167868075441888 0.128192485948131
"tempo" 0 0.0972289742343218 0.147167034584253 0.151169609695706 0.216614318206433 0.422792351302008 0.0489544723407231 0.126880551024107 0.076988879384089 0.00974468914441629 0.0402753368482718 0.0655881066899869 0.0642013353877761 0.0109835795485749 0.0449707690001499 0.177409816676523 0.0716901435740443 0.0728217441791809 0.0296794618124258 0.0197491853461045 0.0887486441179371
"está" 0.0221745879222411 0.0270080483984227 0.00408797318289592 0.100345344366977 0.162460738654825 0.0864802536754108 0.0629414644380726 0.0181257930034439 0.0684345594525235 0.0194893782888326 0.0292911540714704 0.0437254044599913 0.0770416024653313 0.0659014772914493 0.0374756408334583 0.137985412970629 0.168568715971401 0.161388730343049 0.178076770874555 0.17774266811494 0.157775367320777
"sua" 0.0886983516889644 0.0486144871171609 0.0776714904750225 0.0469147064572881 0.205783602296112 0.0960891707504564 0.0209804881460242 0.135943447525829 0.0855431993156544 0.0877022022997466 0.175746924428823 0.169435942282466 0.128402670775552 0.164753693228623 0.247339229500824 0.0985610092647349 0.0755652864699386 0.0728217441791809 0.0989315393747527 0.0691221487113657 0.0394438418301943
"vejo" 0.0886983516889644 0.0378112677577918 0.00817594636579184 0.0573401967811299 0.119137875013538 0.0384356683001826 0.0629414644380726 0.0453144825086098 0 0 0.0256297598125366 0.0491910800174902 0.102722136620442 0.225163380745785 0.277319742167591 0.0788488074117879 0.139505144252194 0.14170717786219 0.178076770874555 0.157993482768836 0.157775367320777
"vem" 0.0295661172296548 0.135040241992114 0.0776714904750225 0.11728676614322 0.108307159103217 0.0864802536754108 0.0769284565354221 0.0815660685154976 0.0427715996578272 0.0779575131553304 0.054920913884007 0.0437254044599913 0.16050333846944 0.115327585260036 0.112426922500375 0.128129312044155 0.0891282866055686 0.0865988309157826 0.108824693312228 0.0987459267305224 0.0591657627452914
"isso" 0.0443491758444822 0.0540160967968455 0.0204398659144796 0.194174757281553 0.032492147730965 0.0288267512251369 0.0209804881460242 0.0181257930034439 0.0684345594525235 0.0682128240109141 0.0402753368482718 0.060122431132488 0.0642013353877761 0.0659014772914493 0.0299805126667666 0.137985412970629 0.10850400108504 0.106280383396642 0.0593589236248516 0.0888713340574701 0.147914406863228
"mãos" 0.0517407051518959 0.11883541295306 0.143079061401357 0.0703720596859321 0.06498429546193 0.0864802536754108 0.335687810336387 0.0543773790103317 0.0513259195893926 0.0389787565776652 0.109841827768014 0.0491910800174902 0.0898818695428865 0.087868636388599 0.0674561535002249 0.039424403705894 0.0736277150219914 0.0747898994272668 0.108824693312228 0.0493729633652612 0.128192485948131
"depois" 0.0369576465370685 0.113433803273375 0.0327037854631674 0.138137746790904 0.0758150113722517 0.0768713366003651 0.0839219525840968 0.0181257930034439 0.111206159110351 0.155915026310661 0.113503222026948 0.0819851333624836 0.0706214689265537 0.0768850568400242 0.0674561535002249 0.039424403705894 0.0736277150219914 0.0728217441791809 0.0890383854372774 0.118495112076627 0.0394438418301943
"dor" 0 0.0162048290390536 0.0408797318289592 0.0338828435524858 0.0866457272825734 0.0480445853752282 0.300720330093014 0.507522204096429 0 0.0292340674332489 0.0073227885178676 0 0.0128402670775552 0.087868636388599 0 0.0689927064853144 0.14919300149193 0.145643488358362 0.0791452314998021 0.197491853461045 0.216941130066068
"qualquer" 0.0221745879222411 0 0 0.142047305662344 0.06498429546193 0.144133756125685 0 0 0.0684345594525235 0.0389787565776652 0.0036613942589338 0 0.00642013353877761 0.00549178977428744 0.00749512816669165 0.187265917602996 0.156943287283719 0.161388730343049 0.286901464186783 0.138244297422731 0.06902672320284
"sinto" 0.0591322344593096 0.0162048290390536 0 0.0703720596859321 0.140799306834182 0.0768713366003651 0.111895936778796 0.0271886895051659 0 0.00974468914441629 0.0073227885178676 0.0437254044599913 0.032100667693888 0.0219671590971498 0.104931794333683 0.177409816676523 0.164693573075507 0.179102127575823 0.128611001187178 0.128369704749679 0.177497288235874
"todas" 0 0.0108032193593691 0.0245278390973755 0.297126474229491 0.0974764431928951 0.0768713366003651 0.0279739841946989 0.0181257930034439 0.0256629597946963 0.0487234457220815 0.0292911540714704 0.0437254044599913 0.0770416024653313 0.0549178977428744 0.022485384500075 0.019712201852947 0.0523144290945729 0.0551083469464071 0.0395726157499011 0.0394983706922089 0.0394438418301943
"aqui" 0.0886983516889644 0.05941770647653 0.0449677050118551 0.106861275819378 0.0866457272825734 0.0576535024502739 0.0139869920973495 0.0181257930034439 0.0427715996578272 0.0487234457220815 0.036613942589338 0.0437254044599913 0.0963020030816641 0.0659014772914493 0.0524658971668416 0.216834220382417 0.127879715564511 0.120057470133244 0.0692520775623269 0.0789967413844179 0.157775367320777
"essa" 0.0369576465370685 0.0918273645546373 0.0899354100237102 0.0417019612953672 0.0974764431928951 0.0576535024502739 0.174837401216868 0.271886895051659 0.256629597946963 0.116936269732996 0.109841827768014 0.0491910800174902 0.16050333846944 0.148278323905761 0.0299805126667666 0.039424403705894 0.06781500067815 0.062980967938751 0.0791452314998021 0.0493729633652612 0.0887486441179371
"ha" 0.243920467144652 0.0918273645546373 0.17987082004742 0 0 0 0 0.154069240529273 0.28229255774166 0.292340674332489 0.150117164616286 0.267818102317446 0.314586543400103 0.285573068262947 0.0599610253335332 0 0.00193757144794714 0.00196815524808597 0.00989315393747527 0 0
"nós" 0.184788232685343 0.0162048290390536 0.0613195977434388 0.0781911774288134 0.119137875013538 0.0768713366003651 0.0629414644380726 0.117817654522385 0.0855431993156544 0.0974468914441629 0.0805506736965436 0.0546567555749891 0.0513610683102209 0.0604096875171618 0.0674561535002249 0.039424403705894 0.102691286741199 0.10234407290047 0.237435694499406 0.0592475560383134 0.128192485948131
"ar" 0.0221745879222411 0.05941770647653 0.0858474368408143 0.0573401967811299 0.108307159103217 0.124915921975593 0.0629414644380726 0.00906289650172195 0.0684345594525235 0.0779575131553304 0.0695664909197422 0.180367293397464 0.0577812018489985 0.0713932670657367 0.13491230700045 0.157697614823576 0.106566429637093 0.106280383396642 0.128611001187178 0.0592475560383134 0.0788876836603885
"pela" 0.073915293074137 0.0486144871171609 0.0899354100237102 0.113377207271779 0.108307159103217 0.0672624195253195 0.0699349604867473 0.0453144825086098 0.0598802395209581 0.107191580588579 0.0951962507322789 0.0655881066899869 0.13482280431433 0.120819375034324 0.0449707690001499 0.039424403705894 0.0833155722617271 0.0767580546753528 0.0692520775623269 0.0691221487113657 0.06902672320284
"fui" 0.0147830586148274 0.0108032193593691 0.00817594636579184 0.106861275819378 0 0.00960891707504564 0.153856913070844 0 0 0 0.0439367311072056 0.0327940533449934 0.0577812018489985 0.0274589488714372 0.0524658971668416 0.0591366055588409 0.153068144387824 0.149579798854534 0.128611001187178 0.197491853461045 0.20708016960852
"este" 0.103481410303792 0.102630583914006 0.0694955441092306 0.0586433830716101 0.119137875013538 0.115307004900548 0.0979089446814463 0.0543773790103317 0.0684345594525235 0.126680958877412 0.139132981839484 0.0929164844774814 0.0706214689265537 0.148278323905761 0.149902563333833 0.0295683027794205 0.0620022863343086 0.061012812690665 0.0890383854372774 0.118495112076627 0.0394438418301943
"dentro" 0.0295661172296548 0.0270080483984227 0.0204398659144796 0.201993875024435 0.0108307159103217 0.0672624195253195 0.139869920973495 0.00906289650172195 0.0598802395209581 0.0877022022997466 0.0073227885178676 0.0327940533449934 0.0513610683102209 0.0439343181942995 0.0599610253335332 0.0788488074117879 0.0833155722617271 0.0806943651715247 0.138504155124654 0.0394983706922089 0.0493048022877428
"outra" 0.0369576465370685 0.108032193593691 0.0735835172921266 0.191568384700593 0.06498429546193 0.0672624195253195 0.0559479683893979 0.0725031720137756 0.0256629597946963 0.00974468914441629 0.0329525483304042 0.0273283777874945 0.032100667693888 0.0329507386457246 0.022485384500075 0.118273211117682 0.0794404293658329 0.0708535889310949 0.0395726157499011 0.0592475560383134 0.0788876836603885
"fim" 0.103481410303792 0.00540160967968455 0 0.0664625008144914 0.032492147730965 0.0384356683001826 0.0279739841946989 0.0543773790103317 0.0513259195893926 0.0292340674332489 0.0219683655536028 0.0437254044599913 0.0706214689265537 0.0439343181942995 0.0599610253335332 0.187265917602996 0.151130572939877 0.157452419846878 0.18796992481203 0.0691221487113657 0.197219209150971
"seus" 0.14043905684086 0.0918273645546373 0.151255007767149 0.0143350491952825 0.0866457272825734 0.0384356683001826 0.00699349604867473 0.154069240529273 0.076988879384089 0.0682128240109141 0.172085530169889 0.256886751202449 0.147663071391885 0.148278323905761 0.157397691500525 0.0492805046323674 0.0484392861986786 0.0373949497136334 0.0197863078749505 0.0394983706922089 0
"corpo" 0.0221745879222411 0.0378112677577918 0.0694955441092306 0.0886166677526552 0.0866457272825734 0.163351590275776 0.0769284565354221 0.0181257930034439 0.102651839178785 0.00974468914441629 0.0475981253661394 0.0765194578049847 0.0385208012326656 0.0713932670657367 0.157397691500525 0.108417110191208 0.0833155722617271 0.0846306756676967 0.0989315393747527 0.0394983706922089 0.147914406863228
"mão" 0.0665237637667233 0.108032193593691 0.0858474368408143 0.0417019612953672 0.162460738654825 0.15374267320073 0.0419609762920484 0.0725031720137756 0.111206159110351 0.0682128240109141 0.0439367311072056 0.0273283777874945 0.128402670775552 0.0933604261628865 0.0749512816669165 0.0295683027794205 0.0871907151576214 0.0865988309157826 0.148397309062129 0.128369704749679 0.0197219209150971
"ás" 0.19957129130017 0.194457948468644 0.155342980950045 0.00260637258096045 0 0 0 0.0996918615189415 0.162532078699743 0.0877022022997466 0.205038078500293 0.262352426759948 0.199024139702106 0.208688011422923 0.104931794333683 0 0.00193757144794714 0.00393631049617194 0 0 0
"sentir" 0 0.0432128774374764 0.00817594636579184 0.099042158076497 0 0.0288267512251369 0.00699349604867473 0.0181257930034439 0 0 0.0219683655536028 0.0491910800174902 0 0.0109835795485749 0.0374756408334583 0.157697614823576 0.156943287283719 0.15154795410262 0.0989315393747527 0.167868075441888 0.167636327778326
"pelo" 0.103481410303792 0.0486144871171609 0.0776714904750225 0.063856128233531 0.06498429546193 0.0576535024502739 0.0909154486327715 0.0181257930034439 0.0855431993156544 0.116936269732996 0.0951962507322789 0.0983821600349803 0.141242937853107 0.131802954582899 0.0899415380002998 0.0887049083382614 0.0600647148863614 0.0590446574425791 0.0395726157499011 0.0394983706922089 0.0788876836603885
"és" 0.110872939611206 0.108032193593691 0.0449677050118551 0.0325796572620056 0.0541535795516084 0.0768713366003651 0.0979089446814463 0.0906289650172195 0.102651839178785 0.0487234457220815 0.168424135910955 0.0382597289024924 0.173343605546995 0.0274589488714372 0.172387947833908 0.0591366055588409 0.0639398577822557 0.062980967938751 0.0692520775623269 0.0394983706922089 0.118331525490583
"luar" 0 0.0108032193593691 0.0163518927315837 0.0247605395191243 0 0 0.188824393314218 0.117817654522385 0.0598802395209581 0.0487234457220815 0.0512595196250732 0.0491910800174902 0.115562403697997 0.19221264210006 0.307300254834358 0.0689927064853144 0.09494100094941 0.0984077624042985 0.0692520775623269 0.0789967413844179 0.118331525490583
"longe" 0.0443491758444822 0.0540160967968455 0.102199329572398 0.0729784322668925 0.0758150113722517 0.115307004900548 0.0699349604867473 0.126880551024107 0.076988879384089 0.0194893782888326 0.0402753368482718 0.060122431132488 0.0963020030816641 0.0988522159371739 0.0674561535002249 0.0492805046323674 0.0775028579178857 0.0767580546753528 0.0494657696873763 0.0888713340574701 0.108470565033034
"pouco" 0.0147830586148274 0.108032193593691 0.053143651377647 0.112074020981299 0.0758150113722517 0.307485346401461 0.0209804881460242 0.0815660685154976 0.0598802395209581 0.0682128240109141 0.0146455770357352 0.0218627022299956 0.0577812018489985 0.0604096875171618 0.0149902563333833 0.0985610092647349 0.0716901435740443 0.0747898994272668 0.108824693312228 0.0197491853461045 0.06902672320284
"teus" 0.110872939611206 0.291686922702965 0.0776714904750225 0.0143350491952825 0.06498429546193 0.0768713366003651 0.202811385411567 0.0453144825086098 0.0256629597946963 0 0.131810193321617 0.169435942282466 0.0770416024653313 0.0549178977428744 0.0974366661669915 0.019712201852947 0.0445641433027843 0.0413312602098053 0.0395726157499011 0.0296237780191567 0.0788876836603885
"coisas" 0.0517407051518959 0 0 0.196781129862514 0.12996859092386 0.211396175651004 0.0279739841946989 0 0.0342172797262618 0.0292340674332489 0.0036613942589338 0 0.00642013353877761 0.0109835795485749 0 0.0689927064853144 0.0736277150219914 0.0708535889310949 0.0593589236248516 0.0789967413844179 0.0986096045754856
