"Caeiro_1" "Caeiro_2" "Campos_1" "Campos_2" "Campos_3" "Campos_4" "Pessoa_1" "Pessoa_2" "Pessoa_3" "Pessoa_4" "Reis_1"
"deus" 0.13482280431433 0.194520992057059 0.326201669385014 0.0901063254640476 0.1351612280363 0.163800163800164 0.0686409099823495 0.0684128225175919 0.205983325159392 0.108824693312228 0.188323917137476
"qualquer" 0.192604006163328 0.113470578699951 0.143912501199271 0.126148855649667 0.144815601467465 0.163800163800164 0.147087664247892 0.224784988272088 0.0882785679254537 0.277008310249307 0.0297353553374963
"entre" 0.0674114021571649 0.0162100826714216 0.0959416674661806 0.0720850603712381 0.144815601467465 0.0936000936000936 0.215728574230241 0.302971071149335 0.392349190779794 0.148397309062129 0.039647140449995
"tão" 0.115562403697997 0.0486302480142649 0.115130000959417 0.216255181113714 0.164124348329793 0.128700128700129 0.156893508531085 0.185691946833464 0.147130946542423 0.158290462999604 0.138764991574983
"sonho" 0.0385208012326656 0.0162100826714216 0.134318334452653 0.0450531627320238 0.0579262405869859 0.0234000234000234 0.284369484212591 0.342064112587959 0.274644433545856 0.286901464186783 0.039647140449995
"bem" 0.125192604006163 0.145890744042795 0.0863475007195625 0.0810956929176428 0.0386174937246573 0.163800163800164 0.24514610707982 0.19546520719312 0.186365865620402 0.227542540561931 0.0991178511249876
"está" 0.192604006163328 0.291781488085589 0.0959416674661806 0.108127590556857 0.0675806140181502 0.14040014040014 0.147087664247892 0.127052384675528 0.245218244237371 0.158290462999604 0.0594707106749926
"estou" 0.105932203389831 0.210731074728481 0.124724167706035 0.1892232834745 0.106198107742807 0.269100269100269 0.117670131398313 0.14659890539484 0.205983325159392 0.128611001187178 0.00991178511249876
"ah" 0.0385208012326656 0.0324201653428432 0.0671591672263264 0.279329608938547 0.154469974898629 0.257400257400257 0.196116885663856 0.166145426114152 0.107896027464443 0.178076770874555 0.0495589255624938
"sobre" 0.115562403697997 0.0972604960285297 0.105535834212799 0.342404036763381 0.0579262405869859 0.117000117000117 0.147087664247892 0.156372165754496 0.0980872976949485 0.128611001187178 0.118941421349985
"pensar" 0.269645608628659 0.389041984114119 0.124724167706035 0.0810956929176428 0.0675806140181502 0.105300105300105 0.0980584428319278 0.14659890539484 0.156939676311918 0.128611001187178 0.0297353553374963
"dentro" 0.125192604006163 0.145890744042795 0.163100834692507 0.234276446206524 0.289631202934929 0.117000117000117 0.0588350656991567 0.117279124315872 0.117704757233938 0.0395726157499011 0.0495589255624938
"outra" 0.192604006163328 0.145890744042795 0.211071668425597 0.180212650928095 0.0965437343116432 0.280800280800281 0.0490292214159639 0.0586395621579359 0.147130946542423 0.0593589236248516 0.0594707106749926
"era" 0.105932203389831 0.0972604960285297 0.163100834692507 0.207244548567309 0.106198107742807 0.152100152100152 0.17650519709747 0.166145426114152 0.117704757233938 0.138504155124654 0
"olhos" 0.202234206471495 0.243151240071324 0.0959416674661806 0.126148855649667 0.125506854605136 0.105300105300105 0.117670131398313 0.0586395621579359 0.156939676311918 0.0692520775623269 0.178412132024978
"toda" 0.154083204930663 0.129680661371373 0.115130000959417 0.162191385835286 0.202741842054451 0.210600210600211 0.0686409099823495 0.0684128225175919 0.117704757233938 0.178076770874555 0.0297353553374963
"sinto" 0.144453004622496 0.291781488085589 0.0479708337330903 0.0720850603712381 0.115852481173972 0.0585000585000585 0.264757795646205 0.0684128225175919 0.127513487003433 0.178076770874555 0.0792942808999901
"ver" 0.365947611710324 0.162100826714216 0.0575650004797083 0.0720850603712381 0.0675806140181502 0.0585000585000585 0.088252598548735 0.0879593432369038 0.215792054928887 0.148397309062129 0.0693824957874913
"lá" 0.125192604006163 0.0810504133571081 0.191883334932361 0.117138223103262 0.35721181695308 0.152100152100152 0.0588350656991567 0.0293197810789679 0.0784698381559588 0.118717847249703 0.0495589255624938
"ele" 0.317796610169492 0.275571405414168 0.182289168185743 0.135159488196071 0.028963120293493 0.105300105300105 0.0490292214159639 0.0879593432369038 0.068661108386464 0.0395726157499011 0.128853206462484
"grande" 0.173343605546995 0.0486302480142649 0.29741916914516 0.153180753288881 0.0482718671558216 0.245700245700246 0.0784467542655423 0.0586395621579359 0.0980872976949485 0.118717847249703 0.0297353553374963
"nós" 0.125192604006163 0.162100826714216 0.0863475007195625 0.117138223103262 0.00965437343116432 0.105300105300105 0.127475975681506 0.0879593432369038 0.00980872976949485 0.158290462999604 0.39647140449995
"sentir" 0.163713405238829 0.0810504133571081 0.0959416674661806 0.0630744278248333 0.164124348329793 0.105300105300105 0.17650519709747 0.107505863956216 0.107896027464443 0.247328848436882 0.0297353553374963
"seu" 0.0770416024653313 0.0972604960285297 0.0287825002398542 0.144170120742476 0.0193087468623286 0.0702000702000702 0.0686409099823495 0.224784988272088 0.147130946542423 0.158290462999604 0.307265338487462
"ela" 0.202234206471495 0.307991570757011 0.105535834212799 0.0720850603712381 0.0579262405869859 0.0936000936000936 0.0980584428319278 0.0781860828772478 0.137322216772928 0.108824693312228 0.109029636237486
"hora" 0.0192604006163328 0.0486302480142649 0.0671591672263264 0.17120201838169 0.0675806140181502 0.0351000351000351 0.17650519709747 0.156372165754496 0.147130946542423 0.16818361693708 0.188323917137476
