"Arriaga" "Assis_1" "Assis_2" "Caeiro_1" "Caeiro_2" "Campos_1" "Campos_2" "Campos_3" "Campos_4" "Drummond_1" "Drummond_2" "Espanca" "Feijó" "Junqueiro_1" "Junqueiro_2" "Leal_1" "Leal_2" "Nobre_1" "Nobre_2" "Pascoaes" "Pessoa_1" "Pessoa_2" "Pessoa_3" "Pessoa_4" "Reis_1"
"Arriaga" 0 0.896370685514478 0.990928840144032 1.54635070485119 1.49662012444142 1.36939199087205 1.27984909550095 1.41019109748692 1.40468901267468 1.3810367835339 1.3143992224927 1.27143795379823 1.096682775716 0.900426555019363 1.06036151894805 0.960574478343471 0.992345459788466 1.19606180855135 1.00495477154275 1.04431501283719 1.44455703205733 1.50224981254713 1.38347807743303 1.47034837016202 1.29663405827427
"Assis_1" 0.896370685514478 0 0.627389327883218 1.35343595516608 1.34706773651427 1.19939663112368 1.16338637833946 1.22542254839667 1.18046993743605 1.03371994341014 0.959195540444308 1.00721018576416 0.880221553904009 0.788118672613069 0.884576087589458 0.821124946735625 0.853452697610831 0.951040304507939 0.872110849626997 0.911936852287081 1.19169579891948 1.23774228226003 1.10963730696013 1.20428096422804 1.18645382787853
"Assis_2" 0.990928840144032 0.627389327883218 0 1.33657320609907 1.39282639997922 1.2454640614349 1.1379803470365 1.24361791295261 1.19323928297645 1.08816222115293 1.02520400758237 1.2570240587605 0.835413817691363 0.74602112094605 0.815212140206467 0.738304057684992 0.848226398309735 1.06956798199424 0.853326411344736 1.01414521472283 1.35486886404989 1.34928578228299 1.21889870344616 1.34856854990081 1.10498610425864
"Caeiro_1" 1.54635070485119 1.35343595516608 1.33657320609907 0 0.580204305173727 0.958540838592109 1.04234887910884 0.976281490487817 0.843334164255478 1.19863710575015 1.19523914503174 1.19510725060573 1.24927004514494 1.35120226490159 1.2409887338612 1.35127319203997 1.29795728150924 1.19691774777993 1.15400522181243 1.53121389886755 1.03082829384805 1.04394301836727 0.963458246107301 0.975725739454521 1.0569726041689
"Caeiro_2" 1.49662012444142 1.34706773651427 1.39282639997922 0.580204305173727 0 0.993689717091333 1.07726614407836 0.991441363519243 0.921913656297521 1.15778463737717 1.19173505932719 1.20779095939662 1.2614442936753 1.37345708134279 1.31144828724746 1.37167026229082 1.29609783554907 1.20873748634036 1.22467666798041 1.48049326728778 1.08302423800586 1.08339649354951 0.977743535776828 1.02050267137166 1.08025806302755
"Campos_1" 1.36939199087205 1.19939663112368 1.2454640614349 0.958540838592109 0.993689717091333 0 0.751601565924776 0.591412390594552 0.663728933758225 1.08610336843078 1.00738218058096 1.05602410823678 1.1997164243561 1.20476733366001 1.11426801040322 1.30460211866267 1.32719096362421 1.10824224037397 1.1465607989373 1.29618361400335 0.934768447125883 0.999801049653222 0.894052588350972 0.952755190065762 0.996569564145335
"Campos_2" 1.27984909550095 1.16338637833946 1.1379803470365 1.04234887910884 1.07726614407836 0.751601565924776 0 0.703980439239754 0.947588802642925 1.09344666829458 0.981616482056865 1.08913713400782 1.16392926549214 1.17177930900492 1.03659387753122 1.11448122263412 1.06605343286995 1.02079535963091 1.00181815989977 1.26699060417795 1.17943430135079 1.19118299560782 1.05131497672753 1.09834947382349 1.15850925862635
"Campos_3" 1.41019109748692 1.22542254839667 1.24361791295261 0.976281490487817 0.991441363519243 0.591412390594552 0.703980439239754 0 0.740084196978214 1.13120970252147 1.03859194189622 1.1354521648111 1.24972962670267 1.23026752794891 1.13622041875425 1.26625415306453 1.25197766512123 1.10763039303827 1.08852437842374 1.41268550475117 1.11561210885432 1.18106216933529 1.03143838543712 1.07137034701762 1.1297977655815
"Campos_4" 1.40468901267468 1.18046993743605 1.19323928297645 0.843334164255478 0.921913656297521 0.663728933758225 0.947588802642925 0.740084196978214 0 1.120692821622 1.04642874603267 1.12451642915678 1.23775621759476 1.2318455558342 1.13479639799554 1.31669738399895 1.3137270667968 1.13026488925003 1.08387188517089 1.41324709498934 0.886093701287805 0.859073884676714 0.794139996965251 0.769812767878337 0.909854269612454
"Drummond_1" 1.3810367835339 1.03371994341014 1.08816222115293 1.19863710575015 1.15778463737717 1.08610336843078 1.09344666829458 1.13120970252147 1.120692821622 0 0.546762574768759 1.20255566358671 0.949980435350235 1.16560920635585 1.05719781541519 1.21169099463541 1.14507588407005 1.11708732697773 1.06430610325784 1.11591624098392 1.15906070376622 1.15263409482301 1.19676946511995 1.13108629242951 1.05900634268777
