"Ajar_GrosCalin.1974" "Ajar_LangoisseDuRoiSalomon.1979" "Ajar_LaVieDevantSoi.1975" "Ajar_Pseudo.1976" "Bogat_LesTêtesDeStphanie.1974" "Gary_Au-DelàDeCetteLimite.1975" "Gary_LaPromesseDlAube.1960" "Gary_LeGrandVestiaire.1949" "Gary_LesClownsLyriques.1979" "Gary_LesEnchanteurs.1973" "Gary_LesRacinesDuCiel.1956" "Sinibaldi_LHommeLaColombe.1958"
"aimait" 0.006053726825577 0.0139083546416459 0.0198840606310895 0.00725320954522376 0.00594118229527676 0 0.00702352001264234 0.0146902614866545 0.0103126197000501 0.0107815817409766 0.014621280711719 0.00688847558035407
"arrière" 0.0030268634127885 0.0117686077737004 0.0168249743801526 0.00362660477261188 0.0198039409842559 0.00676864762420468 0.00614558001106204 0.0180803218297286 0.013259082471493 0.00663481953290871 0.00787299730631021 0.0172211889508852
"auprès" 0.0030268634127885 0.00106987343397276 0 0.00543990715891782 0.0108921675413407 0.00507648571815351 0.00965734001738321 0.00339006034307411 0.0117858510857715 0.0240512208067941 0.0179954224144233 0.0206654267410622
"minutes" 0.012107453651154 0.00962886090575485 0 0.00181330238630594 0.023764729181107 0.0219981047786652 0.0140470400252847 0.0135602413722964 0.00589292554288577 0.00414676220806794 0.00731064035585948 0.0137769511607081
"sujet" 0.0196746121831252 0.00213974686794552 0.00305908625093685 0.0217596286356713 0.00990197049212793 0.00338432381210234 0.00790146001422263 0.0113002011435804 0.00589292554288577 0.00995222929936306 0.0179954224144233 0.00344423779017703
"voyez" 0.0030268634127885 0.00855898747178209 0.00917725875281054 0.0090665119315297 0.00693137934448955 0.00507648571815351 0.000877940001580292 0.0169503017153705 0.0250449335572645 0.00248805732484076 0.0219319210675784 0.0103327133705311
"aimer" 0.018161180476731 0.0213974686794552 0.0152954312546842 0.00725320954522376 0.000990197049212793 0.0152294571544605 0.00965734001738321 0.00565010057179018 0.0265181649429859 0.00663481953290871 0.00506121255405656 0.00344423779017703
"alla" 0.00908059023836549 0 0 0.00181330238630594 0.0158431527874047 0.0135372952484094 0.014924980026865 0.0101701810292223 0.013259082471493 0.0107815817409766 0.012371852909916 0.0241096645312392
"combien" 0.012107453651154 0.00427949373589104 0.0137658881292158 0.0090665119315297 0.0128725616397663 0.0152294571544605 0.0166808600300255 0.00678012068614821 0.00883938831432865 0.0107815817409766 0.00843535425676094 0.00344423779017703
"daraïn" 0 0 0 0 0.106941281314982 0 0 0 0 0 0 0
"jouer" 0.00908059023836549 0.00534936716986381 0.0137658881292158 0.0108798143178356 0.0188137439350431 0.010152971436307 0.0105352800189635 0.00565010057179018 0.0103126197000501 0.0199044585987261 0.0039364986531551 0.00688847558035407
"lutte" 0.00454029511918275 0.00213974686794552 0 0.00362660477261188 0.00792157639370235 0.0203059428726141 0.014924980026865 0.00678012068614821 0.00883938831432865 0.0116109341825902 0.020807207166677 0.00344423779017703
"palais" 0.0030268634127885 0 0 0 0.0534706406574908 0 0.00351176000632117 0.00452008045743214 0.00294646277144288 0.0340034501061571 0.000562356950450729 0
"suffit" 0.0151343170639425 0.0106987343397276 0.00152954312546842 0.0163197214767535 0.00396078819685117 0.0152294571544605 0.00790146001422263 0.0169503017153705 0.013259082471493 0.00580546709129512 0.0118094959594653 0.0137769511607081
"accent" 0.0105940219447597 0.00213974686794552 0 0.00362660477261188 0.0108921675413407 0.0135372952484094 0.0122911600221241 0.0101701810292223 0.0117858510857715 0.00746417197452229 0.0196824932657755 0.00688847558035407
"avions" 0.006053726825577 0.00106987343397276 0.00305908625093685 0.00362660477261188 0.00990197049212793 0.00338432381210234 0.0333617200600511 0.0192103419440866 0.00294646277144288 0.0132696390658174 0.00731064035585948 0
"bois" 0.0030268634127885 0.0106987343397276 0.0183545175056211 0.00181330238630594 0.0108921675413407 0.00846080953025585 0.0184367400331861 0.0113002011435804 0.0235717021715431 0.00829352441613588 0.00506121255405656 0
"cacher" 0.0136208853575482 0.00641924060383657 0.00917725875281054 0.0217596286356713 0.00990197049212793 0.00338432381210234 0.00614558001106204 0.0124302212579384 0.0117858510857715 0.00746417197452229 0.0129342098603668 0.0137769511607081
"certains" 0.0030268634127885 0.00641924060383657 0 0.0090665119315297 0.00792157639370235 0.00169216190605117 0.014924980026865 0.00791014080050625 0.00294646277144288 0.0232218683651805 0.0151836376621697 0.0137769511607081
"courant" 0.0196746121831252 0.00534936716986381 0.00764771562734211 0.0090665119315297 0.0207941380334687 0.0135372952484094 0.00438970000790146 0.0158202816010125 0.00736615692860721 0.00746417197452229 0.00843535425676094 0.00688847558035407
"essayer" 0.006053726825577 0.00748911403780933 0.00458862937640527 0.0199463262493653 0.00693137934448955 0.00338432381210234 0.0140470400252847 0.0113002011435804 0.00883938831432865 0.00165870488322718 0.0213695641171277 0.00344423779017703
"forces" 0.0030268634127885 0.00106987343397276 0.00764771562734211 0.00362660477261188 0.0188137439350431 0.00846080953025585 0.00965734001738321 0.0135602413722964 0.00589292554288577 0.0190751061571125 0.0118094959594653 0.00688847558035407
"laisse" 0.006053726825577 0.0192577218115097 0.00764771562734211 0.00725320954522376 0.00297059114763838 0.0203059428726141 0.00790146001422263 0.0158202816010125 0.013259082471493 0.00580546709129512 0.0101224251081131 0.0137769511607081
"lendemain" 0.0211880438895195 0.00534936716986381 0.0137658881292158 0.0217596286356713 0.00396078819685117 0.00846080953025585 0.014924980026865 0.00904016091486429 0.00883938831432865 0.0107815817409766 0.00562356950450729 0.0137769511607081
"lettre" 0.0166477487703367 0.00106987343397276 0.00764771562734211 0.0181330238630594 0.0108921675413407 0.0304589143089211 0.0175588000316058 0.00791014080050625 0.00147323138572144 0.0174164012738853 0.00112471390090146 0
"mauvais" 0.00756715853197124 0.0139083546416459 0.0290613193839 0.00725320954522376 0.00693137934448955 0.00846080953025585 0.0105352800189635 0.0101701810292223 0.00883938831432865 0.00746417197452229 0.00843535425676094 0.0103327133705311
"rencontre" 0.024214907302308 0.00641924060383657 0.00152954312546842 0.0145064190904475 0.00990197049212793 0.0118451333423582 0.00526764000948175 0.00678012068614821 0.0235717021715431 0.00746417197452229 0.0106847820585639 0.0103327133705311
"sortit" 0.00756715853197124 0 0 0.00362660477261188 0.0346568967224478 0.00338432381210234 0.00351176000632117 0.030510543087667 0.013259082471493 0.00414676220806794 0.00956006815766239 0.00344423779017703
"appeler" 0.006053726825577 0.0160481015095914 0.00458862937640527 0.0181330238630594 0.00990197049212793 0.00846080953025585 0.00702352001264234 0.0135602413722964 0.00883938831432865 0.014098991507431 0.00618592645495802 0.0172211889508852
"auparavant" 0.00454029511918275 0.00534936716986381 0.00305908625093685 0.00725320954522376 0.0158431527874047 0.0203059428726141 0.014924980026865 0.00339006034307411 0.00147323138572144 0.014098991507431 0.0134965668108175 0.00688847558035407
"entendre" 0.006053726825577 0.00962886090575485 0.00764771562734211 0.00725320954522376 0.0128725616397663 0.00338432381210234 0.00965734001738321 0.00904016091486429 0.00736615692860721 0.0107815817409766 0.0157459946126204 0.0137769511607081
"retour" 0.0105940219447597 0.00106987343397276 0.00458862937640527 0.0090665119315297 0.0118823645905535 0.0169216190605117 0.0175588000316058 0.00565010057179018 0.00147323138572144 0.0132696390658174 0.0134965668108175 0.00688847558035407
"ventre" 0.0105940219447597 0.00534936716986381 0.0152954312546842 0.00543990715891782 0.00693137934448955 0.00507648571815351 0.0105352800189635 0.0282505028589509 0.00147323138572144 0.00497611464968153 0.0134965668108175 0.0103327133705311
"visages" 0.00151343170639425 0 0.00764771562734211 0 0.0188137439350431 0.0135372952484094 0.0193146800347664 0.0135602413722964 0.00883938831432865 0.00912287685774947 0.0106847820585639 0.0103327133705311
"absolument" 0.0227014755959137 0.00106987343397276 0.0122363450037474 0.00725320954522376 0.0108921675413407 0.0118451333423582 0.00702352001264234 0.0135602413722964 0.0338843218715932 0.00248805732484076 0.00674828340540875 0.00344423779017703
"celles" 0.00454029511918275 0.00641924060383657 0.00458862937640527 0.00543990715891782 0.00792157639370235 0.0135372952484094 0.0140470400252847 0 0.013259082471493 0.0257099256900212 0.00956006815766239 0.00344423779017703
"écrire" 0.00454029511918275 0.00427949373589104 0.00917725875281054 0.0689054906796257 0.00396078819685117 0.00676864762420468 0.0193146800347664 0.00565010057179018 0.00147323138572144 0.00912287685774947 0.00281178475225365 0.00688847558035407
"finit" 0.00454029511918275 0.0117686077737004 0.010706801878279 0.00543990715891782 0.00693137934448955 0.00676864762420468 0.0114132200205438 0.0124302212579384 0.0117858510857715 0.00829352441613588 0.014621280711719 0.00688847558035407
"fou" 0.006053726825577 0.0117686077737004 0.00764771562734211 0.0235729310219772 0.00495098524606397 0.00507648571815351 0.00263382000474088 0.0226004022871607 0.00589292554288577 0.00497611464968153 0.0168707085135219 0.00344423779017703
"jeannot" 0.006053726825577 0.102707849661385 0 0.00725320954522376 0 0 0 0 0 0 0 0.00344423779017703
"pantalon" 0.0105940219447597 0.0299564561512373 0.00764771562734211 0 0.00990197049212793 0.00676864762420468 0.00877940001580292 0.0158202816010125 0.013259082471493 0.00746417197452229 0.00337414170270437 0.0103327133705311
"situation" 0.00908059023836549 0.00534936716986381 0.00152954312546842 0.0108798143178356 0.0217843350826815 0.0152294571544605 0.0193146800347664 0.00565010057179018 0.0103126197000501 0.00746417197452229 0.00731064035585948 0
"venaient" 0.00151343170639425 0.00748911403780933 0.0137658881292158 0.00181330238630594 0.0128725616397663 0.00676864762420468 0.0105352800189635 0.00678012068614821 0.00736615692860721 0.0182457537154989 0.0118094959594653 0.0137769511607081
"dreyfus" 0.152856602345819 0.00106987343397276 0 0 0 0 0.00175588000316058 0 0 0 0 0
"europe" 0.00151343170639425 0.00641924060383657 0.00152954312546842 0.00543990715891782 0.00396078819685117 0.0355354000270746 0.00351176000632117 0.00339006034307411 0.0279913963287074 0.0190751061571125 0.00731064035585948 0.0206654267410622
"faisant" 0.00454029511918275 0.00855898747178209 0.0137658881292158 0.00725320954522376 0.00495098524606397 0.00169216190605117 0.0193146800347664 0.00678012068614821 0.0117858510857715 0.0165870488322718 0.00731064035585948 0.0172211889508852
"forsythe" 0 0 0 0 0 0 0 0 0 0 0.0584851228468758 0
"jeunesse" 0 0.0171179749435642 0.00764771562734211 0.00543990715891782 0.00594118229527676 0.0203059428726141 0.0158029200284453 0.00678012068614821 0.0103126197000501 0.00912287685774947 0.0106847820585639 0.00344423779017703
"justement" 0.0454029511918275 0.0106987343397276 0.00305908625093685 0.0126931167041416 0.00495098524606397 0.010152971436307 0.00263382000474088 0.00791014080050625 0.00883938831432865 0.00331740976645435 0.0118094959594653 0.0103327133705311
"obligé" 0.0166477487703367 0.00962886090575485 0.0168249743801526 0.0126931167041416 0.00594118229527676 0.0135372952484094 0.0105352800189635 0.00678012068614821 0.00883938831432865 0.00414676220806794 0.0112471390090146 0.0103327133705311
"pseudo" 0.0469163828982217 0.00106987343397276 0 0.117864655109886 0.00198039409842559 0.00169216190605117 0 0.00113002011435804 0.00147323138572144 0.000829352441613588 0 0.00344423779017703
"romain" 0.0105940219447597 0.00534936716986381 0.00152954312546842 0.0525857692028723 0.00594118229527676 0.0203059428726141 0.0158029200284453 0.00452008045743214 0.0117858510857715 0.00248805732484076 0.000562356950450729 0.0344423779017703
"tuer" 0.0030268634127885 0.00534936716986381 0.0214136037565579 0.0108798143178356 0.0118823645905535 0.00846080953025585 0.0114132200205438 0.00904016091486429 0.013259082471493 0.00829352441613588 0.0106847820585639 0.00344423779017703
"assurer" 0.0105940219447597 0.00962886090575485 0.00917725875281054 0.0090665119315297 0.0188137439350431 0.010152971436307 0.00877940001580292 0.00452008045743214 0.00294646277144288 0.0107815817409766 0.0112471390090146 0.00688847558035407
"regardé" 0.0211880438895195 0.0246070889813735 0.0520044662659264 0.0090665119315297 0 0.00507648571815351 0.00175588000316058 0.0124302212579384 0.00147323138572144 0.00165870488322718 0.0039364986531551 0.00344423779017703
"réussi" 0.00756715853197124 0.00748911403780933 0.00917725875281054 0.0271995357945891 0.0168333498366175 0.0135372952484094 0.0114132200205438 0.00226004022871607 0.00736615692860721 0.00331740976645435 0.0106847820585639 0.00688847558035407
"travail" 0.0151343170639425 0.00320962030191828 0.010706801878279 0.0126931167041416 0.00693137934448955 0.00507648571815351 0.00877940001580292 0.0101701810292223 0.00441969415716432 0.0107815817409766 0.014621280711719 0.0172211889508852
"bruit" 0.006053726825577 0.00320962030191828 0.00458862937640527 0.00181330238630594 0.00891177344291514 0.010152971436307 0.00526764000948175 0.0271204827445929 0.00883938831432865 0.00912287685774947 0.0157459946126204 0.00344423779017703
"dites" 0.0151343170639425 0.0106987343397276 0.00917725875281054 0.0126931167041416 0.00891177344291514 0.0135372952484094 0.00175588000316058 0.0180803218297286 0.0147323138572144 0.00165870488322718 0.0101224251081131 0.0137769511607081
"grâce" 0.00454029511918275 0.00748911403780933 0.00305908625093685 0.0163197214767535 0.0168333498366175 0.0169216190605117 0.00965734001738321 0.00226004022871607 0.0162055452429359 0.0149283439490446 0.00618592645495802 0.00344423779017703
"imaginer" 0.00908059023836549 0.0117686077737004 0.0183545175056211 0.0108798143178356 0.00792157639370235 0.00338432381210234 0.00790146001422263 0.00678012068614821 0.00883938831432865 0.014098991507431 0.0101224251081131 0.00344423779017703
"mouvement" 0.0030268634127885 0.00534936716986381 0.00152954312546842 0.00362660477261188 0.0178235468858303 0.0152294571544605 0.00702352001264234 0.00339006034307411 0.00147323138572144 0.0116109341825902 0.0191201363153248 0.0172211889508852
"o" 0.00151343170639425 0.0567032920005563 0 0.00181330238630594 0.00198039409842559 0.0135372952484094 0.00175588000316058 0.0124302212579384 0.0117858510857715 0.00165870488322718 0.000562356950450729 0.0447750912723014
"poste" 0.012107453651154 0.0181878483775369 0 0.00725320954522376 0.0207941380334687 0.00676864762420468 0.0105352800189635 0.0101701810292223 0 0.00414676220806794 0.00956006815766239 0.0172211889508852
"recherche" 0.012107453651154 0.00427949373589104 0.00152954312546842 0.0181330238630594 0.00792157639370235 0.0186137809665629 0.0122911600221241 0.00339006034307411 0.00441969415716432 0.0157576963906582 0.00899771120721166 0.0172211889508852
"téléphone" 0.0166477487703367 0.0171179749435642 0.00152954312546842 0.0326394429535069 0.0158431527874047 0.0270745904968187 0.00175588000316058 0.00791014080050625 0.0147323138572144 0 0.00168707085135219 0.00688847558035407
"colombe" 0.00151343170639425 0.00106987343397276 0 0.00362660477261188 0.000990197049212793 0.00169216190605117 0 0.00113002011435804 0.00441969415716432 0.00248805732484076 0 0.303092925535579
"deuxième" 0.006053726825577 0.0160481015095914 0.010706801878279 0.0163197214767535 0.0118823645905535 0.0118451333423582 0.00790146001422263 0.0101701810292223 0.00147323138572144 0.00829352441613588 0.00843535425676094 0.0103327133705311
"éviter" 0.0166477487703367 0.00534936716986381 0.00458862937640527 0.0108798143178356 0.00990197049212793 0.0118451333423582 0.00790146001422263 0.00904016091486429 0.00883938831432865 0.0116109341825902 0.0112471390090146 0.00688847558035407
"gorge" 0.00908059023836549 0.00106987343397276 0.00764771562734211 0.0181330238630594 0.00693137934448955 0.0169216190605117 0.0105352800189635 0.0203403620584446 0.0206252394001002 0.00912287685774947 0.00337414170270437 0.00344423779017703
"immense" 0.0105940219447597 0.00320962030191828 0.00764771562734211 0.0181330238630594 0.00891177344291514 0.00338432381210234 0.0122911600221241 0.00904016091486429 0.00736615692860721 0.0107815817409766 0.00899771120721166 0.0309981401115933
"jeu" 0.0105940219447597 0.00106987343397276 0.00152954312546842 0.00543990715891782 0.0188137439350431 0.0203059428726141 0.0122911600221241 0.0101701810292223 0.00736615692860721 0.0182457537154989 0.00281178475225365 0.0103327133705311
"journal" 0.0211880438895195 0.0106987343397276 0.00305908625093685 0.00725320954522376 0.00693137934448955 0.00846080953025585 0.00438970000790146 0.0271204827445929 0.00883938831432865 0.00331740976645435 0.00956006815766239 0.0103327133705311
"lire" 0.00756715853197124 0.0160481015095914 0.00458862937640527 0.0326394429535069 0.00396078819685117 0.00507648571815351 0.0105352800189635 0.0158202816010125 0.00736615692860721 0.0124402866242038 0.00337414170270437 0.00344423779017703
"merci" 0.0105940219447597 0.0139083546416459 0.010706801878279 0.0090665119315297 0.0178235468858303 0.0304589143089211 0.00438970000790146 0.00791014080050625 0.0117858510857715 0.00248805732484076 0.00506121255405656 0.00344423779017703
"mètres" 0.0317820658342792 0.00320962030191828 0.00305908625093685 0 0.0188137439350431 0.00507648571815351 0.0114132200205438 0.00678012068614821 0.00589292554288577 0.00331740976645435 0.0134965668108175 0.00688847558035407
"momo" 0 0.00427949373589104 0.120833906912005 0.0326394429535069 0 0 0 0 0 0 0 0
"continuait" 0.00908059023836549 0.00534936716986381 0.00458862937640527 0.00725320954522376 0.0138627586889791 0.00507648571815351 0.00614558001106204 0.00678012068614821 0.0206252394001002 0.00912287685774947 0.0134965668108175 0.0103327133705311
"gouverneur" 0 0 0 0 0 0 0.000877940001580292 0 0 0.00497611464968153 0.0522991963919178 0
"lever" 0.00908059023836549 0.00855898747178209 0.010706801878279 0.00181330238630594 0.00990197049212793 0.00676864762420468 0.0122911600221241 0.0192103419440866 0.00736615692860721 0.00829352441613588 0.00899771120721166 0.00688847558035407
"permis" 0.00756715853197124 0.00855898747178209 0.0244726900074948 0.00725320954522376 0.00693137934448955 0.0135372952484094 0.00702352001264234 0.00339006034307411 0.00441969415716432 0.014098991507431 0.00899771120721166 0.0172211889508852
"respect" 0.00454029511918275 0.0117686077737004 0.00764771562734211 0.00362660477261188 0.00891177344291514 0.00846080953025585 0.00702352001264234 0.00565010057179018 0.00736615692860721 0.0149283439490446 0.0129342098603668 0.0206654267410622
"souris" 0.0847521755580779 0.00106987343397276 0 0.0108798143178356 0 0.00676864762420468 0.0158029200284453 0.00339006034307411 0.00736615692860721 0.00580546709129512 0 0
"vivant" 0.006053726825577 0.00641924060383657 0.0122363450037474 0.0090665119315297 0.00792157639370235 0 0.00965734001738321 0.00565010057179018 0.00736615692860721 0.00912287685774947 0.0185577793648741 0.0137769511607081
"belles" 0.0030268634127885 0.00427949373589104 0.00458862937640527 0.00181330238630594 0.0128725616397663 0.00676864762420468 0.0166808600300255 0.00452008045743214 0.0103126197000501 0.0132696390658174 0.00843535425676094 0.0378866156919474
"destin" 0.0030268634127885 0 0 0.0126931167041416 0.00396078819685117 0.00676864762420468 0.0245823200442482 0.00452008045743214 0.0162055452429359 0.0174164012738853 0.00843535425676094 0.0103327133705311
"existe" 0.0151343170639425 0.0106987343397276 0.0122363450037474 0.0199463262493653 0.00396078819685117 0.00676864762420468 0.00351176000632117 0.00565010057179018 0.0103126197000501 0.0107815817409766 0.0106847820585639 0.0137769511607081
"pièce" 0.006053726825577 0.00748911403780933 0.00305908625093685 0 0.0158431527874047 0.00507648571815351 0.00614558001106204 0.0101701810292223 0.00294646277144288 0.0174164012738853 0.00337414170270437 0.0757732313838947
"pitié" 0.006053726825577 0.0139083546416459 0.0152954312546842 0.00181330238630594 0.0108921675413407 0.00846080953025585 0.00965734001738321 0.0203403620584446 0.00883938831432865 0.00995222929936306 0.00449885560360583 0
"satisfaction" 0.00151343170639425 0.00748911403780933 0.00611817250187369 0.00362660477261188 0.00990197049212793 0.00846080953025585 0.0184367400331861 0.00791014080050625 0.00883938831432865 0.00746417197452229 0.012371852909916 0.0172211889508852
"servir" 0.00756715853197124 0.00641924060383657 0.00917725875281054 0.00543990715891782 0.0118823645905535 0.0186137809665629 0.00614558001106204 0.00791014080050625 0.00589292554288577 0.0182457537154989 0.00843535425676094 0.00344423779017703
"doigt" 0.00151343170639425 0.0192577218115097 0.00764771562734211 0.00543990715891782 0.00594118229527676 0.00676864762420468 0.00965734001738321 0.0158202816010125 0.0191520080143787 0.00497611464968153 0.00899771120721166 0.00344423779017703
"figure" 0.006053726825577 0.00106987343397276 0.0137658881292158 0.0145064190904475 0.00594118229527676 0.00507648571815351 0.014924980026865 0.0169503017153705 0.013259082471493 0.00829352441613588 0.00449885560360583 0.0275539023214163
"haine" 0.00151343170639425 0.00320962030191828 0 0.0235729310219772 0.0118823645905535 0.0135372952484094 0.00702352001264234 0.00791014080050625 0.0147323138572144 0.00995222929936306 0.0129342098603668 0.00344423779017703
"kuhl" 0 0 0 0 0 0 0 0.110741971207087 0 0 0 0
"mesure" 0.00908059023836549 0.0117686077737004 0.00305908625093685 0.00725320954522376 0.00495098524606397 0.00507648571815351 0.0193146800347664 0.00678012068614821 0.0117858510857715 0.0124402866242038 0.00787299730631021 0.00688847558035407
"ouvrir" 0.0196746121831252 0.0117686077737004 0.00611817250187369 0.00543990715891782 0.00693137934448955 0.010152971436307 0.0105352800189635 0.0113002011435804 0.00589292554288577 0.0107815817409766 0.00562356950450729 0.0172211889508852
"vas" 0.0030268634127885 0.0139083546416459 0.0152954312546842 0.00543990715891782 0.00198039409842559 0.0253824285907676 0.00790146001422263 0.0158202816010125 0.00441969415716432 0.00331740976645435 0.0112471390090146 0.0103327133705311
"courage" 0.00756715853197124 0.0106987343397276 0.00305908625093685 0.00362660477261188 0.00396078819685117 0.00846080953025585 0.0201926200363467 0.00904016091486429 0.00883938831432865 0.00497611464968153 0.0118094959594653 0.0172211889508852
"courir" 0.0105940219447597 0.00748911403780933 0.00917725875281054 0.00543990715891782 0.00792157639370235 0.00676864762420468 0.00614558001106204 0.0203403620584446 0.00589292554288577 0.0124402866242038 0.00899771120721166 0.00688847558035407
"dame" 0.0166477487703367 0.0128384812076731 0.00764771562734211 0.0108798143178356 0.00495098524606397 0.00507648571815351 0.0280940800505693 0.0101701810292223 0.00589292554288577 0.00414676220806794 0.00224942780180292 0.00344423779017703
"hôpital" 0 0.00106987343397276 0.0672998975206106 0.0163197214767535 0.00792157639370235 0 0.0105352800189635 0.00226004022871607 0 0.000829352441613588 0.00843535425676094 0.0172211889508852
"jardin" 0.0393492243662505 0.00213974686794552 0.00152954312546842 0.0090665119315297 0.0178235468858303 0 0.00965734001738321 0.0158202816010125 0.00883938831432865 0.00165870488322718 0.00674828340540875 0
"peuvent" 0.00756715853197124 0.0117686077737004 0.0198840606310895 0.0126931167041416 0.00594118229527676 0.0135372952484094 0.00877940001580292 0.00339006034307411 0.00441969415716432 0.00829352441613588 0.00843535425676094 0.0206654267410622
"presse" 0.00151343170639425 0.00320962030191828 0 0.0126931167041416 0.0158431527874047 0.00169216190605117 0.00526764000948175 0.00452008045743214 0.0103126197000501 0.00165870488322718 0.0185577793648741 0.0585520424330096
"pût" 0 0 0 0.00543990715891782 0.00594118229527676 0.00169216190605117 0.0140470400252847 0.00226004022871607 0.00736615692860721 0.0149283439490446 0.0253060627702828 0.00344423779017703
"robe" 0 0.0128384812076731 0.00917725875281054 0.00362660477261188 0.0198039409842559 0.0135372952484094 0.0114132200205438 0.00339006034307411 0.00736615692860721 0.0215631634819533 0.000562356950450729 0.00344423779017703
"sable" 0 0.00213974686794552 0 0 0.0405980790177245 0.00338432381210234 0.00877940001580292 0.00226004022871607 0.00441969415716432 0.00331740976645435 0.0185577793648741 0
"tonton" 0 0 0 0.172263726699064 0 0.00338432381210234 0 0 0 0 0 0
"fis" 0.0166477487703367 0.00106987343397276 0 0 0 0.0169216190605117 0.035995540064792 0.0124302212579384 0 0.0116109341825902 0.00449885560360583 0
"i" 0.0151343170639425 0.00427949373589104 0.00152954312546842 0.00362660477261188 0.0297059114763838 0.010152971436307 0.00263382000474088 0.0135602413722964 0.0103126197000501 0.00497611464968153 0.00112471390090146 0.0447750912723014
"piste" 0 0.00213974686794552 0.00305908625093685 0 0.00693137934448955 0 0.00965734001738321 0.00565010057179018 0 0 0.0382402726306496 0.00344423779017703
"seuls" 0.0030268634127885 0.00748911403780933 0.0122363450037474 0.0108798143178356 0.00594118229527676 0.010152971436307 0.00965734001738321 0.00904016091486429 0.00589292554288577 0.00746417197452229 0.0151836376621697 0.00688847558035407
"vraie" 0.00908059023836549 0.0288865827172645 0.0137658881292158 0.00543990715891782 0.00495098524606397 0.010152971436307 0.00526764000948175 0.00791014080050625 0.00883938831432865 0.0116109341825902 0.0039364986531551 0
"ait" 0.00756715853197124 0.00855898747178209 0.00305908625093685 0.0344527453398129 0.00792157639370235 0.00507648571815351 0.00526764000948175 0.00339006034307411 0.013259082471493 0.00829352441613588 0.0101224251081131 0.0137769511607081
"barbe" 0.00151343170639425 0.00320962030191828 0.010706801878279 0.0090665119315297 0.0227745321318942 0 0.00175588000316058 0.00678012068614821 0 0.0132696390658174 0.0179954224144233 0
"chapitre" 0.00756715853197124 0 0 0.0199463262493653 0.0306961085255966 0 0.0386293600695328 0 0 0.00248805732484076 0.000562356950450729 0
"cherchait" 0.00151343170639425 0.00641924060383657 0.010706801878279 0.0108798143178356 0.00396078819685117 0.00507648571815351 0.00614558001106204 0.0158202816010125 0.0191520080143787 0.00746417197452229 0.0129342098603668 0.00688847558035407
"connaissais" 0.00454029511918275 0.0171179749435642 0.010706801878279 0.00543990715891782 0.000990197049212793 0.0186137809665629 0.0175588000316058 0.00565010057179018 0.00147323138572144 0.00829352441613588 0.0101224251081131 0
"cour" 0.00151343170639425 0.00213974686794552 0.00458862937640527 0 0.00891177344291514 0.00507648571815351 0.0201926200363467 0.0135602413722964 0.00441969415716432 0.0248805732484076 0.00506121255405656 0
"delà" 0.0105940219447597 0.00641924060383657 0.00152954312546842 0.0090665119315297 0.00990197049212793 0.0321510762149722 0.00351176000632117 0.00452008045743214 0.0162055452429359 0.00829352441613588 0.00843535425676094 0.0103327133705311
"devaient" 0.0030268634127885 0.00427949373589104 0.00305908625093685 0.00362660477261188 0.0188137439350431 0.00846080953025585 0.0175588000316058 0.00339006034307411 0.00294646277144288 0.014098991507431 0.00956006815766239 0.00688847558035407
"devais" 0.00454029511918275 0.00748911403780933 0.0168249743801526 0.00362660477261188 0 0.0135372952484094 0.0245823200442482 0.00678012068614821 0.00147323138572144 0.0199044585987261 0.00281178475225365 0
"étoiles" 0.0030268634127885 0.00320962030191828 0.00305908625093685 0.00181330238630594 0.0158431527874047 0.00338432381210234 0.00526764000948175 0.00226004022871607 0.0103126197000501 0.014098991507431 0.0202448502162262 0.00344423779017703
"garder" 0.0151343170639425 0.00855898747178209 0.0168249743801526 0.0108798143178356 0.0138627586889791 0.00676864762420468 0.00438970000790146 0.00791014080050625 0.0176787766286573 0.00331740976645435 0.00674828340540875 0.00688847558035407
"humour" 0.00454029511918275 0.0149782280756187 0 0.00543990715891782 0.0108921675413407 0.0236902666847164 0.00614558001106204 0 0.0294646277144288 0.00331740976645435 0.0106847820585639 0
"ironie" 0.00454029511918275 0.0106987343397276 0 0.00543990715891782 0.0108921675413407 0.0253824285907676 0.00614558001106204 0 0.013259082471493 0.0124402866242038 0.0118094959594653 0.00344423779017703
"joie" 0.006053726825577 0.00427949373589104 0.00152954312546842 0.00362660477261188 0.00792157639370235 0.010152971436307 0.00702352001264234 0.00678012068614821 0.00883938831432865 0.0223925159235669 0.0112471390090146 0.0103327133705311
"marche" 0.0196746121831252 0.00427949373589104 0.0198840606310895 0.0126931167041416 0.0118823645905535 0.00169216190605117 0.00175588000316058 0.0124302212579384 0.00589292554288577 0.00497611464968153 0.0106847820585639 0.0103327133705311
"minna" 0 0 0 0 0 0 0 0 0 0 0.0534239102928193 0
"radio" 0.0030268634127885 0.0149782280756187 0.00152954312546842 0.00543990715891782 0.0247549262303198 0.00676864762420468 0.00263382000474088 0.00904016091486429 0.00589292554288577 0 0.0163083515630711 0.00688847558035407
"région" 0.00151343170639425 0.00106987343397276 0.00152954312546842 0.00725320954522376 0.0108921675413407 0.00169216190605117 0.00526764000948175 0.0113002011435804 0.00147323138572144 0.00746417197452229 0.0281178475225365 0
