"Arriaga" "Assis_1" "Assis_2" "Campos" "Drummond_1" "Drummond_2" "Espanca" "Feijó" "Junqueiro_1" "Junqueiro_2" "Leal_1" "Leal_2" "Nobre_1" "Nobre_2" "Pascoaes" "Pessoa_1" "Pessoa_2" "Pessoa_3" "Pessoa_4" "Pessoa_5"
"Arriaga" 0 0.923388374971843 0.935748877160162 1.23905668875903 1.18060747924013 1.19720587090075 1.22246570539926 0.989081989723365 0.846305228627034 0.935775696741689 0.845801959837096 0.93409567119078 1.06817330585199 1.01151393118801 0.995828683451589 1.39504265814238 1.3985886619422 1.44285759493636 1.30164163667691 1.32006041445413
"Assis_1" 0.923388374971843 0 0.710735461970503 1.15140728804089 1.01275062955825 1.03333004621432 1.07220391369027 0.910013724613794 0.857401491047799 0.940275988299487 0.840657489728748 0.91161450825151 0.919960008203472 0.934755063115108 0.957224667667749 1.20221571940734 1.22536570186974 1.26551797846606 1.12304403534541 1.12629570519314
"Assis_2" 0.935748877160162 0.710735461970503 0 1.1422157042891 1.00133557835457 1.042551015238 1.1799077085038 0.892677360079034 0.852277366321605 0.877388025470371 0.797133544823876 0.865478139073677 0.972763317882795 0.90335997441977 0.97224550635804 1.30401547130256 1.31147540337537 1.33770278139841 1.19939529671415 1.20628992986252
"Campos" 1.23905668875903 1.15140728804089 1.1422157042891 0 0.995071788095238 1.00257988461727 1.15717476486768 1.18724156312466 1.12059620650863 1.14217329548601 1.1933384767465 1.2061115750084 1.1216969193605 1.12690711677629 1.2751219981515 1.02365414761176 0.964283714009811 1.03340848386463 0.858419297782022 0.868390152161057
"Drummond_1" 1.18060747924013 1.01275062955825 1.00133557835457 0.995071788095238 0 0.678119284792025 1.14904567421839 1.01298353412366 1.08440740798613 1.07716783031622 1.0963842216 1.08623828068357 1.06778250785843 1.03036787998407 1.07528699060014 1.21747477009168 1.19290571024008 1.21013633525892 1.06631405233183 1.07980007674301
"Drummond_2" 1.19720587090075 1.03333004621432 1.042551015238 1.00257988461727 0.678119284792025 0 1.18139731536935 1.06049920616206 1.09471625224597 1.1046977583134 1.13412116670509 1.12395335819054 1.12976255301313 1.09505533612048 1.15084136699152 1.2640531306229 1.22616078411756 1.20380007220534 1.09093831095059 1.10572377660148
"Espanca" 1.22246570539926 1.07220391369027 1.1799077085038 1.15717476486768 1.14904567421839 1.18139731536935 0 1.07971254564471 1.18712128841222 1.2136480205254 1.20322965725209 1.19483580600099 1.0530749794588 1.0904248178984 1.08435038746801 1.2576354647242 1.14795237737136 1.20008423496614 1.06409673502475 1.07022930676364
"Feijó" 0.989081989723365 0.910013724613794 0.892677360079034 1.18724156312466 1.01298353412366 1.06049920616206 1.07971254564471 0 0.916336501089152 0.948319713257112 0.930385661569535 0.97854604140295 1.02305204346042 0.965737100498519 0.967267855026601 1.23075400430758 1.21152796839311 1.29281834105522 1.13391944315827 1.14383772164375
"Junqueiro_1" 0.846305228627034 0.857401491047799 0.852277366321605 1.12059620650863 1.08440740798613 1.09471625224597 1.18712128841222 0.916336501089152 0 0.604382593856992 0.767966278355783 0.835618139470964 0.953607876576887 0.842304529345873 1.00419667624083 1.31887654533146 1.30360495390803 1.35487928563216 1.21533831322904 1.23149902037031
"Junqueiro_2" 0.935775696741689 0.940275988299487 0.877388025470371 1.14217329548601 1.07716783031622 1.1046977583134 1.2136480205254 0.948319713257112 0.604382593856992 0 0.812175377787051 0.874826869129547 0.961454381098802 0.84519645214293 1.03951524753796 1.28341512028135 1.33511446140217 1.36695993016401 1.23511206401514 1.24597108343895
"Leal_1" 0.845801959837096 0.840657489728748 0.797133544823876 1.1933384767465 1.0963842216 1.13412116670509 1.20322965725209 0.930385661569535 0.767966278355783 0.812175377787051 0 0.606687242931234 0.922628809922948 0.900044913002999 0.986740554349815 1.40982534962267 1.39774182273204 1.45945615571924 1.31326959158542 1.32170625198034
"Leal_2" 0.93409567119078 0.91161450825151 0.865478139073677 1.2061115750084 1.08623828068357 1.12395335819054 1.19483580600099 0.97854604140295 0.835618139470964 0.874826869129547 0.606687242931234 0 0.888094690991055 0.855179141239821 1.02133156490514 1.38638328710982 1.3890623308925 1.42226472353619 1.28962779214316 1.29710701953391
"Nobre_1" 1.06817330585199 0.919960008203472 0.972763317882795 1.1216969193605 1.06778250785843 1.12976255301313 1.0530749794588 1.02305204346042 0.953607876576887 0.961454381098802 0.922628809922948 0.888094690991055 0 0.652995882085729 1.07312089972452 1.29338417982049 1.24898679203905 1.28575221332752 1.15329255036487 1.16498801849616
"Nobre_2" 1.01151393118801 0.934755063115108 0.90335997441977 1.12690711677629 1.03036787998407 1.09505533612048 1.0904248178984 0.965737100498519 0.842304529345873 0.84519645214293 0.900044913002999 0.855179141239821 0.652995882085729 0 1.05133325331391 1.26872759538943 1.28224408855585 1.29102150882399 1.16383656475594 1.17703749259071
"Pascoaes" 0.995828683451589 0.957224667667749 0.97224550635804 1.2751219981515 1.07528699060014 1.15084136699152 1.08435038746801 0.967267855026601 1.00419667624083 1.03951524753796 0.986740554349815 1.02133156490514 1.07312089972452 1.05133325331391 0 1.36723887608214 1.31191872418661 1.38975455669777 1.25137811312624 1.26910776902557
"Pessoa_1" 1.39504265814238 1.20221571940734 1.30401547130256 1.02365414761176 1.21747477009168 1.2640531306229 1.2576354647242 1.23075400430758 1.31887654533146 1.28341512028135 1.40982534962267 1.38638328710982 1.29338417982049 1.26872759538943 1.36723887608214 0 0.815238435864782 0.819913048997054 0.531924341201628 0.543874370623837
"Pessoa_2" 1.3985886619422 1.22536570186974 1.31147540337537 0.964283714009811 1.19290571024008 1.22616078411756 1.14795237737136 1.21152796839311 1.30360495390803 1.33511446140217 1.39774182273204 1.3890623308925 1.24898679203905 1.28224408855585 1.31191872418661 0.815238435864782 0 0.838413833554984 0.537293498260168 0.54204601935991
"Pessoa_3" 1.44285759493636 1.26551797846606 1.33770278139841 1.03340848386463 1.21013633525892 1.20380007220534 1.20008423496614 1.29281834105522 1.35487928563216 1.36695993016401 1.45945615571924 1.42226472353619 1.28575221332752 1.29102150882399 1.38975455669777 0.819913048997054 0.838413833554984 0 0.543392897894655 0.555289826388938
"Pessoa_4" 1.30164163667691 1.12304403534541 1.19939529671415 0.858419297782022 1.06631405233183 1.09093831095059 1.06409673502475 1.13391944315827 1.21533831322904 1.23511206401514 1.31326959158542 1.28962779214316 1.15329255036487 1.16383656475594 1.25137811312624 0.531924341201628 0.537293498260168 0.543392897894655 0 0.104832596811212
"Pessoa_5" 1.32006041445413 1.12629570519314 1.20628992986252 0.868390152161057 1.07980007674301 1.10572377660148 1.07022930676364 1.14383772164375 1.23149902037031 1.24597108343895 1.32170625198034 1.29710701953391 1.16498801849616 1.17703749259071 1.26910776902557 0.543874370623837 0.54204601935991 0.555289826388938 0.104832596811212 0
